date_sample_collection;acari_20;data_type;id_sample;other_bfs;ab_araneae;araneae_01;araneae_05;diplura_20;diptera_01;id_level_1;id_level_2;id_level_3;isopoda_10;protura_20;diptera_l10;symphyla_20;ab_chilopoda;ab_diplopoda;chilopoda_10;chilopoda_20;country_code;diplopoda_10;diplopoda_20;hemiptera_01;opiliones_10;pauropoda_20;ab_coleoptera;ab_collembola;coleoptera_01;coleoptera_05;coleoptera_10;coleoptera_15;coleoptera_20;collembola_01;collembola_02;collembola_04;collembola_06;collembola_08;collembola_10;collembola_20;dermaptera_01;embioptera_10;palpigradi_20;psocoptera_01;ab_hymenoptera;coleoptera_l10;hymenoptera_01;hymenoptera_05;main_prog_name;precision_date;pseudoscorp_20;additional_name;hymenoptera_l10;thysanoptera_01;acari_number_taxa;id_sampling_point;level_1_scale_obs;level_2_scale_obs;level_3_scale_obs;list_of_other_bfs;enchytraeus_abundance;enchytreids_r_strategist_abundance;hymenoptera_number_taxa;ab_enchytreids_abundance;mesofauna_number_species;enchytreids_number_species;enchytreids_k_strategist_abundance
date:2005-01-01T00:00:00:yyyy-MM-dd;20000;Data Mesofauna;;0;0;0;0;NA;NA;RADOVIC_S14;NA;2;500;100;1000;600;0;0;0;0;IT;NA;0;1000;NA;600;200;15000;NA;NA;NA;200;0;NA;NA;NA;NA;NA;NA;15000;0;NA;NA;NA;7000;800;NA;7000;regional_monitoring_fvg;Y;NA;;NA;NA;;2005-01-01_Y_IT_Regional_monitoring_FVG_F_RADOVIC_S14_NA_NA_P_2;F;NA;P;;;;NA;;;;
date:2005-01-01T00:00:00:yyyy-MM-dd;7900;Data Mesofauna;;0;0;0;0;200;NA;RADOVIC_S14;NA;3;400;NA;1600;NA;0;0;0;0;IT;NA;0;100;NA;NA;0;3400;0;0;0;0;0;NA;NA;NA;NA;NA;NA;3400;0;NA;NA;NA;4500;500;NA;4500;regional_monitoring_fvg;Y;NA;;NA;NA;;2005-01-01_Y_IT_Regional_monitoring_FVG_F_RADOVIC_S14_NA_NA_P_3;F;NA;P;;;;NA;;;;
date:2005-09-22T00:00:00:yyyy-MM-dd;3000;Data Mesofauna;;100;0;0;0;300;NA;RADOVIC_S15;NA;1;100;NA;700;300;0;0;0;0;IT;NA;0;300;NA;NA;100;2100;NA;NA;NA;NA;100;NA;NA;NA;NA;NA;NA;2100;0;NA;NA;NA;0;300;NA;NA;regional_monitoring_fvg;D;NA;;NA;100;;2005-09-22_D_IT_Regional_monitoring_FVG_F_RADOVIC_S15_NA_NA_P_1;F;NA;P;other holometabola;;;NA;;;;
date:2005-09-22T00:00:00:yyyy-MM-dd;2000;Data Mesofauna;;200;0;0;0;100;NA;RADOVIC_S15;NA;2;NA;200;300;600;0;0;0;0;IT;NA;0;100;NA;NA;100;1500;NA;NA;NA;100;0;NA;NA;NA;NA;NA;NA;1500;0;NA;NA;NA;25000;0;NA;25000;regional_monitoring_fvg;D;NA;;NA;200;;2005-09-22_D_IT_Regional_monitoring_FVG_F_RADOVIC_S15_NA_NA_P_2;F;NA;P;other holometabola;;;NA;;;;
date:2005-09-22T00:00:00:yyyy-MM-dd;7000;Data Mesofauna;;0;0;0;0;200;NA;RADOVIC_S15;NA;3;NA;200;200;100;0;100;0;0;IT;NA;100;NA;NA;NA;0;1000;0;0;0;0;0;NA;NA;NA;NA;NA;NA;1000;0;NA;NA;NA;300;0;NA;300;regional_monitoring_fvg;D;NA;;NA;NA;;2005-09-22_D_IT_Regional_monitoring_FVG_F_RADOVIC_S15_NA_NA_P_3;F;NA;P;;;;NA;;;;
date:2005-09-22T00:00:00:yyyy-MM-dd;6000;Data Mesofauna;;1200;0;0;0;NA;NA;RADOVIC_S16;NA;1;NA;NA;NA;NA;100;0;NA;-99;IT;NA;0;NA;NA;NA;0;16500;0;0;0;0;0;NA;NA;NA;NA;NA;NA;16500;0;NA;NA;NA;0;100;NA;NA;regional_monitoring_fvg;D;NA;;NA;NA;;2005-09-22_D_IT_Regional_monitoring_FVG_F_RADOVIC_S16_NA_NA_P_1;F;NA;P;other holometabola;;;NA;;;;
date:2005-09-22T00:00:00:yyyy-MM-dd;4500;Data Mesofauna;;200;0;0;0;100;NA;RADOVIC_S16;NA;2;NA;2300;NA;NA;200;0;NA;-99;IT;NA;0;500;NA;200;0;12500;0;0;0;0;0;NA;NA;NA;NA;NA;NA;12500;0;NA;NA;100;0;100;NA;NA;regional_monitoring_fvg;D;NA;;NA;NA;;2005-09-22_D_IT_Regional_monitoring_FVG_F_RADOVIC_S16_NA_NA_P_2;F;NA;P;other holometabola;;;NA;;;;
date:2005-09-22T00:00:00:yyyy-MM-dd;7100;Data Mesofauna;;300;0;0;0;200;NA;RADOVIC_S16;NA;3;NA;100;NA;200;200;0;NA;-99;IT;NA;0;NA;NA;300;300;1400;NA;NA;NA;NA;300;NA;NA;NA;NA;NA;NA;1400;0;NA;NA;NA;0;0;NA;NA;regional_monitoring_fvg;D;NA;;NA;NA;;2005-09-22_D_IT_Regional_monitoring_FVG_F_RADOVIC_S16_NA_NA_P_3;F;NA;P;other holometabola;;;NA;;;;
date:2005-09-22T00:00:00:yyyy-MM-dd;2900;Data Mesofauna;;0;100;100;NA;NA;NA;RADOVIC_S17;NA;1;NA;100;100;NA;0;0;0;0;IT;NA;0;NA;NA;NA;0;1600;0;0;0;0;0;NA;NA;NA;NA;NA;NA;1600;0;NA;NA;NA;0;100;NA;NA;regional_monitoring_fvg;D;NA;;NA;100;;2005-09-22_D_IT_Regional_monitoring_FVG_F_RADOVIC_S17_NA_NA_P_1;F;NA;P;;;;NA;;;;
date:2005-09-22T00:00:00:yyyy-MM-dd;1300;Data Mesofauna;;0;0;0;0;100;NA;RADOVIC_S17;NA;2;NA;NA;NA;NA;0;0;0;0;IT;NA;0;NA;NA;NA;0;200;0;0;0;0;0;NA;NA;NA;NA;NA;NA;200;0;NA;NA;NA;0;0;NA;NA;regional_monitoring_fvg;D;NA;;NA;NA;;2005-09-22_D_IT_Regional_monitoring_FVG_F_RADOVIC_S17_NA_NA_P_2;F;NA;P;;;;NA;;;;
date:2005-09-22T00:00:00:yyyy-MM-dd;500;Data Mesofauna;;0;0;0;0;NA;NA;RADOVIC_S17;NA;3;NA;200;NA;NA;0;0;0;0;IT;NA;0;NA;NA;NA;0;100;0;0;0;0;0;NA;NA;NA;NA;NA;NA;100;0;NA;NA;NA;0;0;NA;NA;regional_monitoring_fvg;D;100;;NA;NA;;2005-09-22_D_IT_Regional_monitoring_FVG_F_RADOVIC_S17_NA_NA_P_3;F;NA;P;;;;NA;;;;
date:2005-09-22T00:00:00:yyyy-MM-dd;6900;Data Mesofauna;;200;0;0;0;300;NA;RADOVIC_S18;NA;1;NA;NA;NA;NA;0;0;0;0;IT;NA;0;NA;NA;NA;100;800;NA;NA;100;0;0;NA;NA;NA;NA;NA;NA;800;0;NA;NA;NA;100;100;NA;100;regional_monitoring_fvg;D;NA;;NA;NA;;2005-09-22_D_IT_Regional_monitoring_FVG_F_RADOVIC_S18_NA_NA_P_1;F;NA;P;;;;NA;;;;
date:2005-09-22T00:00:00:yyyy-MM-dd;3100;Data Mesofauna;;200;100;100;NA;200;NA;RADOVIC_S18;NA;2;NA;NA;NA;NA;0;0;0;0;IT;NA;0;NA;NA;NA;100;900;NA;100;0;0;0;NA;NA;NA;NA;NA;NA;900;0;NA;NA;NA;0;0;NA;NA;regional_monitoring_fvg;D;NA;;NA;NA;;2005-09-22_D_IT_Regional_monitoring_FVG_F_RADOVIC_S18_NA_NA_P_2;F;NA;P;;;;NA;;;;
date:2005-09-22T00:00:00:yyyy-MM-dd;1800;Data Mesofauna;;300;0;0;0;NA;NA;RADOVIC_S18;NA;3;NA;NA;NA;NA;0;0;0;0;IT;NA;0;NA;NA;NA;0;300;0;0;0;0;0;NA;NA;NA;NA;NA;NA;300;0;NA;NA;NA;100;-99;NA;100;regional_monitoring_fvg;D;NA;;NA;NA;;2005-09-22_D_IT_Regional_monitoring_FVG_F_RADOVIC_S18_NA_NA_P_3;F;NA;P;;;;NA;;;;
date:2020-11-03T00:00:00:yyyy-MM-dd;-99;Data Mesofauna;;;0;NA;NA;NA;NA;QB189;NA;1;NA;NA;-99;NA;-99;0;-99;NA;IT;NA;NA;NA;NA;NA;0;-99;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-99;NA;NA;NA;NA;0;-99;NA;NA;regional_monitoring_fvg;D;NA;;NA;NA;;2020-11-03_D_IT_Regional_monitoring_FVG_F_QB189_NA_NA_P_1;F;NA;P;;;;NA;;;;
date:2020-11-03T00:00:00:yyyy-MM-dd;-99;Data Mesofauna;;;0;NA;NA;NA;NA;QB189;NA;2;NA;NA;NA;NA;0;0;NA;NA;IT;NA;NA;-99;NA;NA;0;-99;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-99;NA;NA;NA;NA;-99;-99;NA;-99;regional_monitoring_fvg;D;NA;;NA;NA;;2020-11-03_D_IT_Regional_monitoring_FVG_F_QB189_NA_NA_P_2;F;NA;P;;;;NA;;;;
date:2020-11-03T00:00:00:yyyy-MM-dd;-99;Data Mesofauna;;;0;NA;NA;NA;NA;QB189;NA;3;NA;NA;NA;NA;0;0;NA;NA;IT;NA;NA;NA;NA;NA;0;-99;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-99;NA;NA;NA;NA;-99;NA;NA;-99;regional_monitoring_fvg;D;NA;;NA;NA;;2020-11-03_D_IT_Regional_monitoring_FVG_F_QB189_NA_NA_P_3;F;NA;P;;;;NA;;;;
date:2020-10-22T00:00:00:yyyy-MM-dd;-99;Data Mesofauna;;;0;NA;NA;NA;NA;QB186;NA;1;NA;NA;NA;-99;0;0;NA;NA;IT;NA;NA;-99;NA;NA;0;-99;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-99;NA;NA;NA;NA;-99;-99;NA;-99;regional_monitoring_fvg;D;NA;;NA;NA;;2020-10-22_D_IT_Regional_monitoring_FVG_F_QB186_NA_NA_P_1;F;NA;P;;;;NA;;;;
date:2020-10-22T00:00:00:yyyy-MM-dd;-99;Data Mesofauna;;;0;NA;NA;NA;NA;QB186;NA;2;NA;NA;NA;-99;0;0;NA;NA;IT;NA;NA;-99;NA;NA;0;-99;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-99;NA;NA;NA;NA;-99;NA;NA;-99;regional_monitoring_fvg;D;NA;;NA;NA;;2020-10-22_D_IT_Regional_monitoring_FVG_F_QB186_NA_NA_P_2;F;NA;P;;;;NA;;;;
date:2020-10-22T00:00:00:yyyy-MM-dd;-99;Data Mesofauna;;;-99;NA;-99;NA;NA;QB186;NA;3;NA;NA;NA;-99;0;0;NA;NA;IT;NA;NA;NA;NA;-99;0;-99;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-99;NA;NA;NA;NA;0;NA;NA;NA;regional_monitoring_fvg;D;NA;;NA;NA;;2020-10-22_D_IT_Regional_monitoring_FVG_F_QB186_NA_NA_P_3;F;NA;P;;;;NA;;;;
date:2018-04-01T00:00:00:yyyy-MM-dd;30928.7;Data Mesofauna;;18.14;9.07;NA;NA;272.1;0;SHChigh;Out-C;NA;0;0;263.03;0;18.14;0;NA;NA;ES;NA;NA;9.07;0;9.07;417.22;9024.65;NA;326.52;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9.07;0;0;45.35;NA;NA;NA;na;M;0;;NA;9.07;NA;2018-04-01_M_ES_NA_T_SHChigh_block_Out-C_NA_NA;T;block;NA;Lepidoptera_L;;;NA;;;;
date:2018-04-01T00:00:00:yyyy-MM-dd;35626.96;Data Mesofauna;;54.42;0;NA;NA;263.03;9.07;SHCmedium;Out-C;NA;0;9.07;1977.26;90.7;154.19;0;NA;NA;ES;NA;NA;462.57;0;72.56;1632.6;39617.76;NA;281.17;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;18.14;0;0;235.82;NA;NA;NA;na;M;27.21;;NA;217.68;NA;2018-04-01_M_ES_NA_T_SHCmedium_block_Out-C_NA_NA;T;block;NA;Lepidoptera_L;;;NA;;;;
date:2018-04-01T00:00:00:yyyy-MM-dd;26139.74;Data Mesofauna;;36.28;27.21;NA;NA;217.68;18.14;SHClow;Out-C;NA;0;0;571.41;27.21;163.26;0;NA;NA;ES;NA;NA;272.1;0;9.07;253.96;9487.22;NA;272.1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;580.48;NA;NA;NA;na;M;0;;NA;63.49;NA;2018-04-01_M_ES_NA_T_SHClow_block_Out-C_NA_NA;T;block;NA;Lepidoptera,Lepidoptera_L;;;NA;;;;
date:2018-04-01T00:00:00:yyyy-MM-dd;8181.14;Data Mesofauna;;108.84;0;NA;NA;27.21;18.14;SHChigh;In-C;NA;0;0;580.48;0;36.28;0;NA;NA;ES;NA;NA;126.98;0;27.21;226.75;31055.68;NA;126.98;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54.42;0;45.35;154.19;NA;NA;NA;na;M;0;;NA;54.42;NA;2018-04-01_M_ES_NA_T_SHChigh_block_In-C_NA_NA;T;block;NA;Orthroptera,Lepidoptera, Hymenoptera_L;;;NA;;;;
date:2018-04-01T00:00:00:yyyy-MM-dd;10122.12;Data Mesofauna;;54.42;18.14;NA;NA;63.49;63.49;SHCmedium;In-C;NA;0;0;1088.4;27.21;172.33;0;NA;NA;ES;NA;NA;308.38;0;0;163.26;50646.88;NA;281.17;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;36.28;0;18.14;1387.71;NA;NA;NA;na;M;0;;NA;181.4;NA;2018-04-01_M_ES_NA_T_SHCmedium_block_In-C_NA_NA;T;block;NA;Lepidoptera,Lepidoptera_L;;;NA;;;;
date:2018-04-01T00:00:00:yyyy-MM-dd;18412.1;Data Mesofauna;;36.28;18.14;NA;NA;0;54.42;SHClow;In-C;NA;0;27.21;1224.45;0;72.56;18.14;NA;NA;ES;NA;NA;117.91;0;0;108.84;8489.52;NA;308.38;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;18.14;0;63.49;281.17;NA;NA;NA;na;M;27.21;;NA;72.56;NA;2018-04-01_M_ES_NA_T_SHClow_block_In-C_NA_NA;T;block;NA;Lepidoptera_L;;;NA;;;;
date:2021-04-01T00:00:00:yyyy-MM-dd;5400;Data Mesofauna;;0;;0;100;300;200;4AOF-CRP;NA;1;100;0;0;2000;;;0;0;IT;0;0;0;0;0;;;100;0;0;0;0;0;0;0;0;0;100;0;0;0;0;500;;0;0;2100;excalibur;D;0;;0;0;;2021-04-01_D_IT_Excalibur_F_4AOF-CRP_NA_NA_P_1;F;NA;P;;;;;;individual;;
date:2021-04-01T00:00:00:yyyy-MM-dd;4100;Data Mesofauna;;0;;0;0;0;600;4AOF-CRP;NA;2;0;0;100;400;;;0;0;IT;0;0;0;0;100;;;100;0;0;0;0;0;0;100;100;0;300;200;0;0;0;700;;100;0;1100;excalibur;D;0;;0;0;;2021-04-01_D_IT_Excalibur_F_4AOF-CRP_NA_NA_P_2;F;NA;P;;;;;;individual;;
date:2021-04-01T00:00:00:yyyy-MM-dd;4100;Data Mesofauna;;0;;100;100;0;600;4AOF-CRP;NA;3;2200;0;100;800;;;0;0;IT;100;0;100;0;0;;;100;0;0;0;0;0;300;800;800;600;0;100;0;0;0;100;;200;0;7500;excalibur;D;200;;0;0;;2021-04-01_D_IT_Excalibur_F_4AOF-CRP_NA_NA_P_3;F;NA;P;;;;;;individual;;
date:2021-04-01T00:00:00:yyyy-MM-dd;11300;Data Mesofauna;;0;;0;100;100;800;5AIF-CRP;NA;1;100;0;0;100;;;0;200;IT;0;0;0;0;0;;;0;0;0;0;0;1600;1900;400;0;0;0;0;0;0;0;0;;100;100;800;excalibur;D;0;;0;0;;2021-04-01_D_IT_Excalibur_F_5AIF-CRP_NA_NA_P_1;F;NA;P;;;;;;individual;;
date:2021-04-01T00:00:00:yyyy-MM-dd;12200;Data Mesofauna;;0;;0;0;0;300;5AIF-CRP;NA;2;300;0;0;200;;;0;0;IT;0;0;400;0;100;;;0;0;0;0;0;200;100;0;100;0;0;0;0;0;0;0;;0;0;100;excalibur;D;0;;0;0;;2021-04-01_D_IT_Excalibur_F_5AIF-CRP_NA_NA_P_2;F;NA;P;;;;;;individual;;
date:2021-04-01T00:00:00:yyyy-MM-dd;9400;Data Mesofauna;;0;;0;100;300;400;5AIF-CRP;NA;3;200;0;0;200;;;0;0;IT;100;0;0;0;0;;;100;0;0;0;0;900;1600;400;200;0;0;0;0;0;0;0;;100;0;1000;excalibur;D;0;;0;0;;2021-04-01_D_IT_Excalibur_F_5AIF-CRP_NA_NA_P_3;F;NA;P;;;;;;individual;;
date:2021-06-01T00:00:00:yyyy-MM-dd;300;Data Mesofauna;;0;;0;0;100;1100;6AOF-FOE;NA;1;0;0;300;0;;;0;0;DE;0;0;0;0;0;;;0;0;0;0;0;0;0;200;100;0;200;300;0;0;0;100;;200;0;100;excalibur;D;0;;0;0;;2021-06-01_D_DE_Excalibur_F_6AOF-FOE_NA_NA_P_1;F;NA;P;;;;;;individual;;
date:2021-06-01T00:00:00:yyyy-MM-dd;1300;Data Mesofauna;;0;;0;100;100;0;6AOF-FOE;NA;2;0;0;700;200;;;0;0;DE;0;0;0;0;0;;;100;0;0;0;0;0;300;200;0;900;800;800;0;0;0;200;;300;0;500;excalibur;D;0;;0;0;;2021-06-01_D_DE_Excalibur_F_6AOF-FOE_NA_NA_P_2;F;NA;P;;;;;;individual;;
date:2021-06-01T00:00:00:yyyy-MM-dd;2000;Data Mesofauna;;0;;0;0;100;0;6AOF-FOE;NA;3;0;0;800;100;;;0;0;DE;0;0;0;0;0;;;0;0;0;0;0;0;0;100;200;0;500;300;0;0;0;200;;600;0;1000;excalibur;D;0;;0;0;;2021-06-01_D_DE_Excalibur_F_6AOF-FOE_NA_NA_P_3;F;NA;P;;;;;;individual;;
date:2021-06-01T00:00:00:yyyy-MM-dd;1500;Data Mesofauna;;0;;0;0;0;400;7AOF-FOE;NA;1;0;0;0;0;;;0;0;DE;0;0;0;0;0;;;0;0;0;0;0;0;100;400;0;300;100;200;0;0;0;100;;300;0;200;excalibur;D;0;;0;0;;2021-06-01_D_DE_Excalibur_F_7AOF-FOE_NA_NA_P_1;F;NA;P;;;;;;individual;;
date:2021-06-01T00:00:00:yyyy-MM-dd;1800;Data Mesofauna;;0;;0;0;100;400;7AOF-FOE;NA;2;0;0;500;100;;;0;0;DE;100;0;0;0;0;;;100;200;0;0;0;0;100;200;0;200;300;200;0;0;0;0;;300;0;0;excalibur;D;0;;0;0;;2021-06-01_D_DE_Excalibur_F_7AOF-FOE_NA_NA_P_2;F;NA;P;;;;;;individual;;
date:2021-06-01T00:00:00:yyyy-MM-dd;2100;Data Mesofauna;;0;;0;0;200;0;7AOF-FOE;NA;3;0;0;300;0;;;0;0;DE;300;0;0;0;0;;;0;0;0;0;0;0;100;200;100;200;600;300;0;0;0;100;;1300;0;0;excalibur;D;0;;0;0;;2021-06-01_D_DE_Excalibur_F_7AOF-FOE_NA_NA_P_3;F;NA;P;;;;;;individual;;
date:2021-06-01T00:00:00:yyyy-MM-dd;900;Data Mesofauna;;0;;0;0;0;1200;12AOF-FOE;NA;1;0;0;300;400;;;0;0;DE;0;0;0;0;0;;;300;0;0;0;0;100;200;400;300;100;100;300;0;0;0;200;;200;0;200;excalibur;D;0;;0;0;;2021-06-01_D_DE_Excalibur_F_12AOF-FOE_NA_NA_P_1;F;NA;P;;;;;;individual;;
date:2021-06-01T00:00:00:yyyy-MM-dd;1200;Data Mesofauna;;0;;0;0;0;900;12AOF-FOE;NA;2;0;0;100;200;;;0;0;DE;0;0;100;0;0;;;0;0;0;0;0;0;300;500;300;0;100;100;0;0;0;0;;200;0;300;excalibur;D;0;;0;0;;2021-06-01_D_DE_Excalibur_F_12AOF-FOE_NA_NA_P_2;F;NA;P;;;;;;individual;;
date:2021-06-01T00:00:00:yyyy-MM-dd;1300;Data Mesofauna;;0;;0;0;0;1800;12AOF-FOE;NA;3;0;0;0;300;;;0;0;DE;0;0;0;0;0;;;0;100;0;0;0;0;0;400;300;200;100;0;0;0;0;100;;100;0;100;excalibur;D;0;;0;0;;2021-06-01_D_DE_Excalibur_F_12AOF-FOE_NA_NA_P_3;F;NA;P;;;;;;individual;;
date:2021-05-01T00:00:00:yyyy-MM-dd;2500;Data Mesofauna;;0;;0;0;0;100;17SIF-INH;NA;1;0;100;0;0;;;0;0;PL;0;0;0;0;0;;;0;0;0;0;0;0;100;100;200;100;300;600;0;0;0;0;;0;0;100;excalibur;D;0;;0;0;;2021-05-01_D_PL_Excalibur_F_17SIF-INH_NA_NA_P_1;F;NA;P;;;;;;individual;;
date:2021-05-01T00:00:00:yyyy-MM-dd;2000;Data Mesofauna;;0;;0;0;0;0;17SIF-INH;NA;2;0;0;100;800;;;0;0;PL;0;0;0;0;0;;;0;200;0;0;0;0;0;200;400;100;200;200;0;0;0;0;;0;0;0;excalibur;D;0;;0;0;;2021-05-01_D_PL_Excalibur_F_17SIF-INH_NA_NA_P_2;F;NA;P;;;;;;individual;;
date:2021-05-01T00:00:00:yyyy-MM-dd;2000;Data Mesofauna;;0;;0;0;0;300;17SIF-INH;NA;3;0;0;200;0;;;0;0;PL;0;0;0;0;0;;;0;0;0;0;0;0;0;0;300;100;200;100;0;0;0;0;;0;0;0;excalibur;D;0;;0;0;;2021-05-01_D_PL_Excalibur_F_17SIF-INH_NA_NA_P_3;F;NA;P;;;;;;individual;;
date:2021-05-01T00:00:00:yyyy-MM-dd;300;Data Mesofauna;;0;;0;0;0;0;19SIF-KIS;NA;1;0;0;0;0;;;0;0;SI;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;;0;0;100;excalibur;D;0;;0;0;;2021-05-01_D_SI_Excalibur_F_19SIF-KIS_NA_NA_P_1;F;NA;P;;;;;;individual;;
date:2021-05-01T00:00:00:yyyy-MM-dd;0;Data Mesofauna;;0;;0;0;0;0;19SIF-KIS;NA;2;0;0;100;0;;;0;0;SI;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;;0;0;0;excalibur;D;0;;0;0;;2021-05-01_D_SI_Excalibur_F_19SIF-KIS_NA_NA_P_2;F;NA;P;;;;;;individual;;
date:2021-05-01T00:00:00:yyyy-MM-dd;100;Data Mesofauna;;0;;0;0;0;0;19SIF-KIS;NA;3;0;0;0;0;;;0;0;SI;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;;0;0;6000;excalibur;D;0;;0;0;;2021-05-01_D_SI_Excalibur_F_19SIF-KIS_NA_NA_P_3;F;NA;P;;;;;;individual;;
date:2021-04-01T00:00:00:yyyy-MM-dd;3500;Data Mesofauna;;0;;0;700;600;600;25SOG-CRP;NA;1;0;0;100;800;;;0;100;IT;400;100;400;0;0;;;0;0;600;100;0;1000;400;100;300;0;100;0;0;0;0;0;;400;0;0;excalibur;D;0;;0;0;;2021-04-01_D_IT_Excalibur_F_25SOG-CRP_NA_NA_P_1;F;NA;P;;;;;;individual;;
date:2021-04-01T00:00:00:yyyy-MM-dd;15000;Data Mesofauna;;0;;0;300;200;200;25SOG-CRP;NA;2;100;0;700;600;;;0;0;IT;100;200;0;0;0;;;300;0;100;0;0;0;400;500;200;800;300;300;0;0;0;0;;400;0;0;excalibur;D;200;;0;0;;2021-04-01_D_IT_Excalibur_F_25SOG-CRP_NA_NA_P_2;F;NA;P;;;;;;individual;;
date:2021-04-01T00:00:00:yyyy-MM-dd;3500;Data Mesofauna;;0;;0;0;0;100;25SOG-CRP;NA;3;100;0;0;700;;;0;200;IT;100;100;0;0;0;;;100;0;0;0;0;0;300;200;0;100;100;0;0;0;0;0;;700;0;0;excalibur;D;0;;0;0;;2021-04-01_D_IT_Excalibur_F_25SOG-CRP_NA_NA_P_3;F;NA;P;;;;;;individual;;
date:2021-01-01T00:00:00:yyyy-MM-dd;400;Data Mesofauna;;0;;0;0;0;200;26TIF-INH;NA;1;0;0;0;0;;;0;0;PL;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;100;;0;0;0;excalibur;Y;0;;0;0;;2021-01-01_Y_PL_Excalibur_F_26TIF-INH_NA_NA_P_1;F;NA;P;;;;;;individual;;
date:2021-01-01T00:00:00:yyyy-MM-dd;200;Data Mesofauna;;0;;0;0;0;0;26TIF-INH;NA;2;0;0;0;0;;;0;0;PL;0;0;0;0;0;;;0;0;0;0;0;0;0;100;0;0;100;200;0;0;0;0;;200;0;0;excalibur;Y;0;;0;0;;2021-01-01_Y_PL_Excalibur_F_26TIF-INH_NA_NA_P_2;F;NA;P;;;;;;individual;;
date:2021-01-01T00:00:00:yyyy-MM-dd;200;Data Mesofauna;;0;;0;0;0;0;26TIF-INH;NA;3;0;0;0;0;;;0;0;PL;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;;0;0;0;excalibur;Y;0;;0;0;;2021-01-01_Y_PL_Excalibur_F_26TIF-INH_NA_NA_P_3;F;NA;P;;;;;;individual;;
date:2021-01-01T00:00:00:yyyy-MM-dd;2000;Data Mesofauna;;0;;0;0;0;300;27TIF-CRP;NA;1;0;0;0;0;;;0;0;IT;0;0;0;0;0;;;0;0;0;0;0;0;0;200;300;0;0;0;0;0;0;0;;0;0;0;excalibur;Y;0;;0;0;;2021-01-01_Y_IT_Excalibur_F_27TIF-CRP_NA_NA_P_1;F;NA;P;;;;;;individual;;
date:2021-01-01T00:00:00:yyyy-MM-dd;10000;Data Mesofauna;;0;;0;0;0;300;27TIF-CRP;NA;2;0;0;200;0;;;0;0;IT;0;0;0;0;0;;;0;0;0;0;0;0;100;1000;1100;200;0;0;0;0;0;0;;200;100;0;excalibur;Y;0;;0;0;;2021-01-01_Y_IT_Excalibur_F_27TIF-CRP_NA_NA_P_2;F;NA;P;;;;;;individual;;
date:2021-01-01T00:00:00:yyyy-MM-dd;1200;Data Mesofauna;;0;;0;0;0;100;27TIF-CRP;NA;3;0;0;0;0;;;0;0;IT;0;0;0;0;0;;;0;0;0;0;0;0;0;200;300;0;0;0;0;0;0;0;;0;0;0;excalibur;Y;0;;0;0;;2021-01-01_Y_IT_Excalibur_F_27TIF-CRP_NA_NA_P_3;F;NA;P;;;;;;individual;;
date:2021-01-01T00:00:00:yyyy-MM-dd;2000;Data Mesofauna;;0;;0;0;0;1200;31TIG-UNI;NA;1;0;0;0;0;;;0;0;IT;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;2100;0;excalibur;Y;0;;0;0;;2021-01-01_Y_IT_Excalibur_F_31TIG-UNI_NA_NA_P_1;F;NA;P;;;;;;individual;;
date:2021-01-01T00:00:00:yyyy-MM-dd;2000;Data Mesofauna;;0;;0;0;0;1600;31TIG-UNI;NA;2;0;0;0;0;;;0;0;IT;0;0;100;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;;0;200;0;excalibur;Y;0;;0;0;;2021-01-01_Y_IT_Excalibur_F_31TIG-UNI_NA_NA_P_2;F;NA;P;;;;;;individual;;
date:2021-01-01T00:00:00:yyyy-MM-dd;2300;Data Mesofauna;;0;;0;0;0;1200;31TIG-UNI;NA;3;0;0;0;0;;;0;0;IT;0;0;100;0;0;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;100;700;0;excalibur;Y;0;;0;0;;2021-01-01_Y_IT_Excalibur_F_31TIG-UNI_NA_NA_P_3;F;NA;P;;;;;;individual;;
