extraction_method;date_sample_collect;precision_date;id_level_1;id_level_2;id_level_3;level_1_scale_obs;level_2_scale_obs;level_3_scale_obs;main_prog_name;additional_name;data_type;id_sample;type_data;assay_scope;country_code;sampling_method;id_sampling_point;sampling_reference;extraction_duration;extraction_mesh_size;extraction_reference;extraction_soil_weight;sampled_area_for_each_subsample
;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_5;H_pitfall;3;T;block;P;vinedivers;;;;abundance data;multiple taxa;AT;pitfall trap;2015-04-01_M_AT_VineDivers_T_VD_5_block_H_pitfall_P_3;;;;;;
;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_5;H_pitfall;4;T;block;P;vinedivers;;;;abundance data;multiple taxa;AT;pitfall trap;2015-04-01_M_AT_VineDivers_T_VD_5_block_H_pitfall_P_4;;;;;;
;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_5;H_pitfall;5;T;block;P;vinedivers;;;;abundance data;multiple taxa;AT;pitfall trap;2015-04-01_M_AT_VineDivers_T_VD_5_block_H_pitfall_P_5;;;;;;
;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_5;H_pitfall;6;T;block;P;vinedivers;;;;abundance data;multiple taxa;AT;pitfall trap;2015-04-01_M_AT_VineDivers_T_VD_5_block_H_pitfall_P_6;;;;;;
;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_6;L_pitfall;1;T;block;P;vinedivers;;;;abundance data;multiple taxa;AT;pitfall trap;2015-04-01_M_AT_VineDivers_T_VD_6_block_L_pitfall_P_1;;;;;;
;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_6;L_pitfall;2;T;block;P;vinedivers;;;;abundance data;multiple taxa;AT;pitfall trap;2015-04-01_M_AT_VineDivers_T_VD_6_block_L_pitfall_P_2;;;;;;
;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_6;L_pitfall;3;T;block;P;vinedivers;;;;abundance data;multiple taxa;AT;pitfall trap;2015-04-01_M_AT_VineDivers_T_VD_6_block_L_pitfall_P_3;;;;;;
;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_6;L_pitfall;4;T;block;P;vinedivers;;;;abundance data;multiple taxa;AT;pitfall trap;2015-04-01_M_AT_VineDivers_T_VD_6_block_L_pitfall_P_4;;;;;;
;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_6;L_pitfall;5;T;block;P;vinedivers;;;;abundance data;multiple taxa;AT;pitfall trap;2015-04-01_M_AT_VineDivers_T_VD_6_block_L_pitfall_P_5;;;;;;
;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_6;L_pitfall;6;T;block;P;vinedivers;;;;abundance data;multiple taxa;AT;pitfall trap;2015-04-01_M_AT_VineDivers_T_VD_6_block_L_pitfall_P_6;;;;;;
;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_7;L_pitfall;1;T;block;P;vinedivers;;;;abundance data;multiple taxa;AT;pitfall trap;2015-04-01_M_AT_VineDivers_T_VD_7_block_L_pitfall_P_1;;;;;;
;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_7;L_pitfall;2;T;block;P;vinedivers;;;;abundance data;multiple taxa;AT;pitfall trap;2015-04-01_M_AT_VineDivers_T_VD_7_block_L_pitfall_P_2;;;;;;
;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_7;L_pitfall;3;T;block;P;vinedivers;;;;abundance data;multiple taxa;AT;pitfall trap;2015-04-01_M_AT_VineDivers_T_VD_7_block_L_pitfall_P_3;;;;;;
;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_7;L_pitfall;4;T;block;P;vinedivers;;;;abundance data;multiple taxa;AT;pitfall trap;2015-04-01_M_AT_VineDivers_T_VD_7_block_L_pitfall_P_4;;;;;;
;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_7;L_pitfall;5;T;block;P;vinedivers;;;;abundance data;multiple taxa;AT;pitfall trap;2015-04-01_M_AT_VineDivers_T_VD_7_block_L_pitfall_P_5;;;;;;
;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_7;L_pitfall;6;T;block;P;vinedivers;;;;abundance data;multiple taxa;AT;pitfall trap;2015-04-01_M_AT_VineDivers_T_VD_7_block_L_pitfall_P_6;;;;;;
;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_8;L_pitfall;1;T;block;P;vinedivers;;;;abundance data;multiple taxa;AT;pitfall trap;2015-04-01_M_AT_VineDivers_T_VD_8_block_L_pitfall_P_1;;;;;;
;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_8;L_pitfall;2;T;block;P;vinedivers;;;;abundance data;multiple taxa;AT;pitfall trap;2015-04-01_M_AT_VineDivers_T_VD_8_block_L_pitfall_P_2;;;;;;
;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_8;L_pitfall;3;T;block;P;vinedivers;;;;abundance data;multiple taxa;AT;pitfall trap;2015-04-01_M_AT_VineDivers_T_VD_8_block_L_pitfall_P_3;;;;;;
;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_8;L_pitfall;4;T;block;P;vinedivers;;;;abundance data;multiple taxa;AT;pitfall trap;2015-04-01_M_AT_VineDivers_T_VD_8_block_L_pitfall_P_4;;;;;;
;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_8;L_pitfall;5;T;block;P;vinedivers;;;;abundance data;multiple taxa;AT;pitfall trap;2015-04-01_M_AT_VineDivers_T_VD_8_block_L_pitfall_P_5;;;;;;
;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_8;L_pitfall;6;T;block;P;vinedivers;;;;abundance data;multiple taxa;AT;pitfall trap;2015-04-01_M_AT_VineDivers_T_VD_8_block_L_pitfall_P_6;;;;;;
;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_9;H_pitfall;2;T;block;P;vinedivers;;;;abundance data;multiple taxa;AT;pitfall trap;2015-04-01_M_AT_VineDivers_T_VD_9_block_H_pitfall_P_2;;;;;;
;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_9;H_pitfall;3;T;block;P;vinedivers;;;;abundance data;multiple taxa;AT;pitfall trap;2015-04-01_M_AT_VineDivers_T_VD_9_block_H_pitfall_P_3;;;;;;
;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_9;H_pitfall;4;T;block;P;vinedivers;;;;abundance data;multiple taxa;AT;pitfall trap;2015-04-01_M_AT_VineDivers_T_VD_9_block_H_pitfall_P_4;;;;;;
;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_9;H_pitfall;5;T;block;P;vinedivers;;;;abundance data;multiple taxa;AT;pitfall trap;2015-04-01_M_AT_VineDivers_T_VD_9_block_H_pitfall_P_5;;;;;;
;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_9;H_pitfall;6;T;block;P;vinedivers;;;;abundance data;multiple taxa;AT;pitfall trap;2015-04-01_M_AT_VineDivers_T_VD_9_block_H_pitfall_P_6;;;;;;
;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_10;L_pitfall;1;T;block;P;vinedivers;;;;abundance data;multiple taxa;AT;pitfall trap;2015-04-01_M_AT_VineDivers_T_VD_10_block_L_pitfall_P_1;;;;;;
;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_10;L_pitfall;2;T;block;P;vinedivers;;;;abundance data;multiple taxa;AT;pitfall trap;2015-04-01_M_AT_VineDivers_T_VD_10_block_L_pitfall_P_2;;;;;;
;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_10;L_pitfall;3;T;block;P;vinedivers;;;;abundance data;multiple taxa;AT;pitfall trap;2015-04-01_M_AT_VineDivers_T_VD_10_block_L_pitfall_P_3;;;;;;
;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_10;L_pitfall;4;T;block;P;vinedivers;;;;abundance data;multiple taxa;AT;pitfall trap;2015-04-01_M_AT_VineDivers_T_VD_10_block_L_pitfall_P_4;;;;;;
;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_10;L_pitfall;5;T;block;P;vinedivers;;;;abundance data;multiple taxa;AT;pitfall trap;2015-04-01_M_AT_VineDivers_T_VD_10_block_L_pitfall_P_5;;;;;;
;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_10;L_pitfall;6;T;block;P;vinedivers;;;;abundance data;multiple taxa;AT;pitfall trap;2015-04-01_M_AT_VineDivers_T_VD_10_block_L_pitfall_P_6;;;;;;
;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_11;H_pitfall;1;T;block;P;vinedivers;;;;abundance data;multiple taxa;AT;pitfall trap;2015-04-01_M_AT_VineDivers_T_VD_11_block_H_pitfall_P_1;;;;;;
;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_11;H_pitfall;2;T;block;P;vinedivers;;;;abundance data;multiple taxa;AT;pitfall trap;2015-04-01_M_AT_VineDivers_T_VD_11_block_H_pitfall_P_2;;;;;;
;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_11;H_pitfall;3;T;block;P;vinedivers;;;;abundance data;multiple taxa;AT;pitfall trap;2015-04-01_M_AT_VineDivers_T_VD_11_block_H_pitfall_P_3;;;;;;
;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_11;H_pitfall;4;T;block;P;vinedivers;;;;abundance data;multiple taxa;AT;pitfall trap;2015-04-01_M_AT_VineDivers_T_VD_11_block_H_pitfall_P_4;;;;;;
;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_11;H_pitfall;5;T;block;P;vinedivers;;;;abundance data;multiple taxa;AT;pitfall trap;2015-04-01_M_AT_VineDivers_T_VD_11_block_H_pitfall_P_5;;;;;;
;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_11;H_pitfall;6;T;block;P;vinedivers;;;;abundance data;multiple taxa;AT;pitfall trap;2015-04-01_M_AT_VineDivers_T_VD_11_block_H_pitfall_P_6;;;;;;
;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_12;L_pitfall;1;T;block;P;vinedivers;;;;abundance data;multiple taxa;AT;pitfall trap;2015-04-01_M_AT_VineDivers_T_VD_12_block_L_pitfall_P_1;;;;;;
;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_12;L_pitfall;2;T;block;P;vinedivers;;;;abundance data;multiple taxa;AT;pitfall trap;2015-04-01_M_AT_VineDivers_T_VD_12_block_L_pitfall_P_2;;;;;;
;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_12;L_pitfall;3;T;block;P;vinedivers;;;;abundance data;multiple taxa;AT;pitfall trap;2015-04-01_M_AT_VineDivers_T_VD_12_block_L_pitfall_P_3;;;;;;
;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_12;L_pitfall;4;T;block;P;vinedivers;;;;abundance data;multiple taxa;AT;pitfall trap;2015-04-01_M_AT_VineDivers_T_VD_12_block_L_pitfall_P_4;;;;;;
;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_12;L_pitfall;5;T;block;P;vinedivers;;;;abundance data;multiple taxa;AT;pitfall trap;2015-04-01_M_AT_VineDivers_T_VD_12_block_L_pitfall_P_5;;;;;;
;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_12;L_pitfall;6;T;block;P;vinedivers;;;;abundance data;multiple taxa;AT;pitfall trap;2015-04-01_M_AT_VineDivers_T_VD_12_block_L_pitfall_P_6;;;;;;
;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_13;H_pitfall;1;T;block;P;vinedivers;;;;abundance data;multiple taxa;SK;pitfall trap;2015-04-01_M_SK_VineDivers_T_VD_13_block_H_pitfall_P_1;;;;;;
;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_13;H_pitfall;2;T;block;P;vinedivers;;;;abundance data;multiple taxa;SK;pitfall trap;2015-04-01_M_SK_VineDivers_T_VD_13_block_H_pitfall_P_2;;;;;;
;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_13;H_pitfall;3;T;block;P;vinedivers;;;;abundance data;multiple taxa;SK;pitfall trap;2015-04-01_M_SK_VineDivers_T_VD_13_block_H_pitfall_P_3;;;;;;
;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_13;H_pitfall;4;T;block;P;vinedivers;;;;abundance data;multiple taxa;SK;pitfall trap;2015-04-01_M_SK_VineDivers_T_VD_13_block_H_pitfall_P_4;;;;;;
;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_13;H_pitfall;5;T;block;P;vinedivers;;;;abundance data;multiple taxa;SK;pitfall trap;2015-04-01_M_SK_VineDivers_T_VD_13_block_H_pitfall_P_5;;;;;;
;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_13;H_pitfall;6;T;block;P;vinedivers;;;;abundance data;multiple taxa;SK;pitfall trap;2015-04-01_M_SK_VineDivers_T_VD_13_block_H_pitfall_P_6;;;;;;
;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_14;H_pitfall;1;T;block;P;vinedivers;;;;abundance data;multiple taxa;AT;pitfall trap;2015-04-01_M_AT_VineDivers_T_VD_14_block_H_pitfall_P_1;;;;;;
;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_14;H_pitfall;2;T;block;P;vinedivers;;;;abundance data;multiple taxa;AT;pitfall trap;2015-04-01_M_AT_VineDivers_T_VD_14_block_H_pitfall_P_2;;;;;;
;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_14;H_pitfall;3;T;block;P;vinedivers;;;;abundance data;multiple taxa;AT;pitfall trap;2015-04-01_M_AT_VineDivers_T_VD_14_block_H_pitfall_P_3;;;;;;
;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_14;H_pitfall;4;T;block;P;vinedivers;;;;abundance data;multiple taxa;AT;pitfall trap;2015-04-01_M_AT_VineDivers_T_VD_14_block_H_pitfall_P_4;;;;;;
;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_14;H_pitfall;6;T;block;P;vinedivers;;;;abundance data;multiple taxa;AT;pitfall trap;2015-04-01_M_AT_VineDivers_T_VD_14_block_H_pitfall_P_6;;;;;;
;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_15;L_pitfall;1;T;block;P;vinedivers;;;;abundance data;multiple taxa;SK;pitfall trap;2015-04-01_M_SK_VineDivers_T_VD_15_block_L_pitfall_P_1;;;;;;
;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_15;L_pitfall;2;T;block;P;vinedivers;;;;abundance data;multiple taxa;SK;pitfall trap;2015-04-01_M_SK_VineDivers_T_VD_15_block_L_pitfall_P_2;;;;;;
;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_15;L_pitfall;3;T;block;P;vinedivers;;;;abundance data;multiple taxa;SK;pitfall trap;2015-04-01_M_SK_VineDivers_T_VD_15_block_L_pitfall_P_3;;;;;;
;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_15;L_pitfall;4;T;block;P;vinedivers;;;;abundance data;multiple taxa;SK;pitfall trap;2015-04-01_M_SK_VineDivers_T_VD_15_block_L_pitfall_P_4;;;;;;
;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_15;L_pitfall;5;T;block;P;vinedivers;;;;abundance data;multiple taxa;SK;pitfall trap;2015-04-01_M_SK_VineDivers_T_VD_15_block_L_pitfall_P_5;;;;;;
;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_15;L_pitfall;6;T;block;P;vinedivers;;;;abundance data;multiple taxa;SK;pitfall trap;2015-04-01_M_SK_VineDivers_T_VD_15_block_L_pitfall_P_6;;;;;;
;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_16;L_pitfall;1;T;block;P;vinedivers;;;;abundance data;multiple taxa;SK;pitfall trap;2015-04-01_M_SK_VineDivers_T_VD_16_block_L_pitfall_P_1;;;;;;
;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_16;L_pitfall;2;T;block;P;vinedivers;;;;abundance data;multiple taxa;SK;pitfall trap;2015-04-01_M_SK_VineDivers_T_VD_16_block_L_pitfall_P_2;;;;;;
;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_16;L_pitfall;3;T;block;P;vinedivers;;;;abundance data;multiple taxa;SK;pitfall trap;2015-04-01_M_SK_VineDivers_T_VD_16_block_L_pitfall_P_3;;;;;;
;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_16;L_pitfall;4;T;block;P;vinedivers;;;;abundance data;multiple taxa;SK;pitfall trap;2015-04-01_M_SK_VineDivers_T_VD_16_block_L_pitfall_P_4;;;;;;
;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_16;L_pitfall;5;T;block;P;vinedivers;;;;abundance data;multiple taxa;SK;pitfall trap;2015-04-01_M_SK_VineDivers_T_VD_16_block_L_pitfall_P_5;;;;;;
;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_16;L_pitfall;6;T;block;P;vinedivers;;;;abundance data;multiple taxa;SK;pitfall trap;2015-04-01_M_SK_VineDivers_T_VD_16_block_L_pitfall_P_6;;;;;;
Berlese-Tullgren;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_16;L_soil;6;T;block;P;vinedivers;;;;abundance data;multiple taxa;SK;soil sampling;2015-04-01_M_SK_VineDivers_T_VD_16_block_L_soil_P_6;;;;;;
Berlese-Tullgren;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_1;H_soil;1;T;block;P;vinedivers;;;;abundance data;multiple taxa;AT;soil sampling;2015-04-01_M_AT_VineDivers_T_VD_1_block_H_soil_P_1;;;;;;
Berlese-Tullgren;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_1;H_soil;2;T;block;P;vinedivers;;;;abundance data;multiple taxa;AT;soil sampling;2015-04-01_M_AT_VineDivers_T_VD_1_block_H_soil_P_2;;;;;;
Berlese-Tullgren;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_1;H_soil;5;T;block;P;vinedivers;;;;abundance data;multiple taxa;AT;soil sampling;2015-04-01_M_AT_VineDivers_T_VD_1_block_H_soil_P_5;;;;;;
Berlese-Tullgren;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_1;H_soil;6;T;block;P;vinedivers;;;;abundance data;multiple taxa;AT;soil sampling;2015-04-01_M_AT_VineDivers_T_VD_1_block_H_soil_P_6;;;;;;
Berlese-Tullgren;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_2;H_soil;1;T;block;P;vinedivers;;;;abundance data;multiple taxa;AT;soil sampling;2015-04-01_M_AT_VineDivers_T_VD_2_block_H_soil_P_1;;;;;;
Berlese-Tullgren;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_2;H_soil;2;T;block;P;vinedivers;;;;abundance data;multiple taxa;AT;soil sampling;2015-04-01_M_AT_VineDivers_T_VD_2_block_H_soil_P_2;;;;;;
Berlese-Tullgren;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_2;H_soil;3;T;block;P;vinedivers;;;;abundance data;multiple taxa;AT;soil sampling;2015-04-01_M_AT_VineDivers_T_VD_2_block_H_soil_P_3;;;;;;
Berlese-Tullgren;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_2;H_soil;5;T;block;P;vinedivers;;;;abundance data;multiple taxa;AT;soil sampling;2015-04-01_M_AT_VineDivers_T_VD_2_block_H_soil_P_5;;;;;;
Berlese-Tullgren;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_3;H_soil;1;T;block;P;vinedivers;;;;abundance data;multiple taxa;AT;soil sampling;2015-04-01_M_AT_VineDivers_T_VD_3_block_H_soil_P_1;;;;;;
Berlese-Tullgren;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_3;H_soil;3;T;block;P;vinedivers;;;;abundance data;multiple taxa;AT;soil sampling;2015-04-01_M_AT_VineDivers_T_VD_3_block_H_soil_P_3;;;;;;
Berlese-Tullgren;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_3;H_soil;4;T;block;P;vinedivers;;;;abundance data;multiple taxa;AT;soil sampling;2015-04-01_M_AT_VineDivers_T_VD_3_block_H_soil_P_4;;;;;;
Berlese-Tullgren;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_3;H_soil;5;T;block;P;vinedivers;;;;abundance data;multiple taxa;AT;soil sampling;2015-04-01_M_AT_VineDivers_T_VD_3_block_H_soil_P_5;;;;;;
Berlese-Tullgren;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_4;L_soil;1;T;block;P;vinedivers;;;;abundance data;multiple taxa;AT;soil sampling;2015-04-01_M_AT_VineDivers_T_VD_4_block_L_soil_P_1;;;;;;
Berlese-Tullgren;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_4;L_soil;3;T;block;P;vinedivers;;;;abundance data;multiple taxa;AT;soil sampling;2015-04-01_M_AT_VineDivers_T_VD_4_block_L_soil_P_3;;;;;;
Berlese-Tullgren;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_4;L_soil;5;T;block;P;vinedivers;;;;abundance data;multiple taxa;AT;soil sampling;2015-04-01_M_AT_VineDivers_T_VD_4_block_L_soil_P_5;;;;;;
Berlese-Tullgren;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_4;L_soil;6;T;block;P;vinedivers;;;;abundance data;multiple taxa;AT;soil sampling;2015-04-01_M_AT_VineDivers_T_VD_4_block_L_soil_P_6;;;;;;
Berlese-Tullgren;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_5;H_soil;2;T;block;P;vinedivers;;;;abundance data;multiple taxa;AT;soil sampling;2015-04-01_M_AT_VineDivers_T_VD_5_block_H_soil_P_2;;;;;;
Berlese-Tullgren;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_5;H_soil;3;T;block;P;vinedivers;;;;abundance data;multiple taxa;AT;soil sampling;2015-04-01_M_AT_VineDivers_T_VD_5_block_H_soil_P_3;;;;;;
Berlese-Tullgren;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_5;H_soil;5;T;block;P;vinedivers;;;;abundance data;multiple taxa;AT;soil sampling;2015-04-01_M_AT_VineDivers_T_VD_5_block_H_soil_P_5;;;;;;
Berlese-Tullgren;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_5;H_soil;6;T;block;P;vinedivers;;;;abundance data;multiple taxa;AT;soil sampling;2015-04-01_M_AT_VineDivers_T_VD_5_block_H_soil_P_6;;;;;;
Berlese-Tullgren;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_6;L_soil;1;T;block;P;vinedivers;;;;abundance data;multiple taxa;AT;soil sampling;2015-04-01_M_AT_VineDivers_T_VD_6_block_L_soil_P_1;;;;;;
Berlese-Tullgren;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_6;L_soil;3;T;block;P;vinedivers;;;;abundance data;multiple taxa;AT;soil sampling;2015-04-01_M_AT_VineDivers_T_VD_6_block_L_soil_P_3;;;;;;
Berlese-Tullgren;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_6;L_soil;5;T;block;P;vinedivers;;;;abundance data;multiple taxa;AT;soil sampling;2015-04-01_M_AT_VineDivers_T_VD_6_block_L_soil_P_5;;;;;;
Berlese-Tullgren;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_6;L_soil;6;T;block;P;vinedivers;;;;abundance data;multiple taxa;AT;soil sampling;2015-04-01_M_AT_VineDivers_T_VD_6_block_L_soil_P_6;;;;;;
Berlese-Tullgren;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_7;L_soil;1;T;block;P;vinedivers;;;;abundance data;multiple taxa;AT;soil sampling;2015-04-01_M_AT_VineDivers_T_VD_7_block_L_soil_P_1;;;;;;
Berlese-Tullgren;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_7;L_soil;2;T;block;P;vinedivers;;;;abundance data;multiple taxa;AT;soil sampling;2015-04-01_M_AT_VineDivers_T_VD_7_block_L_soil_P_2;;;;;;
Berlese-Tullgren;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_7;L_soil;3;T;block;P;vinedivers;;;;abundance data;multiple taxa;AT;soil sampling;2015-04-01_M_AT_VineDivers_T_VD_7_block_L_soil_P_3;;;;;;
Berlese-Tullgren;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_7;L_soil;4;T;block;P;vinedivers;;;;abundance data;multiple taxa;AT;soil sampling;2015-04-01_M_AT_VineDivers_T_VD_7_block_L_soil_P_4;;;;;;
Berlese-Tullgren;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_8;L_soil;1;T;block;P;vinedivers;;;;abundance data;multiple taxa;AT;soil sampling;2015-04-01_M_AT_VineDivers_T_VD_8_block_L_soil_P_1;;;;;;
Berlese-Tullgren;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_8;L_soil;2;T;block;P;vinedivers;;;;abundance data;multiple taxa;AT;soil sampling;2015-04-01_M_AT_VineDivers_T_VD_8_block_L_soil_P_2;;;;;;
Berlese-Tullgren;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_8;L_soil;5;T;block;P;vinedivers;;;;abundance data;multiple taxa;AT;soil sampling;2015-04-01_M_AT_VineDivers_T_VD_8_block_L_soil_P_5;;;;;;
Berlese-Tullgren;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_8;L_soil;6;T;block;P;vinedivers;;;;abundance data;multiple taxa;AT;soil sampling;2015-04-01_M_AT_VineDivers_T_VD_8_block_L_soil_P_6;;;;;;
Berlese-Tullgren;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_9;H_soil;2;T;block;P;vinedivers;;;;abundance data;multiple taxa;AT;soil sampling;2015-04-01_M_AT_VineDivers_T_VD_9_block_H_soil_P_2;;;;;;
Berlese-Tullgren;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_9;H_soil;3;T;block;P;vinedivers;;;;abundance data;multiple taxa;AT;soil sampling;2015-04-01_M_AT_VineDivers_T_VD_9_block_H_soil_P_3;;;;;;
Berlese-Tullgren;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_9;H_soil;4;T;block;P;vinedivers;;;;abundance data;multiple taxa;AT;soil sampling;2015-04-01_M_AT_VineDivers_T_VD_9_block_H_soil_P_4;;;;;;
Berlese-Tullgren;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_9;H_soil;5;T;block;P;vinedivers;;;;abundance data;multiple taxa;AT;soil sampling;2015-04-01_M_AT_VineDivers_T_VD_9_block_H_soil_P_5;;;;;;
Berlese-Tullgren;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_10;L_soil;1;T;block;P;vinedivers;;;;abundance data;multiple taxa;AT;soil sampling;2015-04-01_M_AT_VineDivers_T_VD_10_block_L_soil_P_1;;;;;;
Berlese-Tullgren;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_10;L_soil;3;T;block;P;vinedivers;;;;abundance data;multiple taxa;AT;soil sampling;2015-04-01_M_AT_VineDivers_T_VD_10_block_L_soil_P_3;;;;;;
Berlese-Tullgren;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_10;L_soil;5;T;block;P;vinedivers;;;;abundance data;multiple taxa;AT;soil sampling;2015-04-01_M_AT_VineDivers_T_VD_10_block_L_soil_P_5;;;;;;
Berlese-Tullgren;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_10;L_soil;6;T;block;P;vinedivers;;;;abundance data;multiple taxa;AT;soil sampling;2015-04-01_M_AT_VineDivers_T_VD_10_block_L_soil_P_6;;;;;;
