id_sampling_point;date_sample_collection;precision_date;id_level_1;level_1_scale_obs;id_level_2;level_2_scale_obs;id_level_3;level_3_scale_obs;id_sample;data_type;country_code;main_prog_name;additional_name;total_nem_biomass;ab_fungivores;ab_herbivores;ab_Total_nematodes;nematode_family_richness;nematode_genera_richness;ab_bacterivores;ei;mi;mi2-5;nematods_si;ab_omnivores;ab_predators;ab_unident;microfauna_extraction_method;microfauna_sampling_methodology_iso;microfauna_sampling_observation_method;asmicrofauna_sampled_area_for_each_subsample;date_soil_sampling_for_chemical_analysis;type_of_the_sample;soil_type_wrb;wrb_version;soil_taxonomy_version;soil_type_in_soil_taxonomy;name_local_soil_classification;soil_type_in_a_local_classification;ph_method;ph_mean;cec_mean;caco3;texture;texture_triangle;sand;sand_limit;silt;silt_limit;clay_limit;bottom_depth_of_top_layer;carbon_azote_ratio_mean;soc_mean;som_mean;soil_sample_depth;bulk_density;soil_analysis_sample_mass;soil_humidity;soil_total_depth;phosphorus_total;phosphorus_available;potassium_available;nitrogen;organic_carbon;crop_1;crop_2;crop_3;crop_rotation;irrigat_water;tillage_depth;farming_system;grazing_method;tillage_method;tillage_season;tillage_system;type_main_crop;cropping_system;drainage_system;fertilizer_type;irrigation_type;livestock_breed;fertilization_method;insect_appli_rate;pest_control_type;landuse_1_year_ago;landuse_3_year_ago;landuse_4_year_ago;landuse_2_years_ago;landuse_5_years_ago;landuse_6_years_ago;miticide_appli_rate;total_plant_biomass;fungicide_appli_rate;herbicide_appli_rate;insect_pest_control_method;organic_matter_input;pest_control_method_microbioconsortia;nematicide_appli_rate;organic_matter_amount;bactericide_appli_rate;yield_of_sampling_year;fungicide_pest_control_method;herbicide_pest_control_method;molluscicide_appli_rate;nematicide_pest_control_method;pheromones_pest_control_method;single_inoculant_pest_control_method;bactericide_pest_control_method;molluscicid_pest_control_method;number_of_husbandry_animals;pest_control_metthod_miticide;soilsolariz_pest_control_method;publication_year;project_acronym;project_name;contributor_name;contributor_email;contributor_instit;data_owner;dataset_title;literature_title;doi;journal_name;book_title;source_type;volume_number;scale_project;spacial_level;upload_to_gbif;upload_to_other_databases;link_to_ncbi_or_other_database;date_start_experiment;date_end_experiment;longitude;latitude;altitude;study_landuse;experimental_type;total_experiment_duration;experiment_duration_mean;mean_temperature_of_the_day;source_of_climate_data;year_precipitation;air_humidity
1980-08-01-M_GB_Ordnance survey_F-526_B-NA_P-NA;date:1980-08-01T00:00:00:yyyy-MM-dd;M;526;F;NA;B;NA;P;1980-08-01-M_GB_Ordnance survey_F-526_B-NA_P-NA_Data Microfauna;Data Microfauna;GB;ordnance_survey;;;;;2090;;;;;;NULL;;;;;Decanting and sieving;;composite sample;;;;;;;;;;na;;;;na;;;;;;;;;;;15.0;;;NA;;;;;;;;;;No;na;;na;na;na;na;na;perennial;grassland;na;na;na;na;na;;na;grass_land;grass_land;grass_land;grass_land;grass_land;grass_land;;;;;na;NA;na;;;;;na;na;;na;na;na;na;na;;na;na;1998;;British grassland survey;Maria Viketoft;maria.viketoft@slu.se;SLU;R Neilson, B Boag, DJF Brown;Neilson-British_grasslands-Nematodes-1974-1982;Nematodes from permanent pasture and scrubland in the UK;NA;NA;Nematode communities of northern temperate grassland ecosystems (eds. RGM de Goede & T Bongers);literature;;national;sample;No;No;;1980-08-01;1980-08-01;-4.8342214;57.46426;115.0;grass_land;field;0;;;;;
1980-08-01-M_GB_Ordnance survey_F-527_B-NA_P-NA;date:1980-08-01T00:00:00:yyyy-MM-dd;M;527;F;NA;B;NA;P;1980-08-01-M_GB_Ordnance survey_F-527_B-NA_P-NA_Data Microfauna;Data Microfauna;GB;ordnance_survey;;;;;945;;;;;;NULL;;;;;Decanting and sieving;;composite sample;;;;;;;;;;na;;;;na;;;;;;;;;;;15.0;;;NA;;;;;;;;;;No;na;;na;na;na;na;na;perennial;grassland;na;na;na;na;na;;na;grass_land;grass_land;grass_land;grass_land;grass_land;grass_land;;;;;na;NA;na;;;;;na;na;;na;na;na;na;na;;na;na;1998;;British grassland survey;Maria Viketoft;maria.viketoft@slu.se;SLU;R Neilson, B Boag, DJF Brown;Neilson-British_grasslands-Nematodes-1974-1982;Nematodes from permanent pasture and scrubland in the UK;NA;NA;Nematode communities of northern temperate grassland ecosystems (eds. RGM de Goede & T Bongers);literature;;national;sample;No;No;;1980-08-01;1980-08-01;-4.751725;57.342968;69.0;grass_land;field;0;;;;;
1980-08-01-M_GB_Ordnance survey_F-528_B-NA_P-NA;date:1980-08-01T00:00:00:yyyy-MM-dd;M;528;F;NA;B;NA;P;1980-08-01-M_GB_Ordnance survey_F-528_B-NA_P-NA_Data Microfauna;Data Microfauna;GB;ordnance_survey;;;;;480;;;;;;NULL;;;;;Decanting and sieving;;composite sample;;;;;;;;;;na;;;;na;;;;;;;;;;;15.0;;;NA;;;;;;;;;;No;na;;na;na;na;na;na;perennial;grassland;na;na;na;na;na;;na;grass_land;grass_land;grass_land;grass_land;grass_land;grass_land;;;;;na;NA;na;;;;;na;na;;na;na;na;na;na;;na;na;1998;;British grassland survey;Maria Viketoft;maria.viketoft@slu.se;SLU;R Neilson, B Boag, DJF Brown;Neilson-British_grasslands-Nematodes-1974-1982;Nematodes from permanent pasture and scrubland in the UK;NA;NA;Nematode communities of northern temperate grassland ecosystems (eds. RGM de Goede & T Bongers);literature;;national;sample;No;No;;1980-08-01;1980-08-01;-4.751725;57.342968;69.0;grass_land;field;0;;;;;
1980-08-01-M_GB_Ordnance survey_F-529_B-NA_P-NA;date:1980-08-01T00:00:00:yyyy-MM-dd;M;529;F;NA;B;NA;P;1980-08-01-M_GB_Ordnance survey_F-529_B-NA_P-NA_Data Microfauna;Data Microfauna;GB;ordnance_survey;;;;;495;;;;;;NULL;;;;;Decanting and sieving;;composite sample;;;;;;;;;;na;;;;na;;;;;;;;;;;15.0;;;NA;;;;;;;;;;No;na;;na;na;na;na;na;perennial;grassland;na;na;na;na;na;;na;grass_land;grass_land;grass_land;grass_land;grass_land;grass_land;;;;;na;NA;na;;;;;na;na;;na;na;na;na;na;;na;na;1998;;British grassland survey;Maria Viketoft;maria.viketoft@slu.se;SLU;R Neilson, B Boag, DJF Brown;Neilson-British_grasslands-Nematodes-1974-1982;Nematodes from permanent pasture and scrubland in the UK;NA;NA;Nematode communities of northern temperate grassland ecosystems (eds. RGM de Goede & T Bongers);literature;;national;sample;No;No;;1980-08-01;1980-08-01;-4.795166;57.324036;75.0;grass_land;field;0;;;;;
1980-08-01-M_GB_Ordnance survey_F-530_B-NA_P-NA;date:1980-08-01T00:00:00:yyyy-MM-dd;M;530;F;NA;B;NA;P;1980-08-01-M_GB_Ordnance survey_F-530_B-NA_P-NA_Data Microfauna;Data Microfauna;GB;ordnance_survey;;;;;1240;;;;;;NULL;;;;;Decanting and sieving;;composite sample;;;;;;;;;;na;;;;na;;;;;;;;;;;15.0;;;NA;;;;;;;;;;No;na;;na;na;na;na;na;perennial;grassland;na;na;na;na;na;;na;grass_land;grass_land;grass_land;grass_land;grass_land;grass_land;;;;;na;NA;na;;;;;na;na;;na;na;na;na;na;;na;na;1998;;British grassland survey;Maria Viketoft;maria.viketoft@slu.se;SLU;R Neilson, B Boag, DJF Brown;Neilson-British_grasslands-Nematodes-1974-1982;Nematodes from permanent pasture and scrubland in the UK;NA;NA;Nematode communities of northern temperate grassland ecosystems (eds. RGM de Goede & T Bongers);literature;;national;sample;No;No;;1980-08-01;1980-08-01;-4.9957004;57.33829;292.0;grass_land;field;0;;;;;
1980-08-01-M_GB_Ordnance survey_F-531_B-NA_P-NA;date:1980-08-01T00:00:00:yyyy-MM-dd;M;531;F;NA;B;NA;P;1980-08-01-M_GB_Ordnance survey_F-531_B-NA_P-NA_Data Microfauna;Data Microfauna;GB;ordnance_survey;;;;;145;;;;;;NULL;;;;;Decanting and sieving;;composite sample;;;;;;;;;;na;;;;na;;;;;;;;;;;15.0;;;NA;;;;;;;;;;No;na;;na;na;na;na;na;perennial;grassland;na;na;na;na;na;;na;grass_land;grass_land;grass_land;grass_land;grass_land;grass_land;;;;;na;NA;na;;;;;na;na;;na;na;na;na;na;;na;na;1998;;British grassland survey;Maria Viketoft;maria.viketoft@slu.se;SLU;R Neilson, B Boag, DJF Brown;Neilson-British_grasslands-Nematodes-1974-1982;Nematodes from permanent pasture and scrubland in the UK;NA;NA;Nematode communities of northern temperate grassland ecosystems (eds. RGM de Goede & T Bongers);literature;;national;sample;No;No;;1980-08-01;1980-08-01;-5.1974425;57.764763;369.0;grass_land;field;0;;;;;
1980-08-01-M_GB_Ordnance survey_F-532_B-NA_P-NA;date:1980-08-01T00:00:00:yyyy-MM-dd;M;532;F;NA;B;NA;P;1980-08-01-M_GB_Ordnance survey_F-532_B-NA_P-NA_Data Microfauna;Data Microfauna;GB;ordnance_survey;;;;;80;;;;;;NULL;;;;;Decanting and sieving;;composite sample;;;;;;;;;;na;;;;na;;;;;;;;;;;15.0;;;NA;;;;;;;;;;No;na;;na;na;na;na;na;perennial;grassland;na;na;na;na;na;;na;grass_land;grass_land;grass_land;grass_land;grass_land;grass_land;;;;;na;NA;na;;;;;na;na;;na;na;na;na;na;;na;na;1998;;British grassland survey;Maria Viketoft;maria.viketoft@slu.se;SLU;R Neilson, B Boag, DJF Brown;Neilson-British_grasslands-Nematodes-1974-1982;Nematodes from permanent pasture and scrubland in the UK;NA;NA;Nematode communities of northern temperate grassland ecosystems (eds. RGM de Goede & T Bongers);literature;;national;sample;No;No;;1980-08-01;1980-08-01;-5.1974425;57.764763;369.0;grass_land;field;0;;;;;
1980-08-01-M_GB_Ordnance survey_F-533_B-NA_P-NA;date:1980-08-01T00:00:00:yyyy-MM-dd;M;533;F;NA;B;NA;P;1980-08-01-M_GB_Ordnance survey_F-533_B-NA_P-NA_Data Microfauna;Data Microfauna;GB;ordnance_survey;;;;;940;;;;;;NULL;;;;;Decanting and sieving;;composite sample;;;;;;;;;;na;;;;na;;;;;;;;;;;15.0;;;NA;;;;;;;;;;No;na;;na;na;na;na;na;perennial;grassland;na;na;na;na;na;;na;grass_land;grass_land;grass_land;grass_land;grass_land;grass_land;;;;;na;NA;na;;;;;na;na;;na;na;na;na;na;;na;na;1998;;British grassland survey;Maria Viketoft;maria.viketoft@slu.se;SLU;R Neilson, B Boag, DJF Brown;Neilson-British_grasslands-Nematodes-1974-1982;Nematodes from permanent pasture and scrubland in the UK;NA;NA;Nematode communities of northern temperate grassland ecosystems (eds. RGM de Goede & T Bongers);literature;;national;sample;No;No;;1980-08-01;1980-08-01;-4.0171866;57.616554;77.0;grass_land;field;0;;;;;
1980-08-01-M_GB_Ordnance survey_F-534_B-NA_P-NA;date:1980-08-01T00:00:00:yyyy-MM-dd;M;534;F;NA;B;NA;P;1980-08-01-M_GB_Ordnance survey_F-534_B-NA_P-NA_Data Microfauna;Data Microfauna;GB;ordnance_survey;;;;;2075;;;;;;NULL;;;;;Decanting and sieving;;composite sample;;;;;;;;;;na;;;;na;;;;;;;;;;;15.0;;;NA;;;;;;;;;;No;na;;na;na;na;na;na;perennial;grassland;na;na;na;na;na;;na;grass_land;grass_land;grass_land;grass_land;grass_land;grass_land;;;;;na;NA;na;;;;;na;na;;na;na;na;na;na;;na;na;1998;;British grassland survey;Maria Viketoft;maria.viketoft@slu.se;SLU;R Neilson, B Boag, DJF Brown;Neilson-British_grasslands-Nematodes-1974-1982;Nematodes from permanent pasture and scrubland in the UK;NA;NA;Nematode communities of northern temperate grassland ecosystems (eds. RGM de Goede & T Bongers);literature;;national;sample;No;No;;1980-08-01;1980-08-01;-5.6881475;57.578804;77.0;grass_land;field;0;;;;;
1980-08-01-M_GB_Ordnance survey_F-535_B-NA_P-NA;date:1980-08-01T00:00:00:yyyy-MM-dd;M;535;F;NA;B;NA;P;1980-08-01-M_GB_Ordnance survey_F-535_B-NA_P-NA_Data Microfauna;Data Microfauna;GB;ordnance_survey;;;;;840;;;;;;NULL;;;;;Decanting and sieving;;composite sample;;;;;;;;;;na;;;;na;;;;;;;;;;;15.0;;;NA;;;;;;;;;;No;na;;na;na;na;na;na;perennial;grassland;na;na;na;na;na;;na;grass_land;grass_land;grass_land;grass_land;grass_land;grass_land;;;;;na;NA;na;;;;;na;na;;na;na;na;na;na;;na;na;1998;;British grassland survey;Maria Viketoft;maria.viketoft@slu.se;SLU;R Neilson, B Boag, DJF Brown;Neilson-British_grasslands-Nematodes-1974-1982;Nematodes from permanent pasture and scrubland in the UK;NA;NA;Nematode communities of northern temperate grassland ecosystems (eds. RGM de Goede & T Bongers);literature;;national;sample;No;No;;1980-08-01;1980-08-01;-5.6843567;57.574417;6.0;grass_land;field;0;;;;;
1980-08-01-M_GB_Ordnance survey_F-536_B-NA_P-NA;date:1980-08-01T00:00:00:yyyy-MM-dd;M;536;F;NA;B;NA;P;1980-08-01-M_GB_Ordnance survey_F-536_B-NA_P-NA_Data Microfauna;Data Microfauna;GB;ordnance_survey;;;;;240;;;;;;NULL;;;;;Decanting and sieving;;composite sample;;;;;;;;;;na;;;;na;;;;;;;;;;;15.0;;;NA;;;;;;;;;;No;na;;na;na;na;na;na;perennial;grassland;na;na;na;na;na;;na;grass_land;grass_land;grass_land;grass_land;grass_land;grass_land;;;;;na;NA;na;;;;;na;na;;na;na;na;na;na;;na;na;1998;;British grassland survey;Maria Viketoft;maria.viketoft@slu.se;SLU;R Neilson, B Boag, DJF Brown;Neilson-British_grasslands-Nematodes-1974-1982;Nematodes from permanent pasture and scrubland in the UK;NA;NA;Nematode communities of northern temperate grassland ecosystems (eds. RGM de Goede & T Bongers);literature;;national;sample;No;No;;1980-08-01;1980-08-01;-5.639037;57.573036;246.0;grass_land;field;0;;;;;
1980-08-01-M_GB_Ordnance survey_F-537_B-NA_P-NA;date:1980-08-01T00:00:00:yyyy-MM-dd;M;537;F;NA;B;NA;P;1980-08-01-M_GB_Ordnance survey_F-537_B-NA_P-NA_Data Microfauna;Data Microfauna;GB;ordnance_survey;;;;;2445;;;;;;NULL;;;;;Decanting and sieving;;composite sample;;;;;;;;;;na;;;;na;;;;;;;;;;;15.0;;;NA;;;;;;;;;;No;na;;na;na;na;na;na;perennial;grassland;na;na;na;na;na;;na;grass_land;grass_land;grass_land;grass_land;grass_land;grass_land;;;;;na;NA;na;;;;;na;na;;na;na;na;na;na;;na;na;1998;;British grassland survey;Maria Viketoft;maria.viketoft@slu.se;SLU;R Neilson, B Boag, DJF Brown;Neilson-British_grasslands-Nematodes-1974-1982;Nematodes from permanent pasture and scrubland in the UK;NA;NA;Nematode communities of northern temperate grassland ecosystems (eds. RGM de Goede & T Bongers);literature;;national;sample;No;No;;1980-08-01;1980-08-01;-5.8579726;57.50719;89.0;grass_land;field;0;;;;;
1980-08-01-M_GB_Ordnance survey_F-538_B-NA_P-NA;date:1980-08-01T00:00:00:yyyy-MM-dd;M;538;F;NA;B;NA;P;1980-08-01-M_GB_Ordnance survey_F-538_B-NA_P-NA_Data Microfauna;Data Microfauna;GB;ordnance_survey;;;;;730;;;;;;NULL;;;;;Decanting and sieving;;composite sample;;;;;;;;;;na;;;;na;;;;;;;;;;;15.0;;;NA;;;;;;;;;;No;na;;na;na;na;na;na;perennial;grassland;na;na;na;na;na;;na;grass_land;grass_land;grass_land;grass_land;grass_land;grass_land;;;;;na;NA;na;;;;;na;na;;na;na;na;na;na;;na;na;1998;;British grassland survey;Maria Viketoft;maria.viketoft@slu.se;SLU;R Neilson, B Boag, DJF Brown;Neilson-British_grasslands-Nematodes-1974-1982;Nematodes from permanent pasture and scrubland in the UK;NA;NA;Nematode communities of northern temperate grassland ecosystems (eds. RGM de Goede & T Bongers);literature;;national;sample;No;No;;1980-08-01;1980-08-01;-5.8626003;57.471985;31.0;grass_land;field;0;;;;;
1980-08-01-M_GB_Ordnance survey_F-539_B-NA_P-NA;date:1980-08-01T00:00:00:yyyy-MM-dd;M;539;F;NA;B;NA;P;1980-08-01-M_GB_Ordnance survey_F-539_B-NA_P-NA_Data Microfauna;Data Microfauna;GB;ordnance_survey;;;;;1415;;;;;;NULL;;;;;Decanting and sieving;;composite sample;;;;;;;;;;na;;;;na;;;;;;;;;;;15.0;;;NA;;;;;;;;;;No;na;;na;na;na;na;na;perennial;grassland;na;na;na;na;na;;na;grass_land;grass_land;grass_land;grass_land;grass_land;grass_land;;;;;na;NA;na;;;;;na;na;;na;na;na;na;na;;na;na;1998;;British grassland survey;Maria Viketoft;maria.viketoft@slu.se;SLU;R Neilson, B Boag, DJF Brown;Neilson-British_grasslands-Nematodes-1974-1982;Nematodes from permanent pasture and scrubland in the UK;NA;NA;Nematode communities of northern temperate grassland ecosystems (eds. RGM de Goede & T Bongers);literature;;national;sample;No;No;;1980-08-01;1980-08-01;-5.8075767;57.44039;3.0;grass_land;field;0;;;;;
1980-08-01-M_GB_Ordnance survey_F-650_B-NA_P-NA;date:1980-08-01T00:00:00:yyyy-MM-dd;M;650;F;NA;B;NA;P;1980-08-01-M_GB_Ordnance survey_F-650_B-NA_P-NA_Data Microfauna;Data Microfauna;GB;ordnance_survey;;;;;1920;;;;;;NULL;;;;;Decanting and sieving;;composite sample;;;;;;;;;;na;7.1;;;na;;;;;;;;;;20.6;15.0;;;NA;;;;;;;;;;No;na;;na;na;na;na;na;perennial;grassland;na;na;na;na;na;;na;grass_land;grass_land;grass_land;grass_land;grass_land;grass_land;;;;;na;NA;na;;;;;na;na;;na;na;na;na;na;;na;na;1998;;British grassland survey;Maria Viketoft;maria.viketoft@slu.se;SLU;R Neilson, B Boag, DJF Brown;Neilson-British_grasslands-Nematodes-1974-1982;Nematodes from permanent pasture and scrubland in the UK;NA;NA;Nematode communities of northern temperate grassland ecosystems (eds. RGM de Goede & T Bongers);literature;;national;sample;No;No;;1980-08-01;1980-08-01;-6.645309;56.599976;10.0;grass_land;field;0;;;;;
1980-08-01-M_GB_Ordnance survey_F-651_B-NA_P-NA;date:1980-08-01T00:00:00:yyyy-MM-dd;M;651;F;NA;B;NA;P;1980-08-01-M_GB_Ordnance survey_F-651_B-NA_P-NA_Data Microfauna;Data Microfauna;GB;ordnance_survey;;;;;1470;;;;;;NULL;;;;;Decanting and sieving;;composite sample;;;;;;;;;;na;5.2;;;na;;;;;;;;;;37.1;15.0;;;NA;;;;;;;;;;No;na;;na;na;na;na;na;perennial;grassland;na;na;na;na;na;;na;grass_land;grass_land;grass_land;grass_land;grass_land;grass_land;;;;;na;NA;na;;;;;na;na;;na;na;na;na;na;;na;na;1998;;British grassland survey;Maria Viketoft;maria.viketoft@slu.se;SLU;R Neilson, B Boag, DJF Brown;Neilson-British_grasslands-Nematodes-1974-1982;Nematodes from permanent pasture and scrubland in the UK;NA;NA;Nematode communities of northern temperate grassland ecosystems (eds. RGM de Goede & T Bongers);literature;;national;sample;No;No;;1980-08-01;1980-08-01;-6.916702;56.467163;15.0;grass_land;field;0;;;;;
1980-08-01-M_GB_Ordnance survey_F-652_B-NA_P-NA;date:1980-08-01T00:00:00:yyyy-MM-dd;M;652;F;NA;B;NA;P;1980-08-01-M_GB_Ordnance survey_F-652_B-NA_P-NA_Data Microfauna;Data Microfauna;GB;ordnance_survey;;;;;195;;;;;;NULL;;;;;Decanting and sieving;;composite sample;;;;;;;;;;na;;;;na;;;;;;;;;;;15.0;;;NA;;;;;;;;;;No;na;;na;na;na;na;na;perennial;grassland;na;na;na;na;na;;na;grass_land;grass_land;grass_land;grass_land;grass_land;grass_land;;;;;na;NA;na;;;;;na;na;;na;na;na;na;na;;na;na;1998;;British grassland survey;Maria Viketoft;maria.viketoft@slu.se;SLU;R Neilson, B Boag, DJF Brown;Neilson-British_grasslands-Nematodes-1974-1982;Nematodes from permanent pasture and scrubland in the UK;NA;NA;Nematode communities of northern temperate grassland ecosystems (eds. RGM de Goede & T Bongers);literature;;national;sample;No;No;;1980-08-01;1980-08-01;-6.1799726;56.076904;45.0;grass_land;field;0;;;;;
1980-08-01-M_GB_Ordnance survey_F-653_B-NA_P-NA;date:1980-08-01T00:00:00:yyyy-MM-dd;M;653;F;NA;B;NA;P;1980-08-01-M_GB_Ordnance survey_F-653_B-NA_P-NA_Data Microfauna;Data Microfauna;GB;ordnance_survey;;;;;1825;;;;;;NULL;;;;;Decanting and sieving;;composite sample;;;;;;;;;;na;7.2;;;na;;;;;;;;;;18.5;15.0;;;NA;;;;;;;;;;No;na;;na;na;na;na;na;perennial;grassland;na;na;na;na;na;;na;grass_land;grass_land;grass_land;grass_land;grass_land;grass_land;;;;;na;NA;na;;;;;na;na;;na;na;na;na;na;;na;na;1998;;British grassland survey;Maria Viketoft;maria.viketoft@slu.se;SLU;R Neilson, B Boag, DJF Brown;Neilson-British_grasslands-Nematodes-1974-1982;Nematodes from permanent pasture and scrubland in the UK;NA;NA;Nematode communities of northern temperate grassland ecosystems (eds. RGM de Goede & T Bongers);literature;;national;sample;No;No;;1980-08-01;1980-08-01;-6.9752493;56.51701;10.0;grass_land;field;0;;;;;
1980-08-01-M_GB_Ordnance survey_F-654_B-NA_P-NA;date:1980-08-01T00:00:00:yyyy-MM-dd;M;654;F;NA;B;NA;P;1980-08-01-M_GB_Ordnance survey_F-654_B-NA_P-NA_Data Microfauna;Data Microfauna;GB;ordnance_survey;;;;;2080;;;;;;NULL;;;;;Decanting and sieving;;composite sample;;;;;;;;;;na;3.9;;;na;;;;;;;;;;79.6;15.0;;;NA;;;;;;;;;;No;na;;na;na;na;na;na;perennial;grassland;na;na;na;na;na;;na;grass_land;grass_land;grass_land;grass_land;grass_land;grass_land;;;;;na;NA;na;;;;;na;na;;na;na;na;na;na;;na;na;1998;;British grassland survey;Maria Viketoft;maria.viketoft@slu.se;SLU;R Neilson, B Boag, DJF Brown;Neilson-British_grasslands-Nematodes-1974-1982;Nematodes from permanent pasture and scrubland in the UK;NA;NA;Nematode communities of northern temperate grassland ecosystems (eds. RGM de Goede & T Bongers);literature;;national;sample;No;No;;1980-08-01;1980-08-01;-6.5641356;56.602985;28.0;grass_land;field;0;;;;;
1980-08-01-M_GB_Ordnance survey_F-655_B-NA_P-NA;date:1980-08-01T00:00:00:yyyy-MM-dd;M;655;F;NA;B;NA;P;1980-08-01-M_GB_Ordnance survey_F-655_B-NA_P-NA_Data Microfauna;Data Microfauna;GB;ordnance_survey;;;;;1905;;;;;;NULL;;;;;Decanting and sieving;;composite sample;;;;;;;;;;na;7.1;;;na;;;;;;;;;;29.7;15.0;;;NA;;;;;;;;;;No;na;;na;na;na;na;na;perennial;grassland;na;na;na;na;na;;na;grass_land;grass_land;grass_land;grass_land;grass_land;grass_land;;;;;na;NA;na;;;;;na;na;;na;na;na;na;na;;na;na;1998;;British grassland survey;Maria Viketoft;maria.viketoft@slu.se;SLU;R Neilson, B Boag, DJF Brown;Neilson-British_grasslands-Nematodes-1974-1982;Nematodes from permanent pasture and scrubland in the UK;NA;NA;Nematode communities of northern temperate grassland ecosystems (eds. RGM de Goede & T Bongers);literature;;national;sample;No;No;;1980-08-01;1980-08-01;-6.9683037;56.513687;25.0;grass_land;field;0;;;;;
1980-08-01-M_GB_Ordnance survey_F-656_B-NA_P-NA;date:1980-08-01T00:00:00:yyyy-MM-dd;M;656;F;NA;B;NA;P;1980-08-01-M_GB_Ordnance survey_F-656_B-NA_P-NA_Data Microfauna;Data Microfauna;GB;ordnance_survey;;;;;735;;;;;;NULL;;;;;Decanting and sieving;;composite sample;;;;;;;;;;na;5.3;;;loamy_sand;;83.0;;12.0;;;;;;16.6;15.0;;;NA;;;;;;;;;;No;na;;na;na;na;na;na;perennial;grassland;na;na;na;na;na;;na;grass_land;grass_land;grass_land;grass_land;grass_land;grass_land;;;;;na;NA;na;;;;;na;na;;na;na;na;na;na;;na;na;1998;;British grassland survey;Maria Viketoft;maria.viketoft@slu.se;SLU;R Neilson, B Boag, DJF Brown;Neilson-British_grasslands-Nematodes-1974-1982;Nematodes from permanent pasture and scrubland in the UK;NA;NA;Nematode communities of northern temperate grassland ecosystems (eds. RGM de Goede & T Bongers);literature;;national;sample;No;No;;1980-08-01;1980-08-01;-5.681201;57.57631;40.0;grass_land;field;0;;;;;
1980-09-01-M_GB_Ordnance survey_F-657_B-NA_P-NA;date:1980-09-01T00:00:00:yyyy-MM-dd;M;657;F;NA;B;NA;P;1980-09-01-M_GB_Ordnance survey_F-657_B-NA_P-NA_Data Microfauna;Data Microfauna;GB;ordnance_survey;;;;;240;;;;;;NULL;;;;;Decanting and sieving;;composite sample;;;;;;;;;;na;3.7;;;na;;;;;;;;;;92.2;15.0;;;NA;;;;;;;;;;No;na;;na;na;na;na;na;perennial;grassland;na;na;na;na;na;;na;grass_land;grass_land;grass_land;grass_land;grass_land;grass_land;;;;;na;NA;na;;;;;na;na;;na;na;na;na;na;;na;na;1998;;British grassland survey;Maria Viketoft;maria.viketoft@slu.se;SLU;R Neilson, B Boag, DJF Brown;Neilson-British_grasslands-Nematodes-1974-1982;Nematodes from permanent pasture and scrubland in the UK;NA;NA;Nematode communities of northern temperate grassland ecosystems (eds. RGM de Goede & T Bongers);literature;;national;sample;No;No;;1980-09-01;1980-09-01;-4.3564634;57.787697;670.0;grass_land;field;0;;;;;
1980-09-01-M_GB_Ordnance survey_F-658_B-NA_P-NA;date:1980-09-01T00:00:00:yyyy-MM-dd;M;658;F;NA;B;NA;P;1980-09-01-M_GB_Ordnance survey_F-658_B-NA_P-NA_Data Microfauna;Data Microfauna;GB;ordnance_survey;;;;;435;;;;;;NULL;;;;;Decanting and sieving;;composite sample;;;;;;;;;;na;;;;na;;;;;;;;;;;15.0;;;NA;;;;;;;;;;No;na;;na;na;na;na;na;perennial;grassland;na;na;na;na;na;;na;grass_land;grass_land;grass_land;grass_land;grass_land;grass_land;;;;;na;NA;na;;;;;na;na;;na;na;na;na;na;;na;na;1998;;British grassland survey;Maria Viketoft;maria.viketoft@slu.se;SLU;R Neilson, B Boag, DJF Brown;Neilson-British_grasslands-Nematodes-1974-1982;Nematodes from permanent pasture and scrubland in the UK;NA;NA;Nematode communities of northern temperate grassland ecosystems (eds. RGM de Goede & T Bongers);literature;;national;sample;No;No;;1980-09-01;1980-09-01;-5.708631;57.845215;70.0;grass_land;field;0;;;;;
1980-09-01-M_GB_Ordnance survey_F-659_B-NA_P-NA;date:1980-09-01T00:00:00:yyyy-MM-dd;M;659;F;NA;B;NA;P;1980-09-01-M_GB_Ordnance survey_F-659_B-NA_P-NA_Data Microfauna;Data Microfauna;GB;ordnance_survey;;;;;135;;;;;;NULL;;;;;Decanting and sieving;;composite sample;;;;;;;;;;na;;;;na;;;;;;;;;;;15.0;;;NA;;;;;;;;;;No;na;;na;na;na;na;na;perennial;grassland;na;na;na;na;na;;na;grass_land;grass_land;grass_land;grass_land;grass_land;grass_land;;;;;na;NA;na;;;;;na;na;;na;na;na;na;na;;na;na;1998;;British grassland survey;Maria Viketoft;maria.viketoft@slu.se;SLU;R Neilson, B Boag, DJF Brown;Neilson-British_grasslands-Nematodes-1974-1982;Nematodes from permanent pasture and scrubland in the UK;NA;NA;Nematode communities of northern temperate grassland ecosystems (eds. RGM de Goede & T Bongers);literature;;national;sample;No;No;;1980-09-01;1980-09-01;-5.54051;57.85002;60.0;grass_land;field;0;;;;;
