data_type;id_sample;id_level_1;id_level_2;id_level_3;fauna_taxon;country_code;higher_taxon;main_prog_name;precision_date;additional_name;fauna_abundance;fauna_occurrence;id_sampling_point;level_1_scale_obs;level_2_scale_obs;level_3_scale_obs;date_sample_collection;fauna_unit_of_abundance
Data mesofauna;;germainville_f;NA;2;Enchytraeus bulbosus Nielsen & Christensen, 1963;FR;Enchytraeida;ofb_dynabio;Y;;1019.52;1;2021-01-01_Y_FR_OFB_DYNABIO_T_germainville_f_NA_NA_P_2;T;NA;P;NULL;n-m²
Data mesofauna;;germainville_f;NA;2;Fridericia christeri Rota & Healy, 1999;FR;Enchytraeida;ofb_dynabio;Y;;1529.28;1;2021-01-01_Y_FR_OFB_DYNABIO_T_germainville_f_NA_NA_P_2;T;NA;P;NULL;n-m²
Data mesofauna;;germainville_f;NA;2;Fridericia galba (Hoffmeister, 1843);FR;Enchytraeida;ofb_dynabio;Y;;509.76;1;2021-01-01_Y_FR_OFB_DYNABIO_T_germainville_f_NA_NA_P_2;T;NA;P;NULL;n-m²
Data mesofauna;;germainville_f;NA;2;Fridericia nix Rota, 1995;FR;Enchytraeida;ofb_dynabio;Y;;1019.52;1;2021-01-01_Y_FR_OFB_DYNABIO_T_germainville_f_NA_NA_P_2;T;NA;P;NULL;n-m²
Data mesofauna;;germainville_f;NA;2;Fridericia tuberosa Rota, 1995;FR;Enchytraeida;ofb_dynabio;Y;;2039.04;1;2021-01-01_Y_FR_OFB_DYNABIO_T_germainville_f_NA_NA_P_2;T;NA;P;NULL;n-m²
Data mesofauna;;germainville_f;NA;2;Fridericia sp1;FR;Enchytraeida;ofb_dynabio;Y;;509.76;1;2021-01-01_Y_FR_OFB_DYNABIO_T_germainville_f_NA_NA_P_2;T;NA;P;NULL;n-m²
Data mesofauna;;germainville_f;NA;2;Fridericia indet;FR;Enchytraeida;ofb_dynabio;Y;;6626.88;1;2021-01-01_Y_FR_OFB_DYNABIO_T_germainville_f_NA_NA_P_2;T;NA;P;NULL;n-m²
Data mesofauna;;germainville_f;NA;3;Enchytraeus buchholzi Vejdovský, 1878;FR;Enchytraeida;ofb_dynabio;Y;;509.76;1;2021-01-01_Y_FR_OFB_DYNABIO_T_germainville_f_NA_NA_P_3;T;NA;P;NULL;n-m²
Data mesofauna;;germainville_f;NA;3;Enchytraeus bulbosus Nielsen & Christensen, 1963;FR;Enchytraeida;ofb_dynabio;Y;;1019.52;1;2021-01-01_Y_FR_OFB_DYNABIO_T_germainville_f_NA_NA_P_3;T;NA;P;NULL;n-m²
Data mesofauna;;germainville_f;NA;3;Fridericia christeri Rota & Healy, 1999;FR;Enchytraeida;ofb_dynabio;Y;;509.76;1;2021-01-01_Y_FR_OFB_DYNABIO_T_germainville_f_NA_NA_P_3;T;NA;P;NULL;n-m²
Data mesofauna;;germainville_f;NA;3;Fridericia connatiformis Dózsa-Farkas, 2015;FR;Enchytraeida;ofb_dynabio;Y;;509.76;1;2021-01-01_Y_FR_OFB_DYNABIO_T_germainville_f_NA_NA_P_3;T;NA;P;NULL;n-m²
Data mesofauna;;germainville_c;NA;1;Enchytraeus buchholzi Vejdovský, 1878;FR;Enchytraeida;ofb_dynabio;Y;;509.76;1;2021-01-01_Y_FR_OFB_DYNABIO_T_germainville_c_NA_NA_P_1;T;NA;P;NULL;n-m²
Data mesofauna;;germainville_c;NA;1;Enchytraeus bulbosus Nielsen & Christensen, 1963;FR;Enchytraeida;ofb_dynabio;Y;;509.76;1;2021-01-01_Y_FR_OFB_DYNABIO_T_germainville_c_NA_NA_P_1;T;NA;P;NULL;n-m²
Data mesofauna;;germainville_c;NA;1;Enchytraeus christenseni Dózsa-Farkas, 1992;FR;Enchytraeida;ofb_dynabio;Y;;4587.84;1;2021-01-01_Y_FR_OFB_DYNABIO_T_germainville_c_NA_NA_P_1;T;NA;P;NULL;n-m²
Data mesofauna;;germainville_c;NA;1;Fridericia galba (Hoffmeister, 1843);FR;Enchytraeida;ofb_dynabio;Y;;509.76;1;2021-01-01_Y_FR_OFB_DYNABIO_T_germainville_c_NA_NA_P_1;T;NA;P;NULL;n-m²
Data mesofauna;;germainville_c;NA;1;Fridericia indet;FR;Enchytraeida;ofb_dynabio;Y;;509.76;1;2021-01-01_Y_FR_OFB_DYNABIO_T_germainville_c_NA_NA_P_1;T;NA;P;NULL;n-m²
Data mesofauna;;germainville_c;NA;2;Enchytraeus buchholzi Vejdovský, 1878;FR;Enchytraeida;ofb_dynabio;Y;;1529.28;1;2021-01-01_Y_FR_OFB_DYNABIO_T_germainville_c_NA_NA_P_2;T;NA;P;NULL;n-m²
Data mesofauna;;germainville_c;NA;2;Enchytraeus bulbosus Nielsen & Christensen, 1963;FR;Enchytraeida;ofb_dynabio;Y;;1019.52;1;2021-01-01_Y_FR_OFB_DYNABIO_T_germainville_c_NA_NA_P_2;T;NA;P;NULL;n-m²
Data mesofauna;;germainville_c;NA;2;Enchytraeus christenseni Dózsa-Farkas, 1992;FR;Enchytraeida;ofb_dynabio;Y;;2548.8;1;2021-01-01_Y_FR_OFB_DYNABIO_T_germainville_c_NA_NA_P_2;T;NA;P;NULL;n-m²
Data mesofauna;;levesville_f;NA;1;Henlea perpusilla Friend, 1911;FR;Enchytraeida;ofb_dynabio;Y;;3058.56;1;2021-01-01_Y_FR_OFB_DYNABIO_T_levesville_f_NA_NA_P_1;T;NA;P;NULL;n-m²
Data mesofauna;;germainville_c;NA;2;Fridericia christeri Rota & Healy, 1999;FR;Enchytraeida;ofb_dynabio;Y;;1019.52;1;2021-01-01_Y_FR_OFB_DYNABIO_T_germainville_c_NA_NA_P_2;T;NA;P;NULL;n-m²
Data mesofauna;;germainville_c;NA;3;Enchytraeus bulbosus Nielsen & Christensen, 1963;FR;Enchytraeida;ofb_dynabio;Y;;1019.52;1;2021-01-01_Y_FR_OFB_DYNABIO_T_germainville_c_NA_NA_P_3;T;NA;P;NULL;n-m²
Data mesofauna;;germainville_c;NA;3;Fridericia christeri Rota & Healy, 1999;FR;Enchytraeida;ofb_dynabio;Y;;509.76;1;2021-01-01_Y_FR_OFB_DYNABIO_T_germainville_c_NA_NA_P_3;T;NA;P;NULL;n-m²
Data mesofauna;;germainville_c;NA;3;Fridericia connatiformis Dózsa-Farkas, 2015;FR;Enchytraeida;ofb_dynabio;Y;;1019.52;1;2021-01-01_Y_FR_OFB_DYNABIO_T_germainville_c_NA_NA_P_3;T;NA;P;NULL;n-m²
Data mesofauna;;levesville_f;NA;1;Buchholzia appendiculata (Buchholz, 1863);FR;Enchytraeida;ofb_dynabio;Y;;509.76;1;2021-01-01_Y_FR_OFB_DYNABIO_T_levesville_f_NA_NA_P_1;T;NA;P;NULL;n-m²
Data mesofauna;;levesville_f;NA;1;Enchytraeus buchholzi Vejdovský, 1878;FR;Enchytraeida;ofb_dynabio;Y;;17841.6;1;2021-01-01_Y_FR_OFB_DYNABIO_T_levesville_f_NA_NA_P_1;T;NA;P;NULL;n-m²
Data mesofauna;;levesville_f;NA;1;Enchytraeus bulbosus Nielsen & Christensen, 1963;FR;Enchytraeida;ofb_dynabio;Y;;27527.04;1;2021-01-01_Y_FR_OFB_DYNABIO_T_levesville_f_NA_NA_P_1;T;NA;P;NULL;n-m²
Data mesofauna;;levesville_f;NA;1;Fridericia paroniana Issel, 1904;FR;Enchytraeida;ofb_dynabio;Y;;2548.8;1;2021-01-01_Y_FR_OFB_DYNABIO_T_levesville_f_NA_NA_P_1;T;NA;P;NULL;n-m²
Data mesofauna;;levesville_f;NA;1;Fridericia indet;FR;Enchytraeida;ofb_dynabio;Y;;509.76;1;2021-01-01_Y_FR_OFB_DYNABIO_T_levesville_f_NA_NA_P_1;T;NA;P;NULL;n-m²
Data mesofauna;;levesville_f;NA;1;Marionina mendax Rota, 2013;FR;Enchytraeida;ofb_dynabio;Y;;7646.4;1;2021-01-01_Y_FR_OFB_DYNABIO_T_levesville_f_NA_NA_P_1;T;NA;P;NULL;n-m²
Data mesofauna;;levesville_f;NA;2;Enchytraeus buchholzi Vejdovský, 1878;FR;Enchytraeida;ofb_dynabio;Y;;16822.08;1;2021-01-01_Y_FR_OFB_DYNABIO_T_levesville_f_NA_NA_P_2;T;NA;P;NULL;n-m²
Data mesofauna;;levesville_f;NA;2;Enchytraeus bulbosus Nielsen & Christensen, 1963;FR;Enchytraeida;ofb_dynabio;Y;;16312.32;1;2021-01-01_Y_FR_OFB_DYNABIO_T_levesville_f_NA_NA_P_2;T;NA;P;NULL;n-m²
Data mesofauna;;levesville_f;NA;2;Fridericia christeri Rota & Healy, 1999;FR;Enchytraeida;ofb_dynabio;Y;;6626.88;1;2021-01-01_Y_FR_OFB_DYNABIO_T_levesville_f_NA_NA_P_2;T;NA;P;NULL;n-m²
Data mesofauna;;levesville_f;NA;2;Fridericia isseli Rota, 1994;FR;Enchytraeida;ofb_dynabio;Y;;1019.52;1;2021-01-01_Y_FR_OFB_DYNABIO_T_levesville_f_NA_NA_P_2;T;NA;P;NULL;n-m²
Data mesofauna;;levesville_f;NA;2;Fridericia sylvatica Healy, 1979;FR;Enchytraeida;ofb_dynabio;Y;;509.76;1;2021-01-01_Y_FR_OFB_DYNABIO_T_levesville_f_NA_NA_P_2;T;NA;P;NULL;n-m²
Data mesofauna;;levesville_f;NA;2;Fridericia tuberosa Rota, 1995;FR;Enchytraeida;ofb_dynabio;Y;;1019.52;1;2021-01-01_Y_FR_OFB_DYNABIO_T_levesville_f_NA_NA_P_2;T;NA;P;NULL;n-m²
Data mesofauna;;levesville_f;NA;2;Henlea perpusilla Friend, 1911;FR;Enchytraeida;ofb_dynabio;Y;;1019.52;1;2021-01-01_Y_FR_OFB_DYNABIO_T_levesville_f_NA_NA_P_2;T;NA;P;NULL;n-m²
Data mesofauna;;levesville_f;NA;2;Marionina mendax Rota, 2013;FR;Enchytraeida;ofb_dynabio;Y;;1019.52;1;2021-01-01_Y_FR_OFB_DYNABIO_T_levesville_f_NA_NA_P_2;T;NA;P;NULL;n-m²
Data mesofauna;;levesville_f;NA;3;Enchytraeus buchholzi Vejdovský, 1878;FR;Enchytraeida;ofb_dynabio;Y;;2548.8;1;2021-01-01_Y_FR_OFB_DYNABIO_T_levesville_f_NA_NA_P_3;T;NA;P;NULL;n-m²
Data mesofauna;;levesville_f;NA;3;Enchytraeus bulbosus Nielsen & Christensen, 1963;FR;Enchytraeida;ofb_dynabio;Y;;8156.16;1;2021-01-01_Y_FR_OFB_DYNABIO_T_levesville_f_NA_NA_P_3;T;NA;P;NULL;n-m²
Data mesofauna;;levesville_f;NA;3;Fridericia christeri Rota & Healy, 1999;FR;Enchytraeida;ofb_dynabio;Y;;1529.28;1;2021-01-01_Y_FR_OFB_DYNABIO_T_levesville_f_NA_NA_P_3;T;NA;P;NULL;n-m²
Data mesofauna;;levesville_f;NA;3;Fridericia isseli Rota, 1994;FR;Enchytraeida;ofb_dynabio;Y;;1019.52;1;2021-01-01_Y_FR_OFB_DYNABIO_T_levesville_f_NA_NA_P_3;T;NA;P;NULL;n-m²
Data mesofauna;;levesville_f;NA;3;Fridericia nix Rota, 1995;FR;Enchytraeida;ofb_dynabio;Y;;1019.52;1;2021-01-01_Y_FR_OFB_DYNABIO_T_levesville_f_NA_NA_P_3;T;NA;P;NULL;n-m²
Data mesofauna;;levesville_f;NA;3;Fridericia sylvatica Healy, 1979;FR;Enchytraeida;ofb_dynabio;Y;;509.76;1;2021-01-01_Y_FR_OFB_DYNABIO_T_levesville_f_NA_NA_P_3;T;NA;P;NULL;n-m²
Data mesofauna;;levesville_f;NA;3;Fridericia sp1;FR;Enchytraeida;ofb_dynabio;Y;;509.76;1;2021-01-01_Y_FR_OFB_DYNABIO_T_levesville_f_NA_NA_P_3;T;NA;P;NULL;n-m²
Data mesofauna;;levesville_f;NA;3;Marionina mendax Rota, 2013;FR;Enchytraeida;ofb_dynabio;Y;;16312.32;1;2021-01-01_Y_FR_OFB_DYNABIO_T_levesville_f_NA_NA_P_3;T;NA;P;NULL;n-m²
Data mesofauna;;levesville_c;NA;1;Enchytraeus buchholzi Vejdovský, 1878;FR;Enchytraeida;ofb_dynabio;Y;;15292.8;1;2021-01-01_Y_FR_OFB_DYNABIO_T_levesville_c_NA_NA_P_1;T;NA;P;NULL;n-m²
Data mesofauna;;levesville_c;NA;1;Enchytraeus bulbosus Nielsen & Christensen, 1963;FR;Enchytraeida;ofb_dynabio;Y;;19880.64;1;2021-01-01_Y_FR_OFB_DYNABIO_T_levesville_c_NA_NA_P_1;T;NA;P;NULL;n-m²
Data mesofauna;;levesville_c;NA;1;Fridericia christeri Rota & Healy, 1999;FR;Enchytraeida;ofb_dynabio;Y;;5097.6;1;2021-01-01_Y_FR_OFB_DYNABIO_T_levesville_c_NA_NA_P_1;T;NA;P;NULL;n-m²
Data mesofauna;;levesville_c;NA;1;Fridericia connatiformis Dózsa-Farkas, 2015;FR;Enchytraeida;ofb_dynabio;Y;;2548.8;1;2021-01-01_Y_FR_OFB_DYNABIO_T_levesville_c_NA_NA_P_1;T;NA;P;NULL;n-m²
Data mesofauna;;levesville_c;NA;1;Fridericia galba (Hoffmeister, 1843);FR;Enchytraeida;ofb_dynabio;Y;;1019.52;1;2021-01-01_Y_FR_OFB_DYNABIO_T_levesville_c_NA_NA_P_1;T;NA;P;NULL;n-m²
Data mesofauna;;levesville_c;NA;1;Fridericia paroniana Issel, 1904;FR;Enchytraeida;ofb_dynabio;Y;;1529.28;1;2021-01-01_Y_FR_OFB_DYNABIO_T_levesville_c_NA_NA_P_1;T;NA;P;NULL;n-m²
Data mesofauna;;levesville_c;NA;1;Fridericia sylvatica Healy, 1979;FR;Enchytraeida;ofb_dynabio;Y;;4078.08;1;2021-01-01_Y_FR_OFB_DYNABIO_T_levesville_c_NA_NA_P_1;T;NA;P;NULL;n-m²
Data mesofauna;;levesville_c;NA;1;Fridericia tuberosa Rota, 1995;FR;Enchytraeida;ofb_dynabio;Y;;2039.04;1;2021-01-01_Y_FR_OFB_DYNABIO_T_levesville_c_NA_NA_P_1;T;NA;P;NULL;n-m²
Data mesofauna;;levesville_c;NA;1;Fridericia indet;FR;Enchytraeida;ofb_dynabio;Y;;10195.2;1;2021-01-01_Y_FR_OFB_DYNABIO_T_levesville_c_NA_NA_P_1;T;NA;P;NULL;n-m²
Data mesofauna;;levesville_c;NA;1;Henlea perpusilla Friend, 1911;FR;Enchytraeida;ofb_dynabio;Y;;1529.28;1;2021-01-01_Y_FR_OFB_DYNABIO_T_levesville_c_NA_NA_P_1;T;NA;P;NULL;n-m²
Data mesofauna;;levesville_c;NA;1;Marionina mendax Rota, 2013;FR;Enchytraeida;ofb_dynabio;Y;;509.76;1;2021-01-01_Y_FR_OFB_DYNABIO_T_levesville_c_NA_NA_P_1;T;NA;P;NULL;n-m²
Data mesofauna;;levesville_c;NA;2;Buchholzia appendiculata (Buchholz, 1863);FR;Enchytraeida;ofb_dynabio;Y;;509.76;1;2021-01-01_Y_FR_OFB_DYNABIO_T_levesville_c_NA_NA_P_2;T;NA;P;NULL;n-m²
Data mesofauna;;levesville_c;NA;2;Enchytraeus buchholzi Vejdovský, 1878;FR;Enchytraeida;ofb_dynabio;Y;;10704.96;1;2021-01-01_Y_FR_OFB_DYNABIO_T_levesville_c_NA_NA_P_2;T;NA;P;NULL;n-m²
Data mesofauna;;levesville_c;NA;2;Enchytraeus bulbosus Nielsen & Christensen, 1963;FR;Enchytraeida;ofb_dynabio;Y;;14783.04;1;2021-01-01_Y_FR_OFB_DYNABIO_T_levesville_c_NA_NA_P_2;T;NA;P;NULL;n-m²
Data mesofauna;;levesville_c;NA;2;Fridericia christeri Rota & Healy, 1999;FR;Enchytraeida;ofb_dynabio;Y;;7646.4;1;2021-01-01_Y_FR_OFB_DYNABIO_T_levesville_c_NA_NA_P_2;T;NA;P;NULL;n-m²
Data mesofauna;;levesville_c;NA;2;Fridericia connatiformis Dózsa-Farkas, 2015;FR;Enchytraeida;ofb_dynabio;Y;;509.76;1;2021-01-01_Y_FR_OFB_DYNABIO_T_levesville_c_NA_NA_P_2;T;NA;P;NULL;n-m²
Data mesofauna;;levesville_c;NA;2;Fridericia galba (Hoffmeister, 1843);FR;Enchytraeida;ofb_dynabio;Y;;2039.04;1;2021-01-01_Y_FR_OFB_DYNABIO_T_levesville_c_NA_NA_P_2;T;NA;P;NULL;n-m²
Data mesofauna;;levesville_c;NA;2;Fridericia paroniana Issel, 1904;FR;Enchytraeida;ofb_dynabio;Y;;2039.04;1;2021-01-01_Y_FR_OFB_DYNABIO_T_levesville_c_NA_NA_P_2;T;NA;P;NULL;n-m²
Data mesofauna;;levesville_c;NA;2;Fridericia sylvatica Healy, 1979;FR;Enchytraeida;ofb_dynabio;Y;;1019.52;1;2021-01-01_Y_FR_OFB_DYNABIO_T_levesville_c_NA_NA_P_2;T;NA;P;NULL;n-m²
Data mesofauna;;levesville_c;NA;2;Fridericia tuberosa Rota, 1995;FR;Enchytraeida;ofb_dynabio;Y;;1529.28;1;2021-01-01_Y_FR_OFB_DYNABIO_T_levesville_c_NA_NA_P_2;T;NA;P;NULL;n-m²
Data mesofauna;;levesville_c;NA;2;Fridericia indet;FR;Enchytraeida;ofb_dynabio;Y;;12744;1;2021-01-01_Y_FR_OFB_DYNABIO_T_levesville_c_NA_NA_P_2;T;NA;P;NULL;n-m²
Data mesofauna;;levesville_c;NA;2;Henlea perpusilla Friend, 1911;FR;Enchytraeida;ofb_dynabio;Y;;5097.6;1;2021-01-01_Y_FR_OFB_DYNABIO_T_levesville_c_NA_NA_P_2;T;NA;P;NULL;n-m²
Data mesofauna;;levesville_c;NA;2;Marionina mendax Rota, 2013;FR;Enchytraeida;ofb_dynabio;Y;;3568.32;1;2021-01-01_Y_FR_OFB_DYNABIO_T_levesville_c_NA_NA_P_2;T;NA;P;NULL;n-m²
Data mesofauna;;levesville_c;NA;3;Enchytraeus buchholzi Vejdovský, 1878;FR;Enchytraeida;ofb_dynabio;Y;;9175.68;1;2021-01-01_Y_FR_OFB_DYNABIO_T_levesville_c_NA_NA_P_3;T;NA;P;NULL;n-m²
Data mesofauna;;levesville_c;NA;3;Enchytraeus bulbosus Nielsen & Christensen, 1963;FR;Enchytraeida;ofb_dynabio;Y;;8665.92;1;2021-01-01_Y_FR_OFB_DYNABIO_T_levesville_c_NA_NA_P_3;T;NA;P;NULL;n-m²
Data mesofauna;;levesville_c;NA;3;Fridericia christeri Rota & Healy, 1999;FR;Enchytraeida;ofb_dynabio;Y;;1019.52;1;2021-01-01_Y_FR_OFB_DYNABIO_T_levesville_c_NA_NA_P_3;T;NA;P;NULL;n-m²
Data mesofauna;;levesville_c;NA;3;Fridericia indet;FR;Enchytraeida;ofb_dynabio;Y;;5607.36;1;2021-01-01_Y_FR_OFB_DYNABIO_T_levesville_c_NA_NA_P_3;T;NA;P;NULL;n-m²
Data mesofauna;;levesville_c;NA;3;Fridericia connatiformis Dózsa-Farkas, 2015;FR;Enchytraeida;ofb_dynabio;Y;;1019.52;1;2021-01-01_Y_FR_OFB_DYNABIO_T_levesville_c_NA_NA_P_3;T;NA;P;NULL;n-m²
Data mesofauna;;levesville_c;NA;3;Fridericia isseli Rota, 1994;FR;Enchytraeida;ofb_dynabio;Y;;1019.52;1;2021-01-01_Y_FR_OFB_DYNABIO_T_levesville_c_NA_NA_P_3;T;NA;P;NULL;n-m²
Data mesofauna;;levesville_c;NA;3;Fridericia paroniana Issel, 1904;FR;Enchytraeida;ofb_dynabio;Y;;509.76;1;2021-01-01_Y_FR_OFB_DYNABIO_T_levesville_c_NA_NA_P_3;T;NA;P;NULL;n-m²
Data mesofauna;;levesville_c;NA;3;Fridericia sylvatica Healy, 1979;FR;Enchytraeida;ofb_dynabio;Y;;2039.04;1;2021-01-01_Y_FR_OFB_DYNABIO_T_levesville_c_NA_NA_P_3;T;NA;P;NULL;n-m²
Data mesofauna;;levesville_c;NA;3;Fridericia tuberosa Rota, 1995;FR;Enchytraeida;ofb_dynabio;Y;;509.76;1;2021-01-01_Y_FR_OFB_DYNABIO_T_levesville_c_NA_NA_P_3;T;NA;P;NULL;n-m²
Data mesofauna;;levesville_c;NA;3;Henlea perpusilla Friend, 1911;FR;Enchytraeida;ofb_dynabio;Y;;1529.28;1;2021-01-01_Y_FR_OFB_DYNABIO_T_levesville_c_NA_NA_P_3;T;NA;P;NULL;n-m²
Data mesofauna;;levesville_c;NA;3;Marionina mendax Rota, 2013;FR;Enchytraeida;ofb_dynabio;Y;;509.76;1;2021-01-01_Y_FR_OFB_DYNABIO_T_levesville_c_NA_NA_P_3;T;NA;P;NULL;n-m²
Data mesofauna;;mespuits_f;NA;1;Enchytraeus buchholzi Vejdovský, 1878;FR;Enchytraeida;ofb_dynabio;Y;;1019.52;1;2021-01-01_Y_FR_OFB_DYNABIO_T_mespuits_f_NA_NA_P_1;T;NA;P;NULL;n-m²
Data mesofauna;;mespuits_f;NA;1;Enchytraeus bulbosus Nielsen & Christensen, 1963;FR;Enchytraeida;ofb_dynabio;Y;;2548.8;1;2021-01-01_Y_FR_OFB_DYNABIO_T_mespuits_f_NA_NA_P_1;T;NA;P;NULL;n-m²
Data mesofauna;;mespuits_f;NA;1;Enchytraeus christenseni Dózsa-Farkas, 1992;FR;Enchytraeida;ofb_dynabio;Y;;509.76;1;2021-01-01_Y_FR_OFB_DYNABIO_T_mespuits_f_NA_NA_P_1;T;NA;P;NULL;n-m²
Data mesofauna;;mespuits_f;NA;1;Fridericia galba (Hoffmeister, 1843);FR;Enchytraeida;ofb_dynabio;Y;;509.76;1;2021-01-01_Y_FR_OFB_DYNABIO_T_mespuits_f_NA_NA_P_1;T;NA;P;NULL;n-m²
Data mesofauna;;mespuits_f;NA;1;Fridericia rendsinata Dózsa-Farkas, 1972;FR;Enchytraeida;ofb_dynabio;Y;;1529.28;1;2021-01-01_Y_FR_OFB_DYNABIO_T_mespuits_f_NA_NA_P_1;T;NA;P;NULL;n-m²
Data mesofauna;;mespuits_f;NA;1;Fridericia indet;FR;Enchytraeida;ofb_dynabio;Y;;4587.84;1;2021-01-01_Y_FR_OFB_DYNABIO_T_mespuits_f_NA_NA_P_1;T;NA;P;NULL;n-m²
Data mesofauna;;mespuits_f;NA;2;Enchytraeus buchholzi Vejdovský, 1878;FR;Enchytraeida;ofb_dynabio;Y;;509.76;1;2021-01-01_Y_FR_OFB_DYNABIO_T_mespuits_f_NA_NA_P_2;T;NA;P;NULL;n-m²
Data mesofauna;;mespuits_f;NA;2;Enchytraeus bulbosus Nielsen & Christensen, 1963;FR;Enchytraeida;ofb_dynabio;Y;;1529.28;1;2021-01-01_Y_FR_OFB_DYNABIO_T_mespuits_f_NA_NA_P_2;T;NA;P;NULL;n-m²
Data mesofauna;;mespuits_f;NA;2;Fridericia christeri Rota & Healy, 1999;FR;Enchytraeida;ofb_dynabio;Y;;1019.52;1;2021-01-01_Y_FR_OFB_DYNABIO_T_mespuits_f_NA_NA_P_2;T;NA;P;NULL;n-m²
Data mesofauna;;mespuits_f;NA;2;Fridericia indet;FR;Enchytraeida;ofb_dynabio;Y;;2548.8;1;2021-01-01_Y_FR_OFB_DYNABIO_T_mespuits_f_NA_NA_P_2;T;NA;P;NULL;n-m²
Data mesofauna;;mespuits_f;NA;3;Enchytraeus buchholzi Vejdovský, 1878;FR;Enchytraeida;ofb_dynabio;Y;;2039.04;1;2021-01-01_Y_FR_OFB_DYNABIO_T_mespuits_f_NA_NA_P_3;T;NA;P;NULL;n-m²
Data mesofauna;;mespuits_f;NA;3;Enchytraeus bulbosus Nielsen & Christensen, 1963;FR;Enchytraeida;ofb_dynabio;Y;;2039.04;1;2021-01-01_Y_FR_OFB_DYNABIO_T_mespuits_f_NA_NA_P_3;T;NA;P;NULL;n-m²
Data mesofauna;;mespuits_f;NA;3;Enchytraeus christenseni Dózsa-Farkas, 1992;FR;Enchytraeida;ofb_dynabio;Y;;3058.56;1;2021-01-01_Y_FR_OFB_DYNABIO_T_mespuits_f_NA_NA_P_3;T;NA;P;NULL;n-m²
Data mesofauna;;mespuits_f;NA;3;Fridericia christeri Rota & Healy, 1999;FR;Enchytraeida;ofb_dynabio;Y;;509.76;1;2021-01-01_Y_FR_OFB_DYNABIO_T_mespuits_f_NA_NA_P_3;T;NA;P;NULL;n-m²
Data mesofauna;;mespuits_f;NA;3;Fridericia rendsinata Dózsa-Farkas, 1972;FR;Enchytraeida;ofb_dynabio;Y;;1529.28;1;2021-01-01_Y_FR_OFB_DYNABIO_T_mespuits_f_NA_NA_P_3;T;NA;P;NULL;n-m²
Data mesofauna;;mespuits_f;NA;3;Fridericia indet;FR;Enchytraeida;ofb_dynabio;Y;;3058.56;1;2021-01-01_Y_FR_OFB_DYNABIO_T_mespuits_f_NA_NA_P_3;T;NA;P;NULL;n-m²
Data mesofauna;;mespuits_c;NA;1;Achaeta sp1;FR;Enchytraeida;ofb_dynabio;Y;;1019.52;1;2021-01-01_Y_FR_OFB_DYNABIO_T_mespuits_c_NA_NA_P_1;T;NA;P;NULL;n-m²
Data mesofauna;;mespuits_c;NA;1;Enchytraeus buchholzi Vejdovský, 1878;FR;Enchytraeida;ofb_dynabio;Y;;1019.52;1;2021-01-01_Y_FR_OFB_DYNABIO_T_mespuits_c_NA_NA_P_1;T;NA;P;NULL;n-m²
Data mesofauna;;mespuits_c;NA;1;Enchytraeus bulbosus Nielsen & Christensen, 1963;FR;Enchytraeida;ofb_dynabio;Y;;1529.28;1;2021-01-01_Y_FR_OFB_DYNABIO_T_mespuits_c_NA_NA_P_1;T;NA;P;NULL;n-m²
Data mesofauna;;mespuits_c;NA;1;Fridericia christeri Rota & Healy, 1999;FR;Enchytraeida;ofb_dynabio;Y;;509.76;1;2021-01-01_Y_FR_OFB_DYNABIO_T_mespuits_c_NA_NA_P_1;T;NA;P;NULL;n-m²
Data mesofauna;;mespuits_c;NA;1;Fridericia galba (Hoffmeister, 1843);FR;Enchytraeida;ofb_dynabio;Y;;509.76;1;2021-01-01_Y_FR_OFB_DYNABIO_T_mespuits_c_NA_NA_P_1;T;NA;P;NULL;n-m²
Data mesofauna;;mespuits_c;NA;1;Fridericia indet;FR;Enchytraeida;ofb_dynabio;Y;;1019.52;1;2021-01-01_Y_FR_OFB_DYNABIO_T_mespuits_c_NA_NA_P_1;T;NA;P;NULL;n-m²
Data mesofauna;;mespuits_c;NA;3;Fridericia sp1;FR;Enchytraeida;ofb_dynabio;Y;;509.76;1;2021-01-01_Y_FR_OFB_DYNABIO_T_mespuits_c_NA_NA_P_3;T;NA;P;NULL;n-m²
Data mesofauna;;mespuits_c;NA;2;Enchytraeus bulbosus Nielsen & Christensen, 1963;FR;Enchytraeida;ofb_dynabio;Y;;509.76;1;2021-01-01_Y_FR_OFB_DYNABIO_T_mespuits_c_NA_NA_P_2;T;NA;P;NULL;n-m²
Data mesofauna;;mespuits_c;NA;2;Fridericia indet;FR;Enchytraeida;ofb_dynabio;Y;;1019.52;1;2021-01-01_Y_FR_OFB_DYNABIO_T_mespuits_c_NA_NA_P_2;T;NA;P;NULL;n-m²
Data mesofauna;;mespuits_c;NA;3;Enchytraeus bulbosus Nielsen & Christensen, 1963;FR;Enchytraeida;ofb_dynabio;Y;;2039.04;1;2021-01-01_Y_FR_OFB_DYNABIO_T_mespuits_c_NA_NA_P_3;T;NA;P;NULL;n-m²
Data mesofauna;;mespuits_c;NA;3;Fridericia christeri Rota & Healy, 1999;FR;Enchytraeida;ofb_dynabio;Y;;1019.52;1;2021-01-01_Y_FR_OFB_DYNABIO_T_mespuits_c_NA_NA_P_3;T;NA;P;NULL;n-m²
