id_sampling_point;date_sample_collection;precision_date;id_level_1;level_1_scale_obs;id_level_2;level_2_scale_obs;id_level_3;level_3_scale_obs;id_sample;acari_20;data_type;country_code;main_prog_name;additional_name;other_bfs;ab_araneae;araneae_01;araneae_05;diplura_20;diptera_01;isopoda_10;protura_20;diptera_l10;symphyla_20;ab_chilopoda;ab_diplopoda;chilopoda_10;chilopoda_20;diplopoda_10;diplopoda_20;hemiptera_01;opiliones_10;pauropoda_20;ab_coleoptera;ab_collembola;coleoptera_01;coleoptera_05;coleoptera_10;coleoptera_15;coleoptera_20;collembola_01;collembola_02;collembola_04;collembola_06;collembola_08;collembola_10;collembola_20;dermaptera_01;embioptera_10;palpigradi_20;psocoptera_01;ab_hymenoptera;coleoptera_l10;hymenoptera_01;hymenoptera_05;pseudoscorp_20;hymenoptera_l10;hymenoptera_number_taxa;ab_enchytreids_abundance;mesofauna_number_species;enchytreids_number_species;enchytreids_k_strategist_abundance;enchytreids_r_strategist_abundance;thysanoptera_01;acari_number_taxa;list_of_other_bfs;type_of_the_sample;soil_type_wrb;wrb_version;soil_taxonomy_version;soil_type_in_soil_taxonomy;name_local_soil_classification;soil_type_in_a_local_classification;ph_method;ph_mean;cec_mean;caco3;texture;texture_triangle;sand;sand_limit;silt;silt_limit;clay_limit;bottom_depth_of_top_layer;carbon_azote_ratio_mean;soc_mean;som_mean;soil_sample_depth;bulk_density;soil_analysis_sample_mass;soil_humidity;soil_total_depth;phosphorus_total;landuse_1_year_ago;landuse_2_years_ago;landuse_3_year_ago;landuse_4_year_ago;landuse_5_years_ago;landuse_6_years_ago;crop_1;crop_2;crop_3;farming_system;tillage_method;tillage_season;tillage_system;type_main_crop;tillage_depth;publication_year;project_acronym;project_name;reference_to_programme;contributor_name;contributor_email;contributor_instit;data_owner;dataset_title;literature_title;doi;journal_name;book_title;source_type;volume_number;scale_project;spacial_level;study_landuse;experimental_type;total_experiment_duration;experiment_duration_mean;date_start_experiment;date_end_experiment
2015-04-01_M_AT_VineDivers_T_VD_9_block_H_pitfall_P_5;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_9;T;H_pitfall;block;5;P;;;Data mesofauna;AT;vinedivers;;;;;;;;;;;;;;;;;;;;;;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.66;;23.92000008;;;18.637999;;63.76102;;;;;;;;;;;;;;;;;;;grape_vitis_vinifera;;;conventional_farming;;spring;conventional_tillage;perennial;;;VineDivers;VineDivers;;Johann Zaller;johann.zaller@boku.ac.at;;Johann Zaller;;;;;;;;;;permanent_crops;;;;;
2015-04-01_M_AT_VineDivers_T_VD_9_block_H_pitfall_P_6;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_9;T;H_pitfall;block;6;P;;;Data mesofauna;AT;vinedivers;;;;;;;;;;;;;;;;;;;;;;54;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.66;;23.92000008;;;18.637999;;63.76102;;;;;;;;;;;;;;;;;;;grape_vitis_vinifera;;;conventional_farming;;spring;conventional_tillage;perennial;;;VineDivers;VineDivers;;Johann Zaller;johann.zaller@boku.ac.at;;Johann Zaller;;;;;;;;;;permanent_crops;;;;;
2015-04-01_M_AT_VineDivers_T_VD_9_block_H_soil_P_2;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_9;T;H_soil;block;2;P;;;Data mesofauna;AT;vinedivers;;;;;;;;;;;;;;;;;;;;;;188429.752066116;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.66;;23.92000008;;;18.637999;;63.76102;;;;;;;;;;;;;;;;;;;grape_vitis_vinifera;;;conventional_farming;;spring;conventional_tillage;perennial;;;VineDivers;VineDivers;;Johann Zaller;johann.zaller@boku.ac.at;;Johann Zaller;;;;;;;;;;permanent_crops;;;;;
2015-04-01_M_AT_VineDivers_T_VD_9_block_H_soil_P_3;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_9;T;H_soil;block;3;P;;;Data mesofauna;AT;vinedivers;;;;;;;;;;;;;;;;;;;;;;224793.388429752;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.66;;23.92000008;;;18.637999;;63.76102;;;;;;;;;;;;;;;;;;;grape_vitis_vinifera;;;conventional_farming;;spring;conventional_tillage;perennial;;;VineDivers;VineDivers;;Johann Zaller;johann.zaller@boku.ac.at;;Johann Zaller;;;;;;;;;;permanent_crops;;;;;
2015-04-01_M_AT_VineDivers_T_VD_9_block_H_soil_P_4;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_9;T;H_soil;block;4;P;;;Data mesofauna;AT;vinedivers;;;;;;;;;;;;;;;;;;;;;;125619.834710744;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.66;;23.92000008;;;18.637999;;63.76102;;;;;;;;;;;;;;;;;;;grape_vitis_vinifera;;;conventional_farming;;spring;conventional_tillage;perennial;;;VineDivers;VineDivers;;Johann Zaller;johann.zaller@boku.ac.at;;Johann Zaller;;;;;;;;;;permanent_crops;;;;;
2015-04-01_M_AT_VineDivers_T_VD_9_block_H_soil_P_5;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_9;T;H_soil;block;5;P;;;Data mesofauna;AT;vinedivers;;;;;;;;;;;;;;;;;;;;;;76033.0578512397;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.66;;23.92000008;;;18.637999;;63.76102;;;;;;;;;;;;;;;;;;;grape_vitis_vinifera;;;conventional_farming;;spring;conventional_tillage;perennial;;;VineDivers;VineDivers;;Johann Zaller;johann.zaller@boku.ac.at;;Johann Zaller;;;;;;;;;;permanent_crops;;;;;
2015-04-01_M_SK_VineDivers_T_VD_13_block_H_pitfall_P_1;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_13;T;H_pitfall;block;1;P;;;Data mesofauna;SK;vinedivers;;;;;;;;;;;;;;;;;;;;;;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.39;;1.986999989;;;18.152996;;62.996704;;;;;;;;;;;;;;;;;;;grape_vitis_vinifera;;;conventional_farming;;spring;conventional_tillage;perennial;;;VineDivers;VineDivers;;Johann Zaller;johann.zaller@boku.ac.at;;Johann Zaller;;;;;;;;;;permanent_crops;;;;;
2015-04-01_M_SK_VineDivers_T_VD_13_block_H_pitfall_P_2;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_13;T;H_pitfall;block;2;P;;;Data mesofauna;SK;vinedivers;;;;;;;;;;;;;;;;;;;;;;33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.39;;1.986999989;;;18.152996;;62.996704;;;;;;;;;;;;;;;;;;;grape_vitis_vinifera;;;conventional_farming;;spring;conventional_tillage;perennial;;;VineDivers;VineDivers;;Johann Zaller;johann.zaller@boku.ac.at;;Johann Zaller;;;;;;;;;;permanent_crops;;;;;
2015-04-01_M_SK_VineDivers_T_VD_13_block_H_pitfall_P_3;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_13;T;H_pitfall;block;3;P;;;Data mesofauna;SK;vinedivers;;;;;;;;;;;;;;;;;;;;;;45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.39;;1.986999989;;;18.152996;;62.996704;;;;;;;;;;;;;;;;;;;grape_vitis_vinifera;;;conventional_farming;;spring;conventional_tillage;perennial;;;VineDivers;VineDivers;;Johann Zaller;johann.zaller@boku.ac.at;;Johann Zaller;;;;;;;;;;permanent_crops;;;;;
2015-04-01_M_SK_VineDivers_T_VD_13_block_H_pitfall_P_4;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_13;T;H_pitfall;block;4;P;;;Data mesofauna;SK;vinedivers;;;;;;;;;;;;;;;;;;;;;;31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.39;;1.986999989;;;18.152996;;62.996704;;;;;;;;;;;;;;;;;;;grape_vitis_vinifera;;;conventional_farming;;spring;conventional_tillage;perennial;;;VineDivers;VineDivers;;Johann Zaller;johann.zaller@boku.ac.at;;Johann Zaller;;;;;;;;;;permanent_crops;;;;;
2015-04-01_M_SK_VineDivers_T_VD_13_block_H_pitfall_P_5;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_13;T;H_pitfall;block;5;P;;;Data mesofauna;SK;vinedivers;;;;;;;;;;;;;;;;;;;;;;31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.39;;1.986999989;;;18.152996;;62.996704;;;;;;;;;;;;;;;;;;;grape_vitis_vinifera;;;conventional_farming;;spring;conventional_tillage;perennial;;;VineDivers;VineDivers;;Johann Zaller;johann.zaller@boku.ac.at;;Johann Zaller;;;;;;;;;;permanent_crops;;;;;
2015-04-01_M_SK_VineDivers_T_VD_13_block_H_pitfall_P_6;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_13;T;H_pitfall;block;6;P;;;Data mesofauna;SK;vinedivers;;;;;;;;;;;;;;;;;;;;;;93;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.39;;1.986999989;;;18.152996;;62.996704;;;;;;;;;;;;;;;;;;;grape_vitis_vinifera;;;conventional_farming;;spring;conventional_tillage;perennial;;;VineDivers;VineDivers;;Johann Zaller;johann.zaller@boku.ac.at;;Johann Zaller;;;;;;;;;;permanent_crops;;;;;
2015-04-01_M_SK_VineDivers_T_VD_13_block_H_soil_P_2;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_13;T;H_soil;block;2;P;;;Data mesofauna;SK;vinedivers;;;;;;;;;;;;;;;;;;;;;;175206.611570248;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.39;;1.986999989;;;18.152996;;62.996704;;;;;;;;;;;;;;;;;;;grape_vitis_vinifera;;;conventional_farming;;spring;conventional_tillage;perennial;;;VineDivers;VineDivers;;Johann Zaller;johann.zaller@boku.ac.at;;Johann Zaller;;;;;;;;;;permanent_crops;;;;;
2015-04-01_M_SK_VineDivers_T_VD_13_block_H_soil_P_4;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_13;T;H_soil;block;4;P;;;Data mesofauna;SK;vinedivers;;;;;;;;;;;;;;;;;;;;;;228099.173553719;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.39;;1.986999989;;;18.152996;;62.996704;;;;;;;;;;;;;;;;;;;grape_vitis_vinifera;;;conventional_farming;;spring;conventional_tillage;perennial;;;VineDivers;VineDivers;;Johann Zaller;johann.zaller@boku.ac.at;;Johann Zaller;;;;;;;;;;permanent_crops;;;;;
2015-04-01_M_SK_VineDivers_T_VD_13_block_H_soil_P_5;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_13;T;H_soil;block;5;P;;;Data mesofauna;SK;vinedivers;;;;;;;;;;;;;;;;;;;;;;277685.950413223;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.39;;1.986999989;;;18.152996;;62.996704;;;;;;;;;;;;;;;;;;;grape_vitis_vinifera;;;conventional_farming;;spring;conventional_tillage;perennial;;;VineDivers;VineDivers;;Johann Zaller;johann.zaller@boku.ac.at;;Johann Zaller;;;;;;;;;;permanent_crops;;;;;
2015-04-01_M_SK_VineDivers_T_VD_13_block_H_soil_P_6;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_13;T;H_soil;block;6;P;;;Data mesofauna;SK;vinedivers;;;;;;;;;;;;;;;;;;;;;;714049.58677686;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.39;;1.986999989;;;18.152996;;62.996704;;;;;;;;;;;;;;;;;;;grape_vitis_vinifera;;;conventional_farming;;spring;conventional_tillage;perennial;;;VineDivers;VineDivers;;Johann Zaller;johann.zaller@boku.ac.at;;Johann Zaller;;;;;;;;;;permanent_crops;;;;;
2015-04-01_M_SK_VineDivers_T_VD_15_block_L_pitfall_P_1;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_15;T;L_pitfall;block;1;P;;;Data mesofauna;SK;vinedivers;;;;;;;;;;;;;;;;;;;;;;40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.42;;15.64249992;;;28.39302;;60.180088;;;;;;;;;;;;;;;;;;;grape_vitis_vinifera;;;conventional_farming;;spring;conventional_tillage;perennial;;;VineDivers;VineDivers;;Johann Zaller;johann.zaller@boku.ac.at;;Johann Zaller;;;;;;;;;;permanent_crops;;;;;
2015-04-01_M_SK_VineDivers_T_VD_15_block_L_pitfall_P_2;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_15;T;L_pitfall;block;2;P;;;Data mesofauna;SK;vinedivers;;;;;;;;;;;;;;;;;;;;;;143;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.42;;15.64249992;;;28.39302;;60.180088;;;;;;;;;;;;;;;;;;;grape_vitis_vinifera;;;conventional_farming;;spring;conventional_tillage;perennial;;;VineDivers;VineDivers;;Johann Zaller;johann.zaller@boku.ac.at;;Johann Zaller;;;;;;;;;;permanent_crops;;;;;
2015-04-01_M_SK_VineDivers_T_VD_15_block_L_pitfall_P_3;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_15;T;L_pitfall;block;3;P;;;Data mesofauna;SK;vinedivers;;;;;;;;;;;;;;;;;;;;;;112;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.42;;15.64249992;;;28.39302;;60.180088;;;;;;;;;;;;;;;;;;;grape_vitis_vinifera;;;conventional_farming;;spring;conventional_tillage;perennial;;;VineDivers;VineDivers;;Johann Zaller;johann.zaller@boku.ac.at;;Johann Zaller;;;;;;;;;;permanent_crops;;;;;
2015-04-01_M_SK_VineDivers_T_VD_15_block_L_pitfall_P_4;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_15;T;L_pitfall;block;4;P;;;Data mesofauna;SK;vinedivers;;;;;;;;;;;;;;;;;;;;;;115;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.42;;15.64249992;;;28.39302;;60.180088;;;;;;;;;;;;;;;;;;;grape_vitis_vinifera;;;conventional_farming;;spring;conventional_tillage;perennial;;;VineDivers;VineDivers;;Johann Zaller;johann.zaller@boku.ac.at;;Johann Zaller;;;;;;;;;;permanent_crops;;;;;
2015-04-01_M_SK_VineDivers_T_VD_15_block_L_pitfall_P_5;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_15;T;L_pitfall;block;5;P;;;Data mesofauna;SK;vinedivers;;;;;;;;;;;;;;;;;;;;;;65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.42;;15.64249992;;;28.39302;;60.180088;;;;;;;;;;;;;;;;;;;grape_vitis_vinifera;;;conventional_farming;;spring;conventional_tillage;perennial;;;VineDivers;VineDivers;;Johann Zaller;johann.zaller@boku.ac.at;;Johann Zaller;;;;;;;;;;permanent_crops;;;;;
2015-04-01_M_SK_VineDivers_T_VD_15_block_L_pitfall_P_6;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_15;T;L_pitfall;block;6;P;;;Data mesofauna;SK;vinedivers;;;;;;;;;;;;;;;;;;;;;;57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.42;;15.64249992;;;28.39302;;60.180088;;;;;;;;;;;;;;;;;;;grape_vitis_vinifera;;;conventional_farming;;spring;conventional_tillage;perennial;;;VineDivers;VineDivers;;Johann Zaller;johann.zaller@boku.ac.at;;Johann Zaller;;;;;;;;;;permanent_crops;;;;;
2015-04-01_M_SK_VineDivers_T_VD_15_block_L_soil_P_1;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_15;T;L_soil;block;1;P;;;Data mesofauna;SK;vinedivers;;;;;;;;;;;;;;;;;;;;;;122314.049586777;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.42;;15.64249992;;;28.39302;;60.180088;;;;;;;;;;;;;;;;;;;grape_vitis_vinifera;;;conventional_farming;;spring;conventional_tillage;perennial;;;VineDivers;VineDivers;;Johann Zaller;johann.zaller@boku.ac.at;;Johann Zaller;;;;;;;;;;permanent_crops;;;;;
2015-04-01_M_SK_VineDivers_T_VD_15_block_L_soil_P_3;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_15;T;L_soil;block;3;P;;;Data mesofauna;SK;vinedivers;;;;;;;;;;;;;;;;;;;;;;185123.966942149;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.42;;15.64249992;;;28.39302;;60.180088;;;;;;;;;;;;;;;;;;;grape_vitis_vinifera;;;conventional_farming;;spring;conventional_tillage;perennial;;;VineDivers;VineDivers;;Johann Zaller;johann.zaller@boku.ac.at;;Johann Zaller;;;;;;;;;;permanent_crops;;;;;
2015-04-01_M_SK_VineDivers_T_VD_15_block_L_soil_P_4;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_15;T;L_soil;block;4;P;;;Data mesofauna;SK;vinedivers;;;;;;;;;;;;;;;;;;;;;;128925.619834711;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.42;;15.64249992;;;28.39302;;60.180088;;;;;;;;;;;;;;;;;;;grape_vitis_vinifera;;;conventional_farming;;spring;conventional_tillage;perennial;;;VineDivers;VineDivers;;Johann Zaller;johann.zaller@boku.ac.at;;Johann Zaller;;;;;;;;;;permanent_crops;;;;;
2015-04-01_M_SK_VineDivers_T_VD_15_block_L_soil_P_6;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_15;T;L_soil;block;6;P;;;Data mesofauna;SK;vinedivers;;;;;;;;;;;;;;;;;;;;;;72727.2727272727;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.42;;15.64249992;;;28.39302;;60.180088;;;;;;;;;;;;;;;;;;;grape_vitis_vinifera;;;conventional_farming;;spring;conventional_tillage;perennial;;;VineDivers;VineDivers;;Johann Zaller;johann.zaller@boku.ac.at;;Johann Zaller;;;;;;;;;;permanent_crops;;;;;
2015-04-01_M_SK_VineDivers_T_VD_16_block_L_pitfall_P_1;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_16;T;L_pitfall;block;1;P;;;Data mesofauna;SK;vinedivers;;;;;;;;;;;;;;;;;;;;;;39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.36;;14.39400005;;;60.455013;;33.292725;;;;;;;;;;;;;;;;;;;grape_vitis_vinifera;;;conventional_farming;;spring;conventional_tillage;perennial;;;VineDivers;VineDivers;;Johann Zaller;johann.zaller@boku.ac.at;;Johann Zaller;;;;;;;;;;permanent_crops;;;;;
2015-04-01_M_SK_VineDivers_T_VD_16_block_L_pitfall_P_2;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_16;T;L_pitfall;block;2;P;;;Data mesofauna;SK;vinedivers;;;;;;;;;;;;;;;;;;;;;;47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.36;;14.39400005;;;60.455013;;33.292725;;;;;;;;;;;;;;;;;;;grape_vitis_vinifera;;;conventional_farming;;spring;conventional_tillage;perennial;;;VineDivers;VineDivers;;Johann Zaller;johann.zaller@boku.ac.at;;Johann Zaller;;;;;;;;;;permanent_crops;;;;;
2015-04-01_M_SK_VineDivers_T_VD_16_block_L_pitfall_P_3;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_16;T;L_pitfall;block;3;P;;;Data mesofauna;SK;vinedivers;;;;;;;;;;;;;;;;;;;;;;44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.36;;14.39400005;;;60.455013;;33.292725;;;;;;;;;;;;;;;;;;;grape_vitis_vinifera;;;conventional_farming;;spring;conventional_tillage;perennial;;;VineDivers;VineDivers;;Johann Zaller;johann.zaller@boku.ac.at;;Johann Zaller;;;;;;;;;;permanent_crops;;;;;
2015-04-01_M_SK_VineDivers_T_VD_16_block_L_pitfall_P_4;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_16;T;L_pitfall;block;4;P;;;Data mesofauna;SK;vinedivers;;;;;;;;;;;;;;;;;;;;;;47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.36;;14.39400005;;;60.455013;;33.292725;;;;;;;;;;;;;;;;;;;grape_vitis_vinifera;;;conventional_farming;;spring;conventional_tillage;perennial;;;VineDivers;VineDivers;;Johann Zaller;johann.zaller@boku.ac.at;;Johann Zaller;;;;;;;;;;permanent_crops;;;;;
2015-04-01_M_SK_VineDivers_T_VD_16_block_L_pitfall_P_5;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_16;T;L_pitfall;block;5;P;;;Data mesofauna;SK;vinedivers;;;;;;;;;;;;;;;;;;;;;;30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.36;;14.39400005;;;60.455013;;33.292725;;;;;;;;;;;;;;;;;;;grape_vitis_vinifera;;;conventional_farming;;spring;conventional_tillage;perennial;;;VineDivers;VineDivers;;Johann Zaller;johann.zaller@boku.ac.at;;Johann Zaller;;;;;;;;;;permanent_crops;;;;;
2015-04-01_M_SK_VineDivers_T_VD_16_block_L_pitfall_P_6;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_16;T;L_pitfall;block;6;P;;;Data mesofauna;SK;vinedivers;;;;;;;;;;;;;;;;;;;;;;39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.36;;14.39400005;;;60.455013;;33.292725;;;;;;;;;;;;;;;;;;;grape_vitis_vinifera;;;conventional_farming;;spring;conventional_tillage;perennial;;;VineDivers;VineDivers;;Johann Zaller;johann.zaller@boku.ac.at;;Johann Zaller;;;;;;;;;;permanent_crops;;;;;
2015-04-01_M_SK_VineDivers_T_VD_16_block_L_soil_P_1;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_16;T;L_soil;block;1;P;;;Data mesofauna;SK;vinedivers;;;;;;;;;;;;;;;;;;;;;;621487.603305785;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.36;;14.39400005;;;60.455013;;33.292725;;;;;;;;;;;;;;;;;;;grape_vitis_vinifera;;;conventional_farming;;spring;conventional_tillage;perennial;;;VineDivers;VineDivers;;Johann Zaller;johann.zaller@boku.ac.at;;Johann Zaller;;;;;;;;;;permanent_crops;;;;;
2015-04-01_M_SK_VineDivers_T_VD_16_block_L_soil_P_4;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_16;T;L_soil;block;4;P;;;Data mesofauna;SK;vinedivers;;;;;;;;;;;;;;;;;;;;;;429752.066115703;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.36;;14.39400005;;;60.455013;;33.292725;;;;;;;;;;;;;;;;;;;grape_vitis_vinifera;;;conventional_farming;;spring;conventional_tillage;perennial;;;VineDivers;VineDivers;;Johann Zaller;johann.zaller@boku.ac.at;;Johann Zaller;;;;;;;;;;permanent_crops;;;;;
2015-04-01_M_SK_VineDivers_T_VD_16_block_L_soil_P_5;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_16;T;L_soil;block;5;P;;;Data mesofauna;SK;vinedivers;;;;;;;;;;;;;;;;;;;;;;95869.7685950413;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.36;;14.39400005;;;60.455013;;33.292725;;;;;;;;;;;;;;;;;;;grape_vitis_vinifera;;;conventional_farming;;spring;conventional_tillage;perennial;;;VineDivers;VineDivers;;Johann Zaller;johann.zaller@boku.ac.at;;Johann Zaller;;;;;;;;;;permanent_crops;;;;;
2015-04-01_M_SK_VineDivers_T_VD_16_block_L_soil_P_6;date:2015-04-01T00:00:00:yyyy-MM-dd;M;VD_16;T;L_soil;block;6;P;;;Data mesofauna;SK;vinedivers;;;;;;;;;;;;;;;;;;;;;;92561.9834710744;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.36;;14.39400005;;;60.455013;;33.292725;;;;;;;;;;;;;;;;;;;grape_vitis_vinifera;;;conventional_farming;;spring;conventional_tillage;perennial;;;VineDivers;VineDivers;;Johann Zaller;johann.zaller@boku.ac.at;;Johann Zaller;;;;;;;;;;permanent_crops;;;;;
2018-04-01_M_ES_NA_T_SHChigh_block_In-C_NA_NA;date:2018-04-01T00:00:00:yyyy-MM-dd;M;SHChigh;T;In-C;block;NA;NA;;8181.14;Data Mesofauna;ES;na;;108.84;0;NA;NA;27.21;18.14;0;0;580.48;0;36.28;0;NA;NA;NA;NA;126.98;0;27.21;226.75;31055.68;NA;126.98;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;54.42;0;45.35;154.19;NA;NA;NA;0;NA;NA;;;;;;54.42;NA;Orthroptera,Lepidoptera, Hymenoptera_L;;na;;;;;;;;;;;;;;;;;;;;;;;;;;;na;na;na;na;na;na;na;na;na;conventional_farming;na;na;na;perennial;NA;;;;;Carlos Lozano Fondon;carlos.lozanofondon@crea.gov.it;;Carlos Lozano Fondon;;;;;;;;;;grass_land;;;;;
2018-04-01_M_ES_NA_T_SHChigh_block_Out-C_NA_NA;date:2018-04-01T00:00:00:yyyy-MM-dd;M;SHChigh;T;Out-C;block;NA;NA;;30928.7;Data Mesofauna;ES;na;;18.14;9.07;NA;NA;272.1;0;0;0;263.03;0;18.14;0;NA;NA;NA;NA;9.07;0;9.07;417.22;9024.65;NA;326.52;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9.07;0;0;45.35;NA;NA;NA;0;NA;NA;;;;;;9.07;NA;Lepidoptera_L;;na;;;;;;;;;;;;;;;;;;;;;;;;;;;na;na;na;na;na;na;na;na;na;conventional_farming;na;na;na;perennial;NA;;;;;Carlos Lozano Fondon;carlos.lozanofondon@crea.gov.it;;Carlos Lozano Fondon;;;;;;;;;;grass_land;;;;;
2018-04-01_M_ES_NA_T_SHClow_block_In-C_NA_NA;date:2018-04-01T00:00:00:yyyy-MM-dd;M;SHClow;T;In-C;block;NA;NA;;18412.1;Data Mesofauna;ES;na;;36.28;18.14;NA;NA;0;54.42;0;27.21;1224.45;0;72.56;18.14;NA;NA;NA;NA;117.91;0;0;108.84;8489.52;NA;308.38;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;18.14;0;63.49;281.17;NA;NA;NA;27.21;NA;NA;;;;;;72.56;NA;Lepidoptera_L;;na;;;;;;;;;;;;;;;;;;;;;;;;;;;na;na;na;na;na;na;na;na;na;conventional_farming;na;na;na;perennial;NA;;;;;Carlos Lozano Fondon;carlos.lozanofondon@crea.gov.it;;Carlos Lozano Fondon;;;;;;;;;;grass_land;;;;;
2018-04-01_M_ES_NA_T_SHClow_block_Out-C_NA_NA;date:2018-04-01T00:00:00:yyyy-MM-dd;M;SHClow;T;Out-C;block;NA;NA;;26139.74;Data Mesofauna;ES;na;;36.28;27.21;NA;NA;217.68;18.14;0;0;571.41;27.21;163.26;0;NA;NA;NA;NA;272.1;0;9.07;253.96;9487.22;NA;272.1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;580.48;NA;NA;NA;0;NA;NA;;;;;;63.49;NA;Lepidoptera,Lepidoptera_L;;na;;;;;;;;;;;;;;;;;;;;;;;;;;;na;na;na;na;na;na;na;na;na;conventional_farming;na;na;na;perennial;NA;;;;;Carlos Lozano Fondon;carlos.lozanofondon@crea.gov.it;;Carlos Lozano Fondon;;;;;;;;;;grass_land;;;;;
