id_sampling_point;date_sample_collect;precision_date;country_code;main_prog_name;additional_name;level_1_scale_obs;id_level_1;level_2_scale_obs;id_level_2;level_3_scale_obs;id_level_3;id_sample;data_type;date_start_experiment;date_end_experiment;longitude;latitude;altitude;study_landuse;experimental_type;total_experiment_duration;experiment_duration_mean;mean_temperature_of_the_day;source_of_climate_data;year_precipitation;air_humidity
2017-08-05-D_SE_R8-71B_T-A_B-1_P-4;date:2017-08-05T00:00:00:yyyy-MM-dd;D;SE;r871b;Offer;T;A;B;1;P;4;2017-08-05-D_SE_R8-71B_T-A_B-1_P-4_Metadata Study;Metadata Study;1956-01-01;2017-08-05;17.75;63.14;;arable_land;field;739;;;;;
2017-08-05-D_SE_R8-71B_T-B_B-1_P-1;date:2017-08-05T00:00:00:yyyy-MM-dd;D;SE;r871b;Offer;T;B;B;1;P;1;2017-08-05-D_SE_R8-71B_T-B_B-1_P-1_Metadata Study;Metadata Study;1956-01-01;2017-08-05;17.75;63.14;;arable_land;field;739;;;;;
2017-08-05-D_SE_R8-71B_T-B_B-1_P-2;date:2017-08-05T00:00:00:yyyy-MM-dd;D;SE;r871b;Offer;T;B;B;1;P;2;2017-08-05-D_SE_R8-71B_T-B_B-1_P-2_Metadata Study;Metadata Study;1956-01-01;2017-08-05;17.75;63.14;;arable_land;field;739;;;;;
2017-08-05-D_SE_R8-71B_T-B_B-1_P-3;date:2017-08-05T00:00:00:yyyy-MM-dd;D;SE;r871b;Offer;T;B;B;1;P;3;2017-08-05-D_SE_R8-71B_T-B_B-1_P-3_Metadata Study;Metadata Study;1956-01-01;2017-08-05;17.75;63.14;;arable_land;field;739;;;;;
2017-08-05-D_SE_R8-71B_T-B_B-1_P-4;date:2017-08-05T00:00:00:yyyy-MM-dd;D;SE;r871b;Offer;T;B;B;1;P;4;2017-08-05-D_SE_R8-71B_T-B_B-1_P-4_Metadata Study;Metadata Study;1956-01-01;2017-08-05;17.75;63.14;;arable_land;field;739;;;;;
2017-08-04-D_SE_R8-71B_T-D_B-1_P-1;date:2017-08-04T00:00:00:yyyy-MM-dd;D;SE;r871b;Offer;T;D;B;1;P;1;2017-08-04-D_SE_R8-71B_T-D_B-1_P-1_Metadata Study;Metadata Study;1956-01-01;2017-08-05;17.75;63.14;;arable_land;field;739;;;;;
2017-08-04-D_SE_R8-71B_T-D_B-1_P-2;date:2017-08-04T00:00:00:yyyy-MM-dd;D;SE;r871b;Offer;T;D;B;1;P;2;2017-08-04-D_SE_R8-71B_T-D_B-1_P-2_Metadata Study;Metadata Study;1956-01-01;2017-08-05;17.75;63.14;;arable_land;field;739;;;;;
2017-08-04-D_SE_R8-71B_T-D_B-1_P-3;date:2017-08-04T00:00:00:yyyy-MM-dd;D;SE;r871b;Offer;T;D;B;1;P;3;2017-08-04-D_SE_R8-71B_T-D_B-1_P-3_Metadata Study;Metadata Study;1956-01-01;2017-08-05;17.75;63.14;;arable_land;field;739;;;;;
2017-08-04-D_SE_R8-71B_T-D_B-1_P-4;date:2017-08-04T00:00:00:yyyy-MM-dd;D;SE;r871b;Offer;T;D;B;1;P;4;2017-08-04-D_SE_R8-71B_T-D_B-1_P-4_Metadata Study;Metadata Study;1956-01-01;2017-08-05;17.75;63.14;;arable_land;field;739;;;;;
2017-08-05-D_SE_R8-71B_T-A_B-2_P-1;date:2017-08-05T00:00:00:yyyy-MM-dd;D;SE;r871b;Offer;T;A;B;2;P;1;2017-08-05-D_SE_R8-71B_T-A_B-2_P-1_Metadata Study;Metadata Study;1956-01-01;2017-08-05;17.75;63.14;;arable_land;field;739;;;;;
2017-08-05-D_SE_R8-71B_T-A_B-2_P-2;date:2017-08-05T00:00:00:yyyy-MM-dd;D;SE;r871b;Offer;T;A;B;2;P;2;2017-08-05-D_SE_R8-71B_T-A_B-2_P-2_Metadata Study;Metadata Study;1956-01-01;2017-08-05;17.75;63.14;;arable_land;field;739;;;;;
2017-08-05-D_SE_R8-71B_T-A_B-2_P-3;date:2017-08-05T00:00:00:yyyy-MM-dd;D;SE;r871b;Offer;T;A;B;2;P;3;2017-08-05-D_SE_R8-71B_T-A_B-2_P-3_Metadata Study;Metadata Study;1956-01-01;2017-08-05;17.75;63.14;;arable_land;field;739;;;;;
2017-08-05-D_SE_R8-71B_T-A_B-2_P-4;date:2017-08-05T00:00:00:yyyy-MM-dd;D;SE;r871b;Offer;T;A;B;2;P;4;2017-08-05-D_SE_R8-71B_T-A_B-2_P-4_Metadata Study;Metadata Study;1956-01-01;2017-08-05;17.75;63.14;;arable_land;field;739;;;;;
2017-08-04-D_SE_R8-71B_T-B_B-2_P-1;date:2017-08-04T00:00:00:yyyy-MM-dd;D;SE;r871b;Offer;T;B;B;2;P;1;2017-08-04-D_SE_R8-71B_T-B_B-2_P-1_Metadata Study;Metadata Study;1956-01-01;2017-08-05;17.75;63.14;;arable_land;field;739;;;;;
2017-08-04-D_SE_R8-71B_T-B_B-2_P-2;date:2017-08-04T00:00:00:yyyy-MM-dd;D;SE;r871b;Offer;T;B;B;2;P;2;2017-08-04-D_SE_R8-71B_T-B_B-2_P-2_Metadata Study;Metadata Study;1956-01-01;2017-08-05;17.75;63.14;;arable_land;field;739;;;;;
2017-08-04-D_SE_R8-71B_T-B_B-2_P-3;date:2017-08-04T00:00:00:yyyy-MM-dd;D;SE;r871b;Offer;T;B;B;2;P;3;2017-08-04-D_SE_R8-71B_T-B_B-2_P-3_Metadata Study;Metadata Study;1956-01-01;2017-08-05;17.75;63.14;;arable_land;field;739;;;;;
2017-08-04-D_SE_R8-71B_T-B_B-2_P-4;date:2017-08-04T00:00:00:yyyy-MM-dd;D;SE;r871b;Offer;T;B;B;2;P;4;2017-08-04-D_SE_R8-71B_T-B_B-2_P-4_Metadata Study;Metadata Study;1956-01-01;2017-08-05;17.75;63.14;;arable_land;field;739;;;;;
2017-08-05-D_SE_R8-71B_T-D_B-2_P-1;date:2017-08-05T00:00:00:yyyy-MM-dd;D;SE;r871b;Offer;T;D;B;2;P;1;2017-08-05-D_SE_R8-71B_T-D_B-2_P-1_Metadata Study;Metadata Study;1956-01-01;2017-08-05;17.75;63.14;;arable_land;field;739;;;;;
2017-08-05-D_SE_R8-71B_T-D_B-2_P-2;date:2017-08-05T00:00:00:yyyy-MM-dd;D;SE;r871b;Offer;T;D;B;2;P;2;2017-08-05-D_SE_R8-71B_T-D_B-2_P-2_Metadata Study;Metadata Study;1956-01-01;2017-08-05;17.75;63.14;;arable_land;field;739;;;;;
2017-08-05-D_SE_R8-71B_T-D_B-2_P-3;date:2017-08-05T00:00:00:yyyy-MM-dd;D;SE;r871b;Offer;T;D;B;2;P;3;2017-08-05-D_SE_R8-71B_T-D_B-2_P-3_Metadata Study;Metadata Study;1956-01-01;2017-08-05;17.75;63.14;;arable_land;field;739;;;;;
2017-08-05-D_SE_R8-71B_T-D_B-2_P-4;date:2017-08-05T00:00:00:yyyy-MM-dd;D;SE;r871b;Offer;T;D;B;2;P;4;2017-08-05-D_SE_R8-71B_T-D_B-2_P-4_Metadata Study;Metadata Study;1956-01-01;2017-08-05;17.75;63.14;;arable_land;field;739;;;;;
2018-07-20-D_SE_R8-71B_T-A_B-1_P-1;date:2018-07-20T00:00:00:yyyy-MM-dd;D;SE;r871b;Offer;T;A;B;1;P;1;2018-07-20-D_SE_R8-71B_T-A_B-1_P-1_Metadata Study;Metadata Study;1956-01-01;2018-07-20;17.75;63.14;;arable_land;field;751;;;;;
2018-07-20-D_SE_R8-71B_T-A_B-1_P-2;date:2018-07-20T00:00:00:yyyy-MM-dd;D;SE;r871b;Offer;T;A;B;1;P;2;2018-07-20-D_SE_R8-71B_T-A_B-1_P-2_Metadata Study;Metadata Study;1956-01-01;2018-07-20;17.75;63.14;;arable_land;field;751;;;;;
2018-07-20-D_SE_R8-71B_T-A_B-1_P-3;date:2018-07-20T00:00:00:yyyy-MM-dd;D;SE;r871b;Offer;T;A;B;1;P;3;2018-07-20-D_SE_R8-71B_T-A_B-1_P-3_Metadata Study;Metadata Study;1956-01-01;2018-07-20;17.75;63.14;;arable_land;field;751;;;;;
2018-07-20-D_SE_R8-71B_T-A_B-1_P-4;date:2018-07-20T00:00:00:yyyy-MM-dd;D;SE;r871b;Offer;T;A;B;1;P;4;2018-07-20-D_SE_R8-71B_T-A_B-1_P-4_Metadata Study;Metadata Study;1956-01-01;2018-07-20;17.75;63.14;;arable_land;field;751;;;;;
2018-07-20-D_SE_R8-71B_T-B_B-1_P-1;date:2018-07-20T00:00:00:yyyy-MM-dd;D;SE;r871b;Offer;T;B;B;1;P;1;2018-07-20-D_SE_R8-71B_T-B_B-1_P-1_Metadata Study;Metadata Study;1956-01-01;2018-07-20;17.75;63.14;;arable_land;field;751;;;;;
2018-07-20-D_SE_R8-71B_T-B_B-1_P-2;date:2018-07-20T00:00:00:yyyy-MM-dd;D;SE;r871b;Offer;T;B;B;1;P;2;2018-07-20-D_SE_R8-71B_T-B_B-1_P-2_Metadata Study;Metadata Study;1956-01-01;2018-07-20;17.75;63.14;;arable_land;field;751;;;;;
2018-07-20-D_SE_R8-71B_T-B_B-1_P-3;date:2018-07-20T00:00:00:yyyy-MM-dd;D;SE;r871b;Offer;T;B;B;1;P;3;2018-07-20-D_SE_R8-71B_T-B_B-1_P-3_Metadata Study;Metadata Study;1956-01-01;2018-07-20;17.75;63.14;;arable_land;field;751;;;;;
2018-07-20-D_SE_R8-71B_T-B_B-1_P-4;date:2018-07-20T00:00:00:yyyy-MM-dd;D;SE;r871b;Offer;T;B;B;1;P;4;2018-07-20-D_SE_R8-71B_T-B_B-1_P-4_Metadata Study;Metadata Study;1956-01-01;2018-07-20;17.75;63.14;;arable_land;field;751;;;;;
2018-07-20-D_SE_R8-71B_T-D_B-1_P-1;date:2018-07-20T00:00:00:yyyy-MM-dd;D;SE;r871b;Offer;T;D;B;1;P;1;2018-07-20-D_SE_R8-71B_T-D_B-1_P-1_Metadata Study;Metadata Study;1956-01-01;2018-07-20;17.75;63.14;;arable_land;field;751;;;;;
2018-07-20-D_SE_R8-71B_T-D_B-1_P-2;date:2018-07-20T00:00:00:yyyy-MM-dd;D;SE;r871b;Offer;T;D;B;1;P;2;2018-07-20-D_SE_R8-71B_T-D_B-1_P-2_Metadata Study;Metadata Study;1956-01-01;2018-07-20;17.75;63.14;;arable_land;field;751;;;;;
2018-07-20-D_SE_R8-71B_T-D_B-1_P-3;date:2018-07-20T00:00:00:yyyy-MM-dd;D;SE;r871b;Offer;T;D;B;1;P;3;2018-07-20-D_SE_R8-71B_T-D_B-1_P-3_Metadata Study;Metadata Study;1956-01-01;2018-07-20;17.75;63.14;;arable_land;field;751;;;;;
2018-07-20-D_SE_R8-71B_T-D_B-1_P-4;date:2018-07-20T00:00:00:yyyy-MM-dd;D;SE;r871b;Offer;T;D;B;1;P;4;2018-07-20-D_SE_R8-71B_T-D_B-1_P-4_Metadata Study;Metadata Study;1956-01-01;2018-07-20;17.75;63.14;;arable_land;field;751;;;;;
2018-07-20-D_SE_R8-71B_T-A_B-2_P-1;date:2018-07-20T00:00:00:yyyy-MM-dd;D;SE;r871b;Offer;T;A;B;2;P;1;2018-07-20-D_SE_R8-71B_T-A_B-2_P-1_Metadata Study;Metadata Study;1956-01-01;2018-07-20;17.75;63.14;;arable_land;field;751;;;;;
2018-07-20-D_SE_R8-71B_T-A_B-2_P-2;date:2018-07-20T00:00:00:yyyy-MM-dd;D;SE;r871b;Offer;T;A;B;2;P;2;2018-07-20-D_SE_R8-71B_T-A_B-2_P-2_Metadata Study;Metadata Study;1956-01-01;2018-07-20;17.75;63.14;;arable_land;field;751;;;;;
2018-07-20-D_SE_R8-71B_T-A_B-2_P-3;date:2018-07-20T00:00:00:yyyy-MM-dd;D;SE;r871b;Offer;T;A;B;2;P;3;2018-07-20-D_SE_R8-71B_T-A_B-2_P-3_Metadata Study;Metadata Study;1956-01-01;2018-07-20;17.75;63.14;;arable_land;field;751;;;;;
2018-07-20-D_SE_R8-71B_T-A_B-2_P-4;date:2018-07-20T00:00:00:yyyy-MM-dd;D;SE;r871b;Offer;T;A;B;2;P;4;2018-07-20-D_SE_R8-71B_T-A_B-2_P-4_Metadata Study;Metadata Study;1956-01-01;2018-07-20;17.75;63.14;;arable_land;field;751;;;;;
2018-07-20-D_SE_R8-71B_T-B_B-2_P-1;date:2018-07-20T00:00:00:yyyy-MM-dd;D;SE;r871b;Offer;T;B;B;2;P;1;2018-07-20-D_SE_R8-71B_T-B_B-2_P-1_Metadata Study;Metadata Study;1956-01-01;2018-07-20;17.75;63.14;;arable_land;field;751;;;;;
2018-07-20-D_SE_R8-71B_T-B_B-2_P-2;date:2018-07-20T00:00:00:yyyy-MM-dd;D;SE;r871b;Offer;T;B;B;2;P;2;2018-07-20-D_SE_R8-71B_T-B_B-2_P-2_Metadata Study;Metadata Study;1956-01-01;2018-07-20;17.75;63.14;;arable_land;field;751;;;;;
2018-07-20-D_SE_R8-71B_T-B_B-2_P-3;date:2018-07-20T00:00:00:yyyy-MM-dd;D;SE;r871b;Offer;T;B;B;2;P;3;2018-07-20-D_SE_R8-71B_T-B_B-2_P-3_Metadata Study;Metadata Study;1956-01-01;2018-07-20;17.75;63.14;;arable_land;field;751;;;;;
2018-07-20-D_SE_R8-71B_T-B_B-2_P-4;date:2018-07-20T00:00:00:yyyy-MM-dd;D;SE;r871b;Offer;T;B;B;2;P;4;2018-07-20-D_SE_R8-71B_T-B_B-2_P-4_Metadata Study;Metadata Study;1956-01-01;2018-07-20;17.75;63.14;;arable_land;field;751;;;;;
2018-07-20-D_SE_R8-71B_T-D_B-2_P-1;date:2018-07-20T00:00:00:yyyy-MM-dd;D;SE;r871b;Offer;T;D;B;2;P;1;2018-07-20-D_SE_R8-71B_T-D_B-2_P-1_Metadata Study;Metadata Study;1956-01-01;2018-07-20;17.75;63.14;;arable_land;field;751;;;;;
2018-07-20-D_SE_R8-71B_T-D_B-2_P-2;date:2018-07-20T00:00:00:yyyy-MM-dd;D;SE;r871b;Offer;T;D;B;2;P;2;2018-07-20-D_SE_R8-71B_T-D_B-2_P-2_Metadata Study;Metadata Study;1956-01-01;2018-07-20;17.75;63.14;;arable_land;field;751;;;;;
2018-07-20-D_SE_R8-71B_T-D_B-2_P-3;date:2018-07-20T00:00:00:yyyy-MM-dd;D;SE;r871b;Offer;T;D;B;2;P;3;2018-07-20-D_SE_R8-71B_T-D_B-2_P-3_Metadata Study;Metadata Study;1956-01-01;2018-07-20;17.75;63.14;;arable_land;field;751;;;;;
2018-07-20-D_SE_R8-71B_T-D_B-2_P-4;date:2018-07-20T00:00:00:yyyy-MM-dd;D;SE;r871b;Offer;T;D;B;2;P;4;2018-07-20-D_SE_R8-71B_T-D_B-2_P-4_Metadata Study;Metadata Study;1956-01-01;2018-07-20;17.75;63.14;;arable_land;field;751;;;;;
2010-02-14_M_ES_Sanchez-Moreno_T_T;date:2010-02-14T00:00:00:yyyy-MM-dd;M;ES;sanchezmoreno;Study_area2;T;T;no;NA;no;NA;2010-02-14-M_ES_Sanchez-Moreno_T-T_no-NA_no-NA_Metadata Study;Metadata Study;2010-02-14;2010-02-14;3.3836112;38.21;388.0;permanent_crops;field;1;0;;;;
2010-02-14_M_ES_Sanchez-Moreno_T_NTH;date:2010-02-14T00:00:00:yyyy-MM-dd;M;ES;sanchezmoreno;Study_area2;T;NTH;no;NA;no;NA;2010-02-14-M_ES_Sanchez-Moreno_T-NTH_no-NA_no-NA_Metadata Study;Metadata Study;2010-02-14;2010-02-14;3.3836112;38.21;388.0;permanent_crops;field;1;0;;;;
2010-02-14_M_ES_Sanchez-Moreno_T_CH;date:2010-02-14T00:00:00:yyyy-MM-dd;M;ES;sanchezmoreno;Study_area2;T;CH;no;NA;no;NA;2010-02-14-M_ES_Sanchez-Moreno_T-CH_no-NA_no-NA_Metadata Study;Metadata Study;2010-02-14;2010-02-14;3.3836112;38.21;388.0;permanent_crops;field;1;0;;;;
2010-02-14_M_ES_Sanchez-Moreno_T_CM;date:2010-02-14T00:00:00:yyyy-MM-dd;M;ES;sanchezmoreno;Study_area2;T;CM;no;NA;no;NA;2010-02-14-M_ES_Sanchez-Moreno_T-CM_no-NA_no-NA_Metadata Study;Metadata Study;2010-02-14;2010-02-14;3.3836112;38.21;388.0;permanent_crops;field;1;0;;;;
2010-02-14_M_ES_Sanchez-Moreno_T_CMD;date:2010-02-14T00:00:00:yyyy-MM-dd;M;ES;sanchezmoreno;Study_area2;T;CMD;no;NA;no;NA;2010-02-14-M_ES_Sanchez-Moreno_T-CMD_no-NA_no-NA_Metadata Study;Metadata Study;2010-02-14;2010-02-14;3.3836112;38.21;388.0;permanent_crops;field;1;0;;;;
2017-06-12-D_SE_SLU1_T-A1_B-1_P-1;date:2017-06-12T00:00:00:yyyy-MM-dd;D;SE;slu1;R2-4140;T;A1;B;1;P;1;2017-06-12-D_SE_SLU1_T-A1_B-1_P-1_Metadata Study;Metadata Study;2006-04-01;2017-06-15;17.705217;59.832783;;arable_land;field;135;;;;;
2017-06-12-D_SE_SLU1_T-A1_B-1_P-2;date:2017-06-12T00:00:00:yyyy-MM-dd;D;SE;slu1;R2-4140;T;A1;B;1;P;2;2017-06-12-D_SE_SLU1_T-A1_B-1_P-2_Metadata Study;Metadata Study;2006-04-01;2017-06-15;17.705217;59.832783;;arable_land;field;135;;;;;
2017-06-12-D_SE_SLU1_T-A1_B-1_P-3;date:2017-06-12T00:00:00:yyyy-MM-dd;D;SE;slu1;R2-4140;T;A1;B;1;P;3;2017-06-12-D_SE_SLU1_T-A1_B-1_P-3_Metadata Study;Metadata Study;2006-04-01;2017-06-15;17.705217;59.832783;;arable_land;field;135;;;;;
2017-06-12-D_SE_SLU1_T-A1_B-1_P-4;date:2017-06-12T00:00:00:yyyy-MM-dd;D;SE;slu1;R2-4140;T;A1;B;1;P;4;2017-06-12-D_SE_SLU1_T-A1_B-1_P-4_Metadata Study;Metadata Study;2006-04-01;2017-06-15;17.705217;59.832783;;arable_land;field;135;;;;;
2017-06-13-D_SE_SLU1_T-A1_B-2_P-1;date:2017-06-13T00:00:00:yyyy-MM-dd;D;SE;slu1;R2-4140;T;A1;B;2;P;1;2017-06-13-D_SE_SLU1_T-A1_B-2_P-1_Metadata Study;Metadata Study;2006-04-01;2017-06-15;17.705217;59.832783;;arable_land;field;135;;;;;
2017-06-13-D_SE_SLU1_T-A1_B-2_P-2;date:2017-06-13T00:00:00:yyyy-MM-dd;D;SE;slu1;R2-4140;T;A1;B;2;P;2;2017-06-13-D_SE_SLU1_T-A1_B-2_P-2_Metadata Study;Metadata Study;2006-04-01;2017-06-15;17.705217;59.832783;;arable_land;field;135;;;;;
2017-06-13-D_SE_SLU1_T-A1_B-2_P-3;date:2017-06-13T00:00:00:yyyy-MM-dd;D;SE;slu1;R2-4140;T;A1;B;2;P;3;2017-06-13-D_SE_SLU1_T-A1_B-2_P-3_Metadata Study;Metadata Study;2006-04-01;2017-06-15;17.705217;59.832783;;arable_land;field;135;;;;;
2017-06-13-D_SE_SLU1_T-A1_B-2_P-4;date:2017-06-13T00:00:00:yyyy-MM-dd;D;SE;slu1;R2-4140;T;A1;B;2;P;4;2017-06-13-D_SE_SLU1_T-A1_B-2_P-4_Metadata Study;Metadata Study;2006-04-01;2017-06-15;17.705217;59.832783;;arable_land;field;135;;;;;
2017-06-15-D_SE_SLU1_T-A1_B-3_P-1;date:2017-06-15T00:00:00:yyyy-MM-dd;D;SE;slu1;R2-4140;T;A1;B;3;P;1;2017-06-15-D_SE_SLU1_T-A1_B-3_P-1_Metadata Study;Metadata Study;2006-04-01;2017-06-15;17.705217;59.832783;;arable_land;field;135;;;;;
2017-06-15-D_SE_SLU1_T-A1_B-3_P-2;date:2017-06-15T00:00:00:yyyy-MM-dd;D;SE;slu1;R2-4140;T;A1;B;3;P;2;2017-06-15-D_SE_SLU1_T-A1_B-3_P-2_Metadata Study;Metadata Study;2006-04-01;2017-06-15;17.705217;59.832783;;arable_land;field;135;;;;;
2017-06-15-D_SE_SLU1_T-A1_B-3_P-3;date:2017-06-15T00:00:00:yyyy-MM-dd;D;SE;slu1;R2-4140;T;A1;B;3;P;3;2017-06-15-D_SE_SLU1_T-A1_B-3_P-3_Metadata Study;Metadata Study;2006-04-01;2017-06-15;17.705217;59.832783;;arable_land;field;135;;;;;
2017-06-15-D_SE_SLU1_T-A1_B-3_P-4;date:2017-06-15T00:00:00:yyyy-MM-dd;D;SE;slu1;R2-4140;T;A1;B;3;P;4;2017-06-15-D_SE_SLU1_T-A1_B-3_P-4_Metadata Study;Metadata Study;2006-04-01;2017-06-15;17.705217;59.832783;;arable_land;field;135;;;;;
2017-06-12-D_SE_SLU1_T-A3_B-1_P-1;date:2017-06-12T00:00:00:yyyy-MM-dd;D;SE;slu1;R2-4140;T;A3;B;1;P;1;2017-06-12-D_SE_SLU1_T-A3_B-1_P-1_Metadata Study;Metadata Study;2006-04-01;2017-06-15;17.705217;59.832783;;arable_land;field;135;;;;;
2017-06-12-D_SE_SLU1_T-A3_B-1_P-2;date:2017-06-12T00:00:00:yyyy-MM-dd;D;SE;slu1;R2-4140;T;A3;B;1;P;2;2017-06-12-D_SE_SLU1_T-A3_B-1_P-2_Metadata Study;Metadata Study;2006-04-01;2017-06-15;17.705217;59.832783;;arable_land;field;135;;;;;
2017-06-12-D_SE_SLU1_T-A3_B-1_P-3;date:2017-06-12T00:00:00:yyyy-MM-dd;D;SE;slu1;R2-4140;T;A3;B;1;P;3;2017-06-12-D_SE_SLU1_T-A3_B-1_P-3_Metadata Study;Metadata Study;2006-04-01;2017-06-15;17.705217;59.832783;;arable_land;field;135;;;;;
2017-06-12-D_SE_SLU1_T-A3_B-1_P-4;date:2017-06-12T00:00:00:yyyy-MM-dd;D;SE;slu1;R2-4140;T;A3;B;1;P;4;2017-06-12-D_SE_SLU1_T-A3_B-1_P-4_Metadata Study;Metadata Study;2006-04-01;2017-06-15;17.705217;59.832783;;arable_land;field;135;;;;;
2017-06-13-D_SE_SLU1_T-A3_B-2_P-1;date:2017-06-13T00:00:00:yyyy-MM-dd;D;SE;slu1;R2-4140;T;A3;B;2;P;1;2017-06-13-D_SE_SLU1_T-A3_B-2_P-1_Metadata Study;Metadata Study;2006-04-01;2017-06-15;17.705217;59.832783;;arable_land;field;135;;;;;
2017-06-13-D_SE_SLU1_T-A3_B-2_P-2;date:2017-06-13T00:00:00:yyyy-MM-dd;D;SE;slu1;R2-4140;T;A3;B;2;P;2;2017-06-13-D_SE_SLU1_T-A3_B-2_P-2_Metadata Study;Metadata Study;2006-04-01;2017-06-15;17.705217;59.832783;;arable_land;field;135;;;;;
2017-06-13-D_SE_SLU1_T-A3_B-2_P-3;date:2017-06-13T00:00:00:yyyy-MM-dd;D;SE;slu1;R2-4140;T;A3;B;2;P;3;2017-06-13-D_SE_SLU1_T-A3_B-2_P-3_Metadata Study;Metadata Study;2006-04-01;2017-06-15;17.705217;59.832783;;arable_land;field;135;;;;;
2017-06-13-D_SE_SLU1_T-A3_B-2_P-4;date:2017-06-13T00:00:00:yyyy-MM-dd;D;SE;slu1;R2-4140;T;A3;B;2;P;4;2017-06-13-D_SE_SLU1_T-A3_B-2_P-4_Metadata Study;Metadata Study;2006-04-01;2017-06-15;17.705217;59.832783;;arable_land;field;135;;;;;
2017-06-15-D_SE_SLU1_T-A3_B-3_P-1;date:2017-06-15T00:00:00:yyyy-MM-dd;D;SE;slu1;R2-4140;T;A3;B;3;P;1;2017-06-15-D_SE_SLU1_T-A3_B-3_P-1_Metadata Study;Metadata Study;2006-04-01;2017-06-15;17.705217;59.832783;;arable_land;field;135;;;;;
2017-06-15-D_SE_SLU1_T-A3_B-3_P-2;date:2017-06-15T00:00:00:yyyy-MM-dd;D;SE;slu1;R2-4140;T;A3;B;3;P;2;2017-06-15-D_SE_SLU1_T-A3_B-3_P-2_Metadata Study;Metadata Study;2006-04-01;2017-06-15;17.705217;59.832783;;arable_land;field;135;;;;;
2017-06-15-D_SE_SLU1_T-A3_B-3_P-3;date:2017-06-15T00:00:00:yyyy-MM-dd;D;SE;slu1;R2-4140;T;A3;B;3;P;3;2017-06-15-D_SE_SLU1_T-A3_B-3_P-3_Metadata Study;Metadata Study;2006-04-01;2017-06-15;17.705217;59.832783;;arable_land;field;135;;;;;
2017-06-15-D_SE_SLU1_T-A3_B-3_P-4;date:2017-06-15T00:00:00:yyyy-MM-dd;D;SE;slu1;R2-4140;T;A3;B;3;P;4;2017-06-15-D_SE_SLU1_T-A3_B-3_P-4_Metadata Study;Metadata Study;2006-04-01;2017-06-15;17.705217;59.832783;;arable_land;field;135;;;;;
2017-06-12-D_SE_SLU1_T-A6_B-1_P-1;date:2017-06-12T00:00:00:yyyy-MM-dd;D;SE;slu1;R2-4140;T;A6;B;1;P;1;2017-06-12-D_SE_SLU1_T-A6_B-1_P-1_Metadata Study;Metadata Study;2006-04-01;2017-06-15;17.705217;59.832783;;arable_land;field;135;;;;;
2017-06-12-D_SE_SLU1_T-A6_B-1_P-2;date:2017-06-12T00:00:00:yyyy-MM-dd;D;SE;slu1;R2-4140;T;A6;B;1;P;2;2017-06-12-D_SE_SLU1_T-A6_B-1_P-2_Metadata Study;Metadata Study;2006-04-01;2017-06-15;17.705217;59.832783;;arable_land;field;135;;;;;
2017-06-12-D_SE_SLU1_T-A6_B-1_P-3;date:2017-06-12T00:00:00:yyyy-MM-dd;D;SE;slu1;R2-4140;T;A6;B;1;P;3;2017-06-12-D_SE_SLU1_T-A6_B-1_P-3_Metadata Study;Metadata Study;2006-04-01;2017-06-15;17.705217;59.832783;;arable_land;field;135;;;;;
2017-06-12-D_SE_SLU1_T-A6_B-1_P-4;date:2017-06-12T00:00:00:yyyy-MM-dd;D;SE;slu1;R2-4140;T;A6;B;1;P;4;2017-06-12-D_SE_SLU1_T-A6_B-1_P-4_Metadata Study;Metadata Study;2006-04-01;2017-06-15;17.705217;59.832783;;arable_land;field;135;;;;;
2017-06-13-D_SE_SLU1_T-A6_B-2_P-1;date:2017-06-13T00:00:00:yyyy-MM-dd;D;SE;slu1;R2-4140;T;A6;B;2;P;1;2017-06-13-D_SE_SLU1_T-A6_B-2_P-1_Metadata Study;Metadata Study;2006-04-01;2017-06-15;17.705217;59.832783;;arable_land;field;135;;;;;
2017-06-13-D_SE_SLU1_T-A6_B-2_P-2;date:2017-06-13T00:00:00:yyyy-MM-dd;D;SE;slu1;R2-4140;T;A6;B;2;P;2;2017-06-13-D_SE_SLU1_T-A6_B-2_P-2_Metadata Study;Metadata Study;2006-04-01;2017-06-15;17.705217;59.832783;;arable_land;field;135;;;;;
2017-06-13-D_SE_SLU1_T-A6_B-2_P-3;date:2017-06-13T00:00:00:yyyy-MM-dd;D;SE;slu1;R2-4140;T;A6;B;2;P;3;2017-06-13-D_SE_SLU1_T-A6_B-2_P-3_Metadata Study;Metadata Study;2006-04-01;2017-06-15;17.705217;59.832783;;arable_land;field;135;;;;;
2017-06-13-D_SE_SLU1_T-A6_B-2_P-4;date:2017-06-13T00:00:00:yyyy-MM-dd;D;SE;slu1;R2-4140;T;A6;B;2;P;4;2017-06-13-D_SE_SLU1_T-A6_B-2_P-4_Metadata Study;Metadata Study;2006-04-01;2017-06-15;17.705217;59.832783;;arable_land;field;135;;;;;
2017-06-15-D_SE_SLU1_T-A6_B-3_P-1;date:2017-06-15T00:00:00:yyyy-MM-dd;D;SE;slu1;R2-4140;T;A6;B;3;P;1;2017-06-15-D_SE_SLU1_T-A6_B-3_P-1_Metadata Study;Metadata Study;2006-04-01;2017-06-15;17.705217;59.832783;;arable_land;field;135;;;;;
