id_sampling_point;date_sample_collect;precision_date;id_level_1;id_level_2;id_level_3;level_1_scale_obs;level_2_scale_obs;level_3_scale_obs;country_code;main_prog_name;additional_name;data_type;id_sample;microfauna_extraction_method;microfauna_sampling_methodology_iso;microfauna_sampling_observation_method;asmicrofauna_sampled_area_for_each_subsample
2011-10-18_D_NL_EcoFinders_F_NR3;date:2011-10-18T00:00:00:yyyy-MM-dd;D;NR3;NA;NA;F;no;;NL;ecofinders;Morrien-etal-2017;NA;NA;Elutriator;;corer;
2011-10-18_D_NL_EcoFinders_F_MO1;date:2011-10-18T00:00:00:yyyy-MM-dd;D;MO1;NA;NA;F;no;;NL;ecofinders;Morrien-etal-2017;NA;NA;Elutriator;;corer;
2011-10-18_D_NL_EcoFinders_F_MO2;date:2011-10-18T00:00:00:yyyy-MM-dd;D;MO2;NA;NA;F;no;;NL;ecofinders;Morrien-etal-2017;NA;NA;Elutriator;;corer;
2016-03-14_Y_CH_Bongiorno_F_C29_block_2_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;C29;2;NA;F;block;no;CH;bongiorno;iSQAPER;;;Elutriator;;;
2016-03-14_Y_CH_Bongiorno_F_C30_block_2_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;C30;2;NA;F;block;no;CH;bongiorno;iSQAPER;;;Elutriator;;;
2016-03-14_Y_CH_Bongiorno_F_C31_block_2_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;C31;2;NA;F;block;no;CH;bongiorno;iSQAPER;;;Elutriator;;;
2021-03-14_M_IE_Ikoyetal2023_T_15;date:2021-03-14T00:00:00:yyyy-MM-dd;M;15;NA;NA;T;no;;IE;ikoyetal2023;;;;Elutriator;;soil corer;
2016-03-14_Y_CH_Bongiorno_F_C25_block_1_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;C25;1;NA;F;block;no;CH;bongiorno;iSQAPER;;;Elutriator;;;
2016-03-14_Y_CH_Bongiorno_F_C26_block_1_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;C26;1;NA;F;block;no;CH;bongiorno;iSQAPER;;;Elutriator;;;
2016-03-14_Y_CH_Bongiorno_F_C27_block_1_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;C27;1;NA;F;block;no;CH;bongiorno;iSQAPER;;;Elutriator;;;
2016-03-14_Y_CH_Bongiorno_F_C28_block_1_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;C28;1;NA;F;block;no;CH;bongiorno;iSQAPER;;;Elutriator;;;
2016-03-14_Y_CH_Bongiorno_F_C32_block_2_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;C32;2;NA;F;block;no;CH;bongiorno;iSQAPER;;;Elutriator;;;
2016-03-14_Y_CH_Bongiorno_F_C33_block_3_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;C33;3;NA;F;block;no;CH;bongiorno;iSQAPER;;;Elutriator;;;
2016-03-14_Y_CH_Bongiorno_F_C34_block_3_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;C34;3;NA;F;block;no;CH;bongiorno;iSQAPER;;;Elutriator;;;
2016-03-14_Y_CH_Bongiorno_F_C35_block_3_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;C35;3;NA;F;block;no;CH;bongiorno;iSQAPER;;;Elutriator;;;
2016-03-14_Y_CH_Bongiorno_F_C36_block_3_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;C36;3;NA;F;block;no;CH;bongiorno;iSQAPER;;;Elutriator;;;
2016-03-14_Y_CH_Bongiorno_F_C37_block_4_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;C37;4;NA;F;block;no;CH;bongiorno;iSQAPER;;;Elutriator;;;
2016-03-14_Y_CH_Bongiorno_F_C38_block_4_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;C38;4;NA;F;block;no;CH;bongiorno;iSQAPER;;;Elutriator;;;
2016-03-14_Y_CH_Bongiorno_F_C39_block_4_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;C39;4;NA;F;block;no;CH;bongiorno;iSQAPER;;;Elutriator;;;
2016-03-14_Y_CH_Bongiorno_F_C40_block_4_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;C40;4;NA;F;block;no;CH;bongiorno;iSQAPER;;;Elutriator;;;
2016-03-14_Y_CH_Bongiorno_F_C01_block_1_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;C01;1;NA;F;block;no;CH;bongiorno;iSQAPER;;;Elutriator;;;
2016-03-14_Y_CH_Bongiorno_F_C03_block_1_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;C03;1;NA;F;block;no;CH;bongiorno;iSQAPER;;;Elutriator;;;
2016-03-14_Y_CH_Bongiorno_F_C04_block_1_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;C04;1;NA;F;block;no;CH;bongiorno;iSQAPER;;;Elutriator;;;
2016-03-14_Y_CH_Bongiorno_F_C05_block_1_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;C05;1;NA;F;block;no;CH;bongiorno;iSQAPER;;;Elutriator;;;
2016-03-14_Y_CH_Bongiorno_F_C06_block_1_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;C06;1;NA;F;block;no;CH;bongiorno;iSQAPER;;;Elutriator;;;
2016-03-14_Y_CH_Bongiorno_F_C08_block_1_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;C08;1;NA;F;block;no;CH;bongiorno;iSQAPER;;;Elutriator;;;
2016-03-14_Y_CH_Bongiorno_F_C09_block_2_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;C09;2;NA;F;block;no;CH;bongiorno;iSQAPER;;;Elutriator;;;
2016-03-14_Y_CH_Bongiorno_F_C10_block_2_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;C10;2;NA;F;block;no;CH;bongiorno;iSQAPER;;;Elutriator;;;
2016-03-14_Y_CH_Bongiorno_F_C11_block_2_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;C11;2;NA;F;block;no;CH;bongiorno;iSQAPER;;;Elutriator;;;
2016-03-14_Y_CH_Bongiorno_F_C12_block_2_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;C12;2;NA;F;block;no;CH;bongiorno;iSQAPER;;;Elutriator;;;
2016-03-14_Y_CH_Bongiorno_F_C13_block_2_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;C13;2;NA;F;block;no;CH;bongiorno;iSQAPER;;;Elutriator;;;
2016-03-14_Y_CH_Bongiorno_F_C14_block_2_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;C14;2;NA;F;block;no;CH;bongiorno;iSQAPER;;;Elutriator;;;
2016-03-14_Y_CH_Bongiorno_F_C15_block_2_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;C15;2;NA;F;block;no;CH;bongiorno;iSQAPER;;;Elutriator;;;
2016-03-14_Y_CH_Bongiorno_F_C16_block_2_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;C16;2;NA;F;block;no;CH;bongiorno;iSQAPER;;;Elutriator;;;
2016-03-14_Y_CH_Bongiorno_F_C17_block_1_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;C17;1;NA;F;block;no;CH;bongiorno;iSQAPER;;;Elutriator;;;
2016-03-14_Y_CH_Bongiorno_F_C18_block_1_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;C18;1;NA;F;block;no;CH;bongiorno;iSQAPER;;;Elutriator;;;
2016-03-14_Y_CH_Bongiorno_F_C19_block_2_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;C19;2;NA;F;block;no;CH;bongiorno;iSQAPER;;;Elutriator;;;
2016-03-14_Y_CH_Bongiorno_F_C20_block_2_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;C20;2;NA;F;block;no;CH;bongiorno;iSQAPER;;;Elutriator;;;
2016-03-14_Y_CH_Bongiorno_F_C21_block_3_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;C21;3;NA;F;block;no;CH;bongiorno;iSQAPER;;;Elutriator;;;
2016-03-14_Y_CH_Bongiorno_F_C22_block_3_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;C22;3;NA;F;block;no;CH;bongiorno;iSQAPER;;;Elutriator;;;
2016-03-14_Y_CH_Bongiorno_F_C23_block_4_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;C23;4;NA;F;block;no;CH;bongiorno;iSQAPER;;;Elutriator;;;
2016-03-14_Y_CH_Bongiorno_F_C24_block_4_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;C24;4;NA;F;block;no;CH;bongiorno;iSQAPER;;;Elutriator;;;
2016-03-14_Y_NL_Bongiorno_F_N01_block_1_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;N01;1;NA;F;block;no;NL;bongiorno;iSQAPER;;;Elutriator;;;
2016-03-14_Y_NL_Bongiorno_F_N02_block_1_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;N02;1;NA;F;block;no;NL;bongiorno;iSQAPER;;;Elutriator;;;
2016-03-14_Y_NL_Bongiorno_F_N03_block_1_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;N03;1;NA;F;block;no;NL;bongiorno;iSQAPER;;;Elutriator;;;
2016-03-14_Y_NL_Bongiorno_F_N04_block_1_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;N04;1;NA;F;block;no;NL;bongiorno;iSQAPER;;;Elutriator;;;
2016-03-14_Y_NL_Bongiorno_F_N05_block_1_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;N05;1;NA;F;block;no;NL;bongiorno;iSQAPER;;;Elutriator;;;
2016-03-14_Y_NL_Bongiorno_F_N06_block_1_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;N06;1;NA;F;block;no;NL;bongiorno;iSQAPER;;;Elutriator;;;
2016-03-14_Y_NL_Bongiorno_F_N07_block_1_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;N07;1;NA;F;block;no;NL;bongiorno;iSQAPER;;;Elutriator;;;
2016-03-14_Y_NL_Bongiorno_F_N08_block_1_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;N08;1;NA;F;block;no;NL;bongiorno;iSQAPER;;;Elutriator;;;
2016-03-14_Y_NL_Bongiorno_F_N09_block_2_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;N09;2;NA;F;block;no;NL;bongiorno;iSQAPER;;;Elutriator;;;
2016-03-14_Y_NL_Bongiorno_F_N10_block_2_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;N10;2;NA;F;block;no;NL;bongiorno;iSQAPER;;;Elutriator;;;
2016-03-14_Y_NL_Bongiorno_F_N11_block_2_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;N11;2;NA;F;block;no;NL;bongiorno;iSQAPER;;;Elutriator;;;
2016-03-14_Y_NL_Bongiorno_F_N12_block_2_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;N12;2;NA;F;block;no;NL;bongiorno;iSQAPER;;;Elutriator;;;
2016-03-14_Y_NL_Bongiorno_F_N13_block_2_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;N13;2;NA;F;block;no;NL;bongiorno;iSQAPER;;;Elutriator;;;
2016-03-14_Y_NL_Bongiorno_F_N14_block_2_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;N14;2;NA;F;block;no;NL;bongiorno;iSQAPER;;;Elutriator;;;
2016-03-14_Y_NL_Bongiorno_F_N15_block_2_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;N15;2;NA;F;block;no;NL;bongiorno;iSQAPER;;;Elutriator;;;
2016-03-14_Y_NL_Bongiorno_F_N16_block_2_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;N16;2;NA;F;block;no;NL;bongiorno;iSQAPER;;;Elutriator;;;
2016-03-14_Y_NL_Bongiorno_F_N17_block_3_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;N17;3;NA;F;block;no;NL;bongiorno;iSQAPER;;;Elutriator;;;
2016-03-14_Y_NL_Bongiorno_F_N18_block_3_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;N18;3;NA;F;block;no;NL;bongiorno;iSQAPER;;;Elutriator;;;
2016-03-14_Y_NL_Bongiorno_F_N19_block_3_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;N19;3;NA;F;block;no;NL;bongiorno;iSQAPER;;;Elutriator;;;
2016-03-14_Y_NL_Bongiorno_F_N20_block_3_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;N20;3;NA;F;block;no;NL;bongiorno;iSQAPER;;;Elutriator;;;
2016-03-14_Y_NL_Bongiorno_F_N21_block_3_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;N21;3;NA;F;block;no;NL;bongiorno;iSQAPER;;;Elutriator;;;
2016-03-14_Y_NL_Bongiorno_F_N22_block_3_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;N22;3;NA;F;block;no;NL;bongiorno;iSQAPER;;;Elutriator;;;
2016-03-14_Y_NL_Bongiorno_F_N23_block_3_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;N23;3;NA;F;block;no;NL;bongiorno;iSQAPER;;;Elutriator;;;
2016-03-14_Y_NL_Bongiorno_F_N24_block_3_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;N24;3;NA;F;block;no;NL;bongiorno;iSQAPER;;;Elutriator;;;
2016-03-14_Y_NL_Bongiorno_F_N25_block_1_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;N25;1;NA;F;block;no;NL;bongiorno;iSQAPER;;;Elutriator;;;
2016-03-14_Y_NL_Bongiorno_F_N26_block_1_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;N26;1;NA;F;block;no;NL;bongiorno;iSQAPER;;;Elutriator;;;
2016-03-14_Y_NL_Bongiorno_F_N27_block_1_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;N27;1;NA;F;block;no;NL;bongiorno;iSQAPER;;;Elutriator;;;
2016-03-14_Y_NL_Bongiorno_F_N28_block_1_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;N28;1;NA;F;block;no;NL;bongiorno;iSQAPER;;;Elutriator;;;
2016-03-14_Y_NL_Bongiorno_F_N29_block_1_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;N29;1;NA;F;block;no;NL;bongiorno;iSQAPER;;;Elutriator;;;
2016-03-14_Y_NL_Bongiorno_F_N30_block_1_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;N30;1;NA;F;block;no;NL;bongiorno;iSQAPER;;;Elutriator;;;
2016-03-14_Y_NL_Bongiorno_F_N31_block_1_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;N31;1;NA;F;block;no;NL;bongiorno;iSQAPER;;;Elutriator;;;
2016-03-14_Y_NL_Bongiorno_F_N32_block_1_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;N32;1;NA;F;block;no;NL;bongiorno;iSQAPER;;;Elutriator;;;
2016-03-14_Y_NL_Bongiorno_F_N33_block_2_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;N33;2;NA;F;block;no;NL;bongiorno;iSQAPER;;;Elutriator;;;
2016-03-14_Y_NL_Bongiorno_F_N34_block_2_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;N34;2;NA;F;block;no;NL;bongiorno;iSQAPER;;;Elutriator;;;
2016-03-14_Y_NL_Bongiorno_F_N35_block_2_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;N35;2;NA;F;block;no;NL;bongiorno;iSQAPER;;;Elutriator;;;
2016-03-14_Y_NL_Bongiorno_F_N36_block_2_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;N36;2;NA;F;block;no;NL;bongiorno;iSQAPER;;;Elutriator;;;
2016-03-14_Y_NL_Bongiorno_F_N37_block_2_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;N37;2;NA;F;block;no;NL;bongiorno;iSQAPER;;;Elutriator;;;
2016-03-14_Y_NL_Bongiorno_F_N38_block_2_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;N38;2;NA;F;block;no;NL;bongiorno;iSQAPER;;;Elutriator;;;
2016-03-14_Y_NL_Bongiorno_F_N39_block_2_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;N39;2;NA;F;block;no;NL;bongiorno;iSQAPER;;;Elutriator;;;
2016-03-14_Y_NL_Bongiorno_F_N40_block_2_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;N40;2;NA;F;block;no;NL;bongiorno;iSQAPER;;;Elutriator;;;
2016-03-14_Y_NL_Bongiorno_F_N41_block_3_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;N41;3;NA;F;block;no;NL;bongiorno;iSQAPER;;;Elutriator;;;
2016-03-14_Y_NL_Bongiorno_F_N42_block_3_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;N42;3;NA;F;block;no;NL;bongiorno;iSQAPER;;;Elutriator;;;
2016-03-14_Y_NL_Bongiorno_F_N43_block_3_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;N43;3;NA;F;block;no;NL;bongiorno;iSQAPER;;;Elutriator;;;
2016-03-14_Y_NL_Bongiorno_F_N44_block_3_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;N44;3;NA;F;block;no;NL;bongiorno;iSQAPER;;;Elutriator;;;
2016-03-14_Y_NL_Bongiorno_F_N45_block_3_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;N45;3;NA;F;block;no;NL;bongiorno;iSQAPER;;;Elutriator;;;
2016-03-14_Y_NL_Bongiorno_F_N46_block_3_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;N46;3;NA;F;block;no;NL;bongiorno;iSQAPER;;;Elutriator;;;
2016-03-14_Y_NL_Bongiorno_F_N47_block_3_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;N47;3;NA;F;block;no;NL;bongiorno;iSQAPER;;;Elutriator;;;
2016-03-14_Y_NL_Bongiorno_F_N48_block_3_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;N48;3;NA;F;block;no;NL;bongiorno;iSQAPER;;;Elutriator;;;
2016-03-14_Y_SL_Bongiorno_F_S01_block_1_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;S01;1;NA;F;block;no;SL;bongiorno;iSQAPER;;;Elutriator;;;
2016-03-14_Y_SL_Bongiorno_F_S02_block_1_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;S02;1;NA;F;block;no;SL;bongiorno;iSQAPER;;;Elutriator;;;
2016-03-14_Y_SL_Bongiorno_F_S03_block_2_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;S03;2;NA;F;block;no;SL;bongiorno;iSQAPER;;;Elutriator;;;
2016-03-14_Y_SL_Bongiorno_F_S04_block_2_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;S04;2;NA;F;block;no;SL;bongiorno;iSQAPER;;;Elutriator;;;
2016-03-14_Y_SL_Bongiorno_F_S05_block_3_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;S05;3;NA;F;block;no;SL;bongiorno;iSQAPER;;;Elutriator;;;
2016-03-14_Y_SL_Bongiorno_F_S06_block_3_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;S06;3;NA;F;block;no;SL;bongiorno;iSQAPER;;;Elutriator;;;
2016-03-14_Y_SL_Bongiorno_F_S07_block_1_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;S07;1;NA;F;block;no;SL;bongiorno;iSQAPER;;;Elutriator;;;
2016-03-14_Y_SL_Bongiorno_F_S08_block_1_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;S08;1;NA;F;block;no;SL;bongiorno;iSQAPER;;;Elutriator;;;
2016-03-14_Y_SL_Bongiorno_F_S09_block_2_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;S09;2;NA;F;block;no;SL;bongiorno;iSQAPER;;;Elutriator;;;
2016-03-14_Y_SL_Bongiorno_F_S10_block_2_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;S10;2;NA;F;block;no;SL;bongiorno;iSQAPER;;;Elutriator;;;
2016-03-14_Y_SL_Bongiorno_F_S11_block_3_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;S11;3;NA;F;block;no;SL;bongiorno;iSQAPER;;;Elutriator;;;
2016-03-14_Y_SL_Bongiorno_F_S12_block_3_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;S12;3;NA;F;block;no;SL;bongiorno;iSQAPER;;;Elutriator;;;
2016-03-14_Y_SL_Bongiorno_F_S13_block_1_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;S13;1;NA;F;block;no;SL;bongiorno;iSQAPER;;;Elutriator;;;
2016-03-14_Y_SL_Bongiorno_F_S14_block_1_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;S14;1;NA;F;block;no;SL;bongiorno;iSQAPER;;;Elutriator;;;
2016-03-14_Y_SL_Bongiorno_F_S15_block_2_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;S15;2;NA;F;block;no;SL;bongiorno;iSQAPER;;;Elutriator;;;
2016-03-14_Y_SL_Bongiorno_F_S16_block_2_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;S16;2;NA;F;block;no;SL;bongiorno;iSQAPER;;;Elutriator;;;
2016-03-14_Y_SL_Bongiorno_F_S17_block_3_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;S17;3;NA;F;block;no;SL;bongiorno;iSQAPER;;;Elutriator;;;
2016-03-14_Y_SL_Bongiorno_F_S18_block_3_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;S18;3;NA;F;block;no;SL;bongiorno;iSQAPER;;;Elutriator;;;
2016-03-14_Y_SL_Bongiorno_F_S19_block_1_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;S19;1;NA;F;block;no;SL;bongiorno;iSQAPER;;;Elutriator;;;
2016-03-14_Y_SL_Bongiorno_F_S20_block_1_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;S20;1;NA;F;block;no;SL;bongiorno;iSQAPER;;;Elutriator;;;
2016-03-14_Y_SL_Bongiorno_F_S21_block_2_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;S21;2;NA;F;block;no;SL;bongiorno;iSQAPER;;;Elutriator;;;
2016-03-14_Y_SL_Bongiorno_F_S22_block_2_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;S22;2;NA;F;block;no;SL;bongiorno;iSQAPER;;;Elutriator;;;
2016-03-14_Y_SL_Bongiorno_F_S23_block_3_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;S23;3;NA;F;block;no;SL;bongiorno;iSQAPER;;;Elutriator;;;
2016-03-14_Y_SL_Bongiorno_F_S24_block_3_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;S24;3;NA;F;block;no;SL;bongiorno;iSQAPER;;;Elutriator;;;
2016-03-14_Y_PT_Bongiorno_F_P01_block_1_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;P01;1;NA;F;block;no;PT;bongiorno;iSQAPER;;;Elutriator;;;
2016-03-14_Y_PT_Bongiorno_F_P02_block_2_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;P02;2;NA;F;block;no;PT;bongiorno;iSQAPER;;;Elutriator;;;
2016-03-14_Y_PT_Bongiorno_F_P03_block_3_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;P03;3;NA;F;block;no;PT;bongiorno;iSQAPER;;;Elutriator;;;
2016-03-14_Y_PT_Bongiorno_F_P04_block_1_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;P04;1;NA;F;block;no;PT;bongiorno;iSQAPER;;;Elutriator;;;
2016-03-14_Y_PT_Bongiorno_F_P05_block_2_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;P05;2;NA;F;block;no;PT;bongiorno;iSQAPER;;;Elutriator;;;
2016-03-14_Y_PT_Bongiorno_F_P06_block_3_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;P06;3;NA;F;block;no;PT;bongiorno;iSQAPER;;;Elutriator;;;
2016-03-14_Y_PT_Bongiorno_F_P07_block_1_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;P07;1;NA;F;block;no;PT;bongiorno;iSQAPER;;;Elutriator;;;
2016-03-14_Y_PT_Bongiorno_F_P08_block_2_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;P08;2;NA;F;block;no;PT;bongiorno;iSQAPER;;;Elutriator;;;
2016-03-14_Y_PT_Bongiorno_F_P09_block_3_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;P09;3;NA;F;block;no;PT;bongiorno;iSQAPER;;;Elutriator;;;
2016-03-14_Y_ES_Bongiorno_F_E01_block_1_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;E01;1;NA;F;block;no;ES;bongiorno;iSQAPER;;;Elutriator;;;
2016-03-14_Y_ES_Bongiorno_F_E02_block_1_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;E02;1;NA;F;block;no;ES;bongiorno;iSQAPER;;;Elutriator;;;
2016-03-14_Y_ES_Bongiorno_F_E03_block_1_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;E03;1;NA;F;block;no;ES;bongiorno;iSQAPER;;;Elutriator;;;
2016-03-14_Y_ES_Bongiorno_F_E04_block_1_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;E04;1;NA;F;block;no;ES;bongiorno;iSQAPER;;;Elutriator;;;
2016-03-14_Y_ES_Bongiorno_F_E05_block_2_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;E05;2;NA;F;block;no;ES;bongiorno;iSQAPER;;;Elutriator;;;
2016-03-14_Y_ES_Bongiorno_F_E06_block_2_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;E06;2;NA;F;block;no;ES;bongiorno;iSQAPER;;;Elutriator;;;
2016-03-14_Y_ES_Bongiorno_F_E07_block_2_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;E07;2;NA;F;block;no;ES;bongiorno;iSQAPER;;;Elutriator;;;
2016-03-14_Y_ES_Bongiorno_F_E08_block_2_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;E08;2;NA;F;block;no;ES;bongiorno;iSQAPER;;;Elutriator;;;
2016-03-14_Y_ES_Bongiorno_F_E09_block_3_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;E09;3;NA;F;block;no;ES;bongiorno;iSQAPER;;;Elutriator;;;
2016-03-14_Y_ES_Bongiorno_F_E10_block_3_no_NA;date:2016-03-14T00:00:00:yyyy-MM-dd;Y;E10;3;NA;F;block;no;ES;bongiorno;iSQAPER;;;Elutriator;;;
